subject_id	subject_label	predicate_id	object_id	object_label	mapping_justification	mapping_tool	confidence	subject_match_field	object_match_field	match_string	comment
MONDO:0012794	ANE syndrome	skos:exactMatch	DOID:0112244	alopecia, neurologic defects, and endocrinopathy syndrome	semapv:LexicalMatching	oaklib	0.8	oio:hasExactSynonym	oio:hasExactSynonym	ane syndrome	LEXMATCH
MONDO:0012806	ectodermal dysplasia and immunodeficiency 2	skos:exactMatch	DOID:0081079	ectodermal dysplasia and immunodeficiency 2	semapv:LexicalMatching	oaklib	0.8497788951776651	rdfs:label	rdfs:label	ectodermal dysplasia and immunodeficiency 2	LEXMATCH
MONDO:0012806	ectodermal dysplasia and immunodeficiency 2	skos:exactMatch	DOID:0081079	ectodermal dysplasia and immunodeficiency 2	semapv:LexicalMatching	oaklib	0.9411764705882352	oio:hasDbXref	oio:hasDbXref	omim:612132	LEXMATCH
MONDO:0012810	aneurysm, intracranial berry, 7	skos:exactMatch	DOID:0080970	intracranial berry aneurysm 7	semapv:LexicalMatching	oaklib	0.9411764705882352	oio:hasDbXref	oio:hasDbXref	omim:612161	LEXMATCH
MONDO:0012811	aneurysm, intracranial berry, 8	skos:exactMatch	DOID:0080971	intracranial berry aneurysm 8	semapv:LexicalMatching	oaklib	0.9411764705882352	oio:hasDbXref	oio:hasDbXref	omim:612162	LEXMATCH
MONDO:0012860	thrombophilia due to protein C deficiency, autosomal recessive	skos:exactMatch	DOID:0111904	autosomal recessive thrombophilia due to protein C deficiency	semapv:LexicalMatching	oaklib	0.9411764705882352	oio:hasDbXref	oio:hasDbXref	mesh:c567353	LEXMATCH
MONDO:0012860	thrombophilia due to protein C deficiency, autosomal recessive	skos:exactMatch	DOID:0111904	autosomal recessive thrombophilia due to protein C deficiency	semapv:LexicalMatching	oaklib	0.9411764705882352	oio:hasDbXref	oio:hasDbXref	omim:612304	LEXMATCH
MONDO:0012861	premature ovarian failure 6	skos:exactMatch	DOID:0080863	primary ovarian insufficiency 6	semapv:LexicalMatching	oaklib	0.9411764705882352	oio:hasDbXref	oio:hasDbXref	omim:612310	LEXMATCH
MONDO:0012868	thrombophilia due to protein S deficiency, autosomal dominant	skos:exactMatch	DOID:0111900	autosomal dominant thrombophilia due to protein S deficiency	semapv:LexicalMatching	oaklib	0.9411764705882352	oio:hasDbXref	oio:hasDbXref	omim:612336	LEXMATCH
MONDO:0012872	thrombophilia, familial, due to decreased release of tissue plasminogen activator	skos:exactMatch	DOID:0111906	thrombophilia due to decreased release of PLAT	semapv:LexicalMatching	oaklib	0.9411764705882352	oio:hasDbXref	oio:hasDbXref	omim:612348	LEXMATCH
MONDO:0012872	thrombophilia, familial, due to decreased release of tissue plasminogen activator	skos:exactMatch	DOID:0111906	thrombophilia due to decreased release of PLAT	semapv:LexicalMatching	oaklib	0.8	oio:hasExactSynonym	oio:hasExactSynonym	thph9	LEXMATCH
MONDO:0012872	thrombophilia, familial, due to decreased release of tissue plasminogen activator	skos:exactMatch	DOID:0111906	thrombophilia due to decreased release of PLAT	semapv:LexicalMatching	oaklib	0.9411764705882352	oio:hasDbXref	oio:hasDbXref	mesh:c567341	LEXMATCH
MONDO:0012873	Ehlers-Danlos syndrome, spondylocheirodysplastic type	skos:exactMatch	DOID:0080739	Ehlers-Danlos syndrome spondylodysplastic type 3	semapv:LexicalMatching	oaklib	0.9411764705882352	oio:hasDbXref	oio:hasDbXref	omim:612350	LEXMATCH
MONDO:0012876	heparin cofactor 2 deficiency	skos:exactMatch	DOID:0111901	heparin cofactor II deficiency	semapv:LexicalMatching	oaklib	0.9411764705882352	oio:hasDbXref	oio:hasDbXref	mesh:c562865	LEXMATCH
MONDO:0012876	heparin cofactor 2 deficiency	skos:exactMatch	DOID:0111901	heparin cofactor II deficiency	semapv:LexicalMatching	oaklib	0.9411764705882352	oio:hasDbXref	oio:hasDbXref	omim:612356	LEXMATCH
MONDO:0012883	acute promyelocytic leukemia	skos:exactMatch	DOID:0081081	acute promyelocytic leukemia with PML-RARA	semapv:LexicalMatching	oaklib	0.8	oio:hasExactSynonym	rdfs:label	acute promyelocytic leukemia with pml-rara	LEXMATCH
MONDO:0012883	acute promyelocytic leukemia	skos:exactMatch	DOID:0081081	acute promyelocytic leukemia with PML-RARA	semapv:LexicalMatching	oaklib	0.9411764705882352	oio:hasDbXref	oio:hasDbXref	icdo:9866/3	LEXMATCH
MONDO:0012924	Diamond-Blackfan anemia 4	skos:exactMatch	DOID:0111890	Diamond-Blackfan anemia 4	semapv:LexicalMatching	oaklib	0.8497788951776651	rdfs:label	rdfs:label	diamond-blackfan anemia 4	LEXMATCH
MONDO:0012924	Diamond-Blackfan anemia 4	skos:exactMatch	DOID:0111890	Diamond-Blackfan anemia 4	semapv:LexicalMatching	oaklib	0.9411764705882352	oio:hasDbXref	oio:hasDbXref	omim:612527	LEXMATCH
MONDO:0012924	Diamond-Blackfan anemia 4	skos:exactMatch	DOID:0111890	Diamond-Blackfan anemia 4	semapv:LexicalMatching	oaklib	0.8	oio:hasExactSynonym	rdfs:label	diamond-blackfan anemia 4	LEXMATCH
MONDO:0012924	Diamond-Blackfan anemia 4	skos:exactMatch	DOID:0111890	Diamond-Blackfan anemia 4	semapv:LexicalMatching	oaklib	0.9411764705882352	oio:hasDbXref	oio:hasDbXref	mesh:c567281	LEXMATCH
MONDO:0012925	Diamond-Blackfan anemia 5	skos:exactMatch	DOID:0111883	Diamond-Blackfan anemia 5	semapv:LexicalMatching	oaklib	0.9411764705882352	oio:hasDbXref	oio:hasDbXref	mesh:c567280	LEXMATCH
MONDO:0012925	Diamond-Blackfan anemia 5	skos:exactMatch	DOID:0111883	Diamond-Blackfan anemia 5	semapv:LexicalMatching	oaklib	0.8	oio:hasExactSynonym	rdfs:label	diamond-blackfan anemia 5	LEXMATCH
MONDO:0012925	Diamond-Blackfan anemia 5	skos:exactMatch	DOID:0111883	Diamond-Blackfan anemia 5	semapv:LexicalMatching	oaklib	0.9411764705882352	oio:hasDbXref	oio:hasDbXref	omim:612528	LEXMATCH
MONDO:0012925	Diamond-Blackfan anemia 5	skos:exactMatch	DOID:0111883	Diamond-Blackfan anemia 5	semapv:LexicalMatching	oaklib	0.8497788951776651	rdfs:label	rdfs:label	diamond-blackfan anemia 5	LEXMATCH
MONDO:0012930	autosomal recessive severe congenital neutropenia due to G6PC3 deficiency	skos:exactMatch	DOID:0112136	severe congenital neutropenia 4	semapv:LexicalMatching	oaklib	0.9411764705882352	oio:hasDbXref	oio:hasDbXref	omim:612541	LEXMATCH
MONDO:0012930	autosomal recessive severe congenital neutropenia due to G6PC3 deficiency	skos:exactMatch	DOID:0112136	severe congenital neutropenia 4	semapv:LexicalMatching	oaklib	0.8	oio:hasExactSynonym	oio:hasExactSynonym	autosomal recessive severe congenital neutropenia due to g6pc3 deficiency	LEXMATCH
MONDO:0012930	autosomal recessive severe congenital neutropenia due to G6PC3 deficiency	skos:exactMatch	DOID:0112136	severe congenital neutropenia 4	semapv:LexicalMatching	oaklib	0.8	oio:hasExactSynonym	oio:hasExactSynonym	severe congenital neutropenia-pulmonary hypertension-superficial venous angiectasis syndrome	LEXMATCH
MONDO:0012930	autosomal recessive severe congenital neutropenia due to G6PC3 deficiency	skos:exactMatch	DOID:0112136	severe congenital neutropenia 4	semapv:LexicalMatching	oaklib	0.8	rdfs:label	oio:hasExactSynonym	autosomal recessive severe congenital neutropenia due to g6pc3 deficiency	LEXMATCH
MONDO:0012930	autosomal recessive severe congenital neutropenia due to G6PC3 deficiency	skos:exactMatch	DOID:0112136	severe congenital neutropenia 4	semapv:LexicalMatching	oaklib	0.8	oio:hasExactSynonym	oio:hasExactSynonym	scn4	LEXMATCH
MONDO:0012937	Diamond-Blackfan anemia 6	skos:exactMatch	DOID:0111879	Diamond-Blackfan anemia 6	semapv:LexicalMatching	oaklib	0.8	oio:hasExactSynonym	rdfs:label	diamond-blackfan anemia 6	LEXMATCH
MONDO:0012937	Diamond-Blackfan anemia 6	skos:exactMatch	DOID:0111879	Diamond-Blackfan anemia 6	semapv:LexicalMatching	oaklib	0.9411764705882352	oio:hasDbXref	oio:hasDbXref	omim:612561	LEXMATCH
MONDO:0012937	Diamond-Blackfan anemia 6	skos:exactMatch	DOID:0111879	Diamond-Blackfan anemia 6	semapv:LexicalMatching	oaklib	0.8497788951776651	rdfs:label	rdfs:label	diamond-blackfan anemia 6	LEXMATCH
MONDO:0012938	Diamond-Blackfan anemia 7	skos:exactMatch	DOID:0111878	Diamond-Blackfan anemia 7	semapv:LexicalMatching	oaklib	0.8497788951776651	rdfs:label	rdfs:label	diamond-blackfan anemia 7	LEXMATCH
MONDO:0012938	Diamond-Blackfan anemia 7	skos:exactMatch	DOID:0111878	Diamond-Blackfan anemia 7	semapv:LexicalMatching	oaklib	0.9411764705882352	oio:hasDbXref	oio:hasDbXref	omim:612562	LEXMATCH
MONDO:0012938	Diamond-Blackfan anemia 7	skos:exactMatch	DOID:0111878	Diamond-Blackfan anemia 7	semapv:LexicalMatching	oaklib	0.9411764705882352	oio:hasDbXref	oio:hasDbXref	mesh:c567254	LEXMATCH
MONDO:0012938	Diamond-Blackfan anemia 7	skos:exactMatch	DOID:0111878	Diamond-Blackfan anemia 7	semapv:LexicalMatching	oaklib	0.8	oio:hasExactSynonym	rdfs:label	diamond-blackfan anemia 7	LEXMATCH
MONDO:0012939	Diamond-Blackfan anemia 8	skos:exactMatch	DOID:0111881	Diamond-Blackfan anemia 8	semapv:LexicalMatching	oaklib	0.9411764705882352	oio:hasDbXref	oio:hasDbXref	mesh:c567253	LEXMATCH
MONDO:0012939	Diamond-Blackfan anemia 8	skos:exactMatch	DOID:0111881	Diamond-Blackfan anemia 8	semapv:LexicalMatching	oaklib	0.8	oio:hasExactSynonym	rdfs:label	diamond-blackfan anemia 8	LEXMATCH
MONDO:0012939	Diamond-Blackfan anemia 8	skos:exactMatch	DOID:0111881	Diamond-Blackfan anemia 8	semapv:LexicalMatching	oaklib	0.9411764705882352	oio:hasDbXref	oio:hasDbXref	omim:612563	LEXMATCH
MONDO:0012939	Diamond-Blackfan anemia 8	skos:exactMatch	DOID:0111881	Diamond-Blackfan anemia 8	semapv:LexicalMatching	oaklib	0.8497788951776651	rdfs:label	rdfs:label	diamond-blackfan anemia 8	LEXMATCH
MONDO:0012949	aneurysm, intracranial berry, 9	skos:exactMatch	DOID:0080972	intracranial berry aneurysm 9	semapv:LexicalMatching	oaklib	0.9411764705882352	oio:hasDbXref	oio:hasDbXref	omim:612586	LEXMATCH
MONDO:0012950	aneurysm, intracranial berry, 10	skos:exactMatch	DOID:0080973	intracranial berry aneurysm 10	semapv:LexicalMatching	oaklib	0.9411764705882352	oio:hasDbXref	oio:hasDbXref	omim:612587	LEXMATCH
MONDO:0012965	seizures, benign familial infantile, 4	skos:exactMatch	DOID:0081117	benign familial infantile seizures 4	semapv:LexicalMatching	oaklib	0.9411764705882352	oio:hasDbXref	oio:hasDbXref	omim:612627	LEXMATCH
MONDO:0012986	bilateral parasagittal parieto-occipital polymicrogyria	skos:exactMatch	DOID:0080923	bilateral parasagittal parieto-occipital polymicrogyria	semapv:LexicalMatching	oaklib	0.8497788951776651	rdfs:label	rdfs:label	bilateral parasagittal parieto-occipital polymicrogyria	LEXMATCH
MONDO:0012986	bilateral parasagittal parieto-occipital polymicrogyria	skos:exactMatch	DOID:0080923	bilateral parasagittal parieto-occipital polymicrogyria	semapv:LexicalMatching	oaklib	0.9411764705882352	oio:hasDbXref	oio:hasDbXref	omim:612691	LEXMATCH
MONDO:0012987	agammaglobulinemia 6, autosomal recessive	skos:exactMatch	DOID:0081138	agammaglobulinemia 6	semapv:LexicalMatching	oaklib	0.9411764705882352	oio:hasDbXref	oio:hasDbXref	omim:612692	LEXMATCH
MONDO:0013007	combined immunodeficiency due to ORAI1 deficiency	skos:exactMatch	DOID:0111976	immunodeficiency 9	semapv:LexicalMatching	oaklib	0.8	rdfs:label	oio:hasExactSynonym	combined immunodeficiency due to orai1 deficiency	LEXMATCH
MONDO:0013007	combined immunodeficiency due to ORAI1 deficiency	skos:exactMatch	DOID:0111976	immunodeficiency 9	semapv:LexicalMatching	oaklib	0.8	oio:hasExactSynonym	oio:hasExactSynonym	cid due to orai1 deficiency	LEXMATCH
MONDO:0013007	combined immunodeficiency due to ORAI1 deficiency	skos:exactMatch	DOID:0111976	immunodeficiency 9	semapv:LexicalMatching	oaklib	0.9411764705882352	oio:hasDbXref	oio:hasDbXref	omim:612782	LEXMATCH
MONDO:0013007	combined immunodeficiency due to ORAI1 deficiency	skos:exactMatch	DOID:0111976	immunodeficiency 9	semapv:LexicalMatching	oaklib	0.9411764705882352	oio:hasDbXref	oio:hasDbXref	mesh:c557826	LEXMATCH
MONDO:0013008	combined immunodeficiency due to STIM1 deficiency	skos:exactMatch	DOID:0111970	immunodeficiency 10	semapv:LexicalMatching	oaklib	0.8	rdfs:label	oio:hasExactSynonym	combined immunodeficiency due to stim1 deficiency	LEXMATCH
MONDO:0013008	combined immunodeficiency due to STIM1 deficiency	skos:exactMatch	DOID:0111970	immunodeficiency 10	semapv:LexicalMatching	oaklib	0.8	oio:hasExactSynonym	oio:hasExactSynonym	cid due to stim1 deficiency	LEXMATCH
MONDO:0013008	combined immunodeficiency due to STIM1 deficiency	skos:exactMatch	DOID:0111970	immunodeficiency 10	semapv:LexicalMatching	oaklib	0.9411764705882352	oio:hasDbXref	oio:hasDbXref	mesh:c557827	LEXMATCH
MONDO:0013008	combined immunodeficiency due to STIM1 deficiency	skos:exactMatch	DOID:0111970	immunodeficiency 10	semapv:LexicalMatching	oaklib	0.9411764705882352	oio:hasDbXref	oio:hasDbXref	omim:612783	LEXMATCH
MONDO:0013018	keratosis follicularis spinulosa decalvans, autosomal dominant	skos:exactMatch	DOID:0080755	autosomal dominant keratosis follicularis spinulosa decalvans	semapv:LexicalMatching	oaklib	0.9411764705882352	oio:hasDbXref	oio:hasDbXref	omim:612843	LEXMATCH
MONDO:0013034	keratosis palmoplantaris striata 2	skos:exactMatch	DOID:0081109	keratosis palmoplantaris striata 2	semapv:LexicalMatching	oaklib	0.8497788951776651	rdfs:label	rdfs:label	keratosis palmoplantaris striata 2	LEXMATCH
MONDO:0013034	keratosis palmoplantaris striata 2	skos:exactMatch	DOID:0081109	keratosis palmoplantaris striata 2	semapv:LexicalMatching	oaklib	0.9411764705882352	oio:hasDbXref	oio:hasDbXref	omim:612908	LEXMATCH
MONDO:0013058	cystic leukoencephalopathy without megalencephaly	skos:exactMatch	DOID:0081007	RNASET2-deficient cystic leukoencephalopathy	semapv:LexicalMatching	oaklib	0.9411764705882352	oio:hasDbXref	oio:hasDbXref	omim:612951	LEXMATCH
MONDO:0013058	cystic leukoencephalopathy without megalencephaly	skos:exactMatch	DOID:0081007	RNASET2-deficient cystic leukoencephalopathy	semapv:LexicalMatching	oaklib	0.8	rdfs:label	oio:hasExactSynonym	cystic leukoencephalopathy without megalencephaly	LEXMATCH
MONDO:0013065	premature ovarian failure 7	skos:exactMatch	DOID:0080864	primary ovarian insufficiency 7	semapv:LexicalMatching	oaklib	0.9411764705882352	oio:hasDbXref	oio:hasDbXref	omim:612964	LEXMATCH
MONDO:0013079	primary biliary cholangitis 2	skos:exactMatch	DOID:0070359	primary biliary cholangitis 2	semapv:LexicalMatching	oaklib	0.8497788951776651	rdfs:label	rdfs:label	primary biliary cholangitis 2	LEXMATCH
MONDO:0013079	primary biliary cholangitis 2	skos:exactMatch	DOID:0070359	primary biliary cholangitis 2	semapv:LexicalMatching	oaklib	0.9411764705882352	oio:hasDbXref	oio:hasDbXref	omim:613007	LEXMATCH
MONDO:0013080	primary biliary cholangitis 3	skos:exactMatch	DOID:0070360	primary biliary cholangitis 3	semapv:LexicalMatching	oaklib	0.8497788951776651	rdfs:label	rdfs:label	primary biliary cholangitis 3	LEXMATCH
MONDO:0013080	primary biliary cholangitis 3	skos:exactMatch	DOID:0070360	primary biliary cholangitis 3	semapv:LexicalMatching	oaklib	0.9411764705882352	oio:hasDbXref	oio:hasDbXref	omim:613008	LEXMATCH
MONDO:0013111	acute infantile liver failure due to synthesis defect of mtDNA-encoded proteins	skos:exactMatch	DOID:0080778	transient infantile liver failure	semapv:LexicalMatching	oaklib	0.9411764705882352	oio:hasDbXref	oio:hasDbXref	omim:613070	LEXMATCH
MONDO:0013111	acute infantile liver failure due to synthesis defect of mtDNA-encoded proteins	skos:exactMatch	DOID:0080778	transient infantile liver failure	semapv:LexicalMatching	oaklib	0.8	oio:hasExactSynonym	rdfs:label	transient infantile liver failure	LEXMATCH
MONDO:0013139	neutropenia, severe congenital, 2, autosomal dominant	skos:exactMatch	DOID:0112131	severe congenital neutropenia 2	semapv:LexicalMatching	oaklib	0.9411764705882352	oio:hasDbXref	oio:hasDbXref	omim:613107	LEXMATCH
MONDO:0013143	hereditary thrombophilia due to congenital histidine-rich (poly-L) glycoprotein deficiency	skos:exactMatch	DOID:0111903	thrombophilia due to HRG deficiency	semapv:LexicalMatching	oaklib	0.8	rdfs:label	oio:hasExactSynonym	hereditary thrombophilia due to congenital histidine-rich  glycoprotein deficiency	LEXMATCH
MONDO:0013143	hereditary thrombophilia due to congenital histidine-rich (poly-L) glycoprotein deficiency	skos:exactMatch	DOID:0111903	thrombophilia due to HRG deficiency	semapv:LexicalMatching	oaklib	0.8	oio:hasExactSynonym	oio:hasExactSynonym	hereditary thrombophilia due to congenital hrg deficiency	LEXMATCH
MONDO:0013143	hereditary thrombophilia due to congenital histidine-rich (poly-L) glycoprotein deficiency	skos:exactMatch	DOID:0111903	thrombophilia due to HRG deficiency	semapv:LexicalMatching	oaklib	0.9411764705882352	oio:hasDbXref	oio:hasDbXref	omim:613116	LEXMATCH
MONDO:0013155	muscular dystrophy-dystroglycanopathy (congenital with intellectual disability), type B3	skos:exactMatch	DOID:0112378	muscular dystrophy-dystroglycanopathy type B3	semapv:LexicalMatching	oaklib	0.9411764705882352	oio:hasDbXref	oio:hasDbXref	omim:613151	LEXMATCH
MONDO:0013156	muscular dystrophy-dystroglycanopathy (congenital without intellectual disability), type B4	skos:exactMatch	DOID:0112379	muscular dystrophy-dystroglycanopathy type B4	semapv:LexicalMatching	oaklib	0.9411764705882352	oio:hasDbXref	oio:hasDbXref	omim:613152	LEXMATCH
MONDO:0013160	muscular dystrophy-dystroglycanopathy (congenital with intellectual disability), type B2	skos:exactMatch	DOID:0112380	muscular dystrophy-dystroglycanopathy type B2	semapv:LexicalMatching	oaklib	0.9411764705882352	oio:hasDbXref	oio:hasDbXref	omim:613156	LEXMATCH
MONDO:0013162	autosomal recessive limb-girdle muscular dystrophy type 2N	skos:exactMatch	DOID:0112382	muscular dystrophy-dystroglycanopathy type C8	semapv:LexicalMatching	oaklib	0.8	oio:hasExactSynonym	oio:hasExactSynonym	mddgc2	LEXMATCH
MONDO:0013173	intellectual disability, autosomal recessive 13	skos:exactMatch	DOID:0081098	autosomal recessive intellectual developmental disorder 13	semapv:LexicalMatching	oaklib	0.9411764705882352	oio:hasDbXref	oio:hasDbXref	omim:613192	LEXMATCH
MONDO:0013209	non-alcoholic fatty liver disease	skos:exactMatch	DOID:0080546	non-alcoholic fatty liver	semapv:LexicalMatching	oaklib	0.8	oio:hasExactSynonym	rdfs:label	non-alcoholic fatty liver	LEXMATCH
MONDO:0013216	Diamond-Blackfan anemia 9	skos:exactMatch	DOID:0111884	Diamond-Blackfan anemia 9	semapv:LexicalMatching	oaklib	0.8	oio:hasExactSynonym	rdfs:label	diamond-blackfan anemia 9	LEXMATCH
MONDO:0013216	Diamond-Blackfan anemia 9	skos:exactMatch	DOID:0111884	Diamond-Blackfan anemia 9	semapv:LexicalMatching	oaklib	0.9411764705882352	oio:hasDbXref	oio:hasDbXref	omim:613308	LEXMATCH
MONDO:0013216	Diamond-Blackfan anemia 9	skos:exactMatch	DOID:0111884	Diamond-Blackfan anemia 9	semapv:LexicalMatching	oaklib	0.9411764705882352	oio:hasDbXref	oio:hasDbXref	mesh:c567650	LEXMATCH
MONDO:0013216	Diamond-Blackfan anemia 9	skos:exactMatch	DOID:0111884	Diamond-Blackfan anemia 9	semapv:LexicalMatching	oaklib	0.8497788951776651	rdfs:label	rdfs:label	diamond-blackfan anemia 9	LEXMATCH
MONDO:0013217	Diamond-Blackfan anemia 10	skos:exactMatch	DOID:0111888	Diamond-Blackfan anemia 10	semapv:LexicalMatching	oaklib	0.9411764705882352	oio:hasDbXref	oio:hasDbXref	mesh:c567649	LEXMATCH
MONDO:0013217	Diamond-Blackfan anemia 10	skos:exactMatch	DOID:0111888	Diamond-Blackfan anemia 10	semapv:LexicalMatching	oaklib	0.8	oio:hasExactSynonym	rdfs:label	diamond-blackfan anemia 10	LEXMATCH
MONDO:0013217	Diamond-Blackfan anemia 10	skos:exactMatch	DOID:0111888	Diamond-Blackfan anemia 10	semapv:LexicalMatching	oaklib	0.9411764705882352	oio:hasDbXref	oio:hasDbXref	omim:613309	LEXMATCH
MONDO:0013217	Diamond-Blackfan anemia 10	skos:exactMatch	DOID:0111888	Diamond-Blackfan anemia 10	semapv:LexicalMatching	oaklib	0.8497788951776651	rdfs:label	rdfs:label	diamond-blackfan anemia 10	LEXMATCH
MONDO:0013223	autosomal recessive spondylometaphyseal dysplasia, Megarbane type	skos:exactMatch	DOID:0112304	spondylometaphyseal dysplasia Megarbane-Dagher-Melike type	semapv:LexicalMatching	oaklib	0.9411764705882352	oio:hasDbXref	oio:hasDbXref	omim:613320	LEXMATCH
MONDO:0013229	hot water reflex epilepsy	skos:exactMatch	DOID:0081104	hot water epilepsy	semapv:LexicalMatching	oaklib	0.8	oio:hasExactSynonym	rdfs:label	hot water epilepsy	LEXMATCH
MONDO:0013229	hot water reflex epilepsy	skos:exactMatch	DOID:0081104	hot water epilepsy	semapv:LexicalMatching	oaklib	0.9411764705882352	oio:hasDbXref	oio:hasDbXref	omimps:613339	LEXMATCH
MONDO:0013230	epilepsy, hot water, 2	skos:exactMatch	DOID:0081107	hot water epilepsy 2	semapv:LexicalMatching	oaklib	0.9411764705882352	oio:hasDbXref	oio:hasDbXref	omim:613340	LEXMATCH
MONDO:0013247	Fanconi renotubular syndrome 2	skos:exactMatch	DOID:0080758	Fanconi renotubular syndrome 2	semapv:LexicalMatching	oaklib	0.9411764705882352	oio:hasDbXref	oio:hasDbXref	omim:613388	LEXMATCH
MONDO:0013247	Fanconi renotubular syndrome 2	skos:exactMatch	DOID:0080758	Fanconi renotubular syndrome 2	semapv:LexicalMatching	oaklib	0.8	oio:hasExactSynonym	rdfs:label	fanconi renotubular syndrome 2	LEXMATCH
MONDO:0013247	Fanconi renotubular syndrome 2	skos:exactMatch	DOID:0080758	Fanconi renotubular syndrome 2	semapv:LexicalMatching	oaklib	0.8497788951776651	rdfs:label	rdfs:label	fanconi renotubular syndrome 2	LEXMATCH
MONDO:0013268	frontonasal dysplasia with alopecia and genital anomaly	skos:exactMatch	DOID:0081046	frontonasal dysplasia 2	semapv:LexicalMatching	oaklib	0.9411764705882352	oio:hasDbXref	oio:hasDbXref	omim:613451	LEXMATCH
MONDO:0013271	frontonasal dysplasia - severe microphthalmia - severe facial clefting syndrome	skos:exactMatch	DOID:0081047	frontonasal dysplasia 3	semapv:LexicalMatching	oaklib	0.9411764705882352	oio:hasDbXref	oio:hasDbXref	omim:613456	LEXMATCH
MONDO:0013283	immunodeficiency, common variable, 3	skos:exactMatch	DOID:0081146	common variable immunodeficiency 3	semapv:LexicalMatching	oaklib	0.9411764705882352	oio:hasDbXref	oio:hasDbXref	omim:613493	LEXMATCH
MONDO:0013284	immunodeficiency, common variable, 4	skos:exactMatch	DOID:0081147	common variable immunodeficiency 4	semapv:LexicalMatching	oaklib	0.9411764705882352	oio:hasDbXref	oio:hasDbXref	omim:613494	LEXMATCH
MONDO:0013285	immunodeficiency, common variable, 5	skos:exactMatch	DOID:0081148	common variable immunodeficiency 5	semapv:LexicalMatching	oaklib	0.9411764705882352	oio:hasDbXref	oio:hasDbXref	omim:613495	LEXMATCH
MONDO:0013286	immunodeficiency, common variable, 6	skos:exactMatch	DOID:0081149	common variable immunodeficiency 6	semapv:LexicalMatching	oaklib	0.9411764705882352	oio:hasDbXref	oio:hasDbXref	omim:613496	LEXMATCH
MONDO:0013287	agammaglobulinemia 2, autosomal recessive	skos:exactMatch	DOID:0081135	agammaglobulinemia 2	semapv:LexicalMatching	oaklib	0.9411764705882352	oio:hasDbXref	oio:hasDbXref	omim:613500	LEXMATCH
MONDO:0013288	agammaglobulinemia 3, autosomal recessive	skos:exactMatch	DOID:0081137	agammaglobulinemia 3	semapv:LexicalMatching	oaklib	0.9411764705882352	oio:hasDbXref	oio:hasDbXref	omim:613501	LEXMATCH
MONDO:0013310	congenital adrenal hyperplasia due to cytochrome P450 oxidoreductase deficiency	skos:exactMatch	DOID:0080925	cytochrome P450 oxidoreductase deficiency	semapv:LexicalMatching	oaklib	0.9411764705882352	oio:hasDbXref	oio:hasDbXref	omim:613571	LEXMATCH
MONDO:0013323	cranioectodermal dysplasia 2	skos:exactMatch	DOID:0080804	cranioectodermal dysplasia 2	semapv:LexicalMatching	oaklib	0.8497788951776651	rdfs:label	rdfs:label	cranioectodermal dysplasia 2	LEXMATCH
MONDO:0013323	cranioectodermal dysplasia 2	skos:exactMatch	DOID:0080804	cranioectodermal dysplasia 2	semapv:LexicalMatching	oaklib	0.9411764705882352	oio:hasDbXref	oio:hasDbXref	omim:613610	LEXMATCH
MONDO:0013323	cranioectodermal dysplasia 2	skos:exactMatch	DOID:0080804	cranioectodermal dysplasia 2	semapv:LexicalMatching	oaklib	0.8	oio:hasExactSynonym	rdfs:label	cranioectodermal dysplasia 2	LEXMATCH
MONDO:0013324	lymphedema-posterior choanal atresia syndrome	skos:exactMatch	DOID:0070212	hereditary lymphedema I	semapv:LexicalMatching	oaklib	0.9411764705882352	oio:hasDbXref	oio:hasDbXref	icd10cm:q82.0	LEXMATCH
MONDO:0013366	spondylocostal dysostosis 4, autosomal recessive	skos:exactMatch	DOID:0112364	spondylocostal dysostosis 4	semapv:LexicalMatching	oaklib	0.9411764705882352	oio:hasDbXref	oio:hasDbXref	omim:613686	LEXMATCH
MONDO:0013385	Treacher Collins syndrome 2	skos:exactMatch	DOID:0080790	Treacher Collins syndrome 2	semapv:LexicalMatching	oaklib	0.9411764705882352	oio:hasDbXref	oio:hasDbXref	omim:613717	LEXMATCH
MONDO:0013385	Treacher Collins syndrome 2	skos:exactMatch	DOID:0080790	Treacher Collins syndrome 2	semapv:LexicalMatching	oaklib	0.8	oio:hasExactSynonym	rdfs:label	treacher collins syndrome 2	LEXMATCH
MONDO:0013385	Treacher Collins syndrome 2	skos:exactMatch	DOID:0080790	Treacher Collins syndrome 2	semapv:LexicalMatching	oaklib	0.8497788951776651	rdfs:label	rdfs:label	treacher collins syndrome 2	LEXMATCH
MONDO:0013427	immunodeficiency 31B	skos:exactMatch	DOID:0111944	immunodeficiency 31B	semapv:LexicalMatching	oaklib	0.9411764705882352	oio:hasDbXref	oio:hasDbXref	omim:613796	LEXMATCH
MONDO:0013427	immunodeficiency 31B	skos:exactMatch	DOID:0111944	immunodeficiency 31B	semapv:LexicalMatching	oaklib	0.8	oio:hasExactSynonym	rdfs:label	immunodeficiency 31b	LEXMATCH
MONDO:0013427	immunodeficiency 31B	skos:exactMatch	DOID:0111944	immunodeficiency 31B	semapv:LexicalMatching	oaklib	0.8497788951776651	rdfs:label	rdfs:label	immunodeficiency 31b	LEXMATCH
MONDO:0013492	alopecia-intellectual disability syndrome 3	skos:exactMatch	DOID:0080951	alopecia-mental retardation syndrome 3	semapv:LexicalMatching	oaklib	0.9411764705882352	oio:hasDbXref	oio:hasDbXref	omim:613930	LEXMATCH
