subject_id	subject_label	predicate_id	object_id	object_label	mapping_justification	mapping_tool	confidence	subject_match_field	object_match_field	match_string	comment
MONDO:0012602	autosomal recessive nonsyndromic hearing loss 24	skos:broadMatch	GARD:22626	Deafness, autosomal recessive 24	semapv:LexicalMatching	oaklib	0.8	oio:hasNarrowSynonym	rdfs:label	deafness, autosomal recessive 24	LEXMATCH
MONDO:0012670	autosomal recessive nonsyndromic hearing loss 63	skos:broadMatch	GARD:22627	Deafness, autosomal recessive 63	semapv:LexicalMatching	oaklib	0.8	oio:hasNarrowSynonym	rdfs:label	deafness, autosomal recessive 63	LEXMATCH
MONDO:0012902	autosomal dominant nonsyndromic hearing loss 27	skos:broadMatch	GARD:18128	Deafness, autosomal dominant 27	semapv:LexicalMatching	oaklib	0.8	oio:hasNarrowSynonym	rdfs:label	deafness, autosomal dominant 27	LEXMATCH
MONDO:0012903	autosomal recessive nonsyndromic hearing loss 45	skos:broadMatch	GARD:22628	Deafness, autosomal recessive 45	semapv:LexicalMatching	oaklib	0.8	oio:hasNarrowSynonym	rdfs:label	deafness, autosomal recessive 45	LEXMATCH
MONDO:0012974	autosomal dominant nonsyndromic hearing loss 59	skos:broadMatch	GARD:18129	Deafness, autosomal dominant 59	semapv:LexicalMatching	oaklib	0.8	oio:hasNarrowSynonym	rdfs:label	deafness, autosomal dominant 59	LEXMATCH
MONDO:0012975	autosomal dominant nonsyndromic hearing loss 3B	skos:broadMatch	GARD:18130	Deafness, autosomal dominant 3b	semapv:LexicalMatching	oaklib	0.8	oio:hasNarrowSynonym	rdfs:label	deafness, autosomal dominant 3b	LEXMATCH
MONDO:0012976	autosomal dominant nonsyndromic hearing loss 2B	skos:broadMatch	GARD:18131	Deafness, autosomal dominant 2b	semapv:LexicalMatching	oaklib	0.8	oio:hasNarrowSynonym	rdfs:label	deafness, autosomal dominant 2b	LEXMATCH
MONDO:0012977	autosomal recessive nonsyndromic hearing loss 1B	skos:broadMatch	GARD:22629	Deafness, autosomal recessive 1b	semapv:LexicalMatching	oaklib	0.8	oio:hasNarrowSynonym	rdfs:label	deafness, autosomal recessive 1b	LEXMATCH
MONDO:0013010	autosomal recessive nonsyndromic hearing loss 71	skos:broadMatch	GARD:22630	Deafness, autosomal recessive 71	semapv:LexicalMatching	oaklib	0.8	oio:hasNarrowSynonym	rdfs:label	deafness, autosomal recessive 71	LEXMATCH
MONDO:0013119	autosomal recessive nonsyndromic hearing loss 77	skos:broadMatch	GARD:22631	Deafness, autosomal recessive 77	semapv:LexicalMatching	oaklib	0.8	oio:hasNarrowSynonym	rdfs:label	deafness, autosomal recessive 77	LEXMATCH
MONDO:0013210	autosomal recessive nonsyndromic hearing loss 25	skos:broadMatch	GARD:22632	Deafness, autosomal recessive 25	semapv:LexicalMatching	oaklib	0.8	oio:hasNarrowSynonym	rdfs:label	deafness, autosomal recessive 25	LEXMATCH
MONDO:0013215	autosomal recessive nonsyndromic hearing loss 79	skos:broadMatch	GARD:22633	Deafness, autosomal recessive 79	semapv:LexicalMatching	oaklib	0.8	oio:hasNarrowSynonym	rdfs:label	deafness, autosomal recessive 79	LEXMATCH
MONDO:0013249	autosomal recessive nonsyndromic hearing loss 84A	skos:broadMatch	GARD:22634	Deafness, autosomal recessive 84a	semapv:LexicalMatching	oaklib	0.8	oio:hasNarrowSynonym	rdfs:label	deafness, autosomal recessive 84a	LEXMATCH
MONDO:0013250	autosomal recessive nonsyndromic hearing loss 85	skos:broadMatch	GARD:22635	Deafness, autosomal recessive 85	semapv:LexicalMatching	oaklib	0.8	oio:hasNarrowSynonym	rdfs:label	deafness, autosomal recessive 85	LEXMATCH
MONDO:0013269	autosomal recessive nonsyndromic hearing loss 91	skos:broadMatch	GARD:22636	Deafness, autosomal recessive 91	semapv:LexicalMatching	oaklib	0.8	oio:hasNarrowSynonym	rdfs:label	deafness, autosomal recessive 91	LEXMATCH
MONDO:0013305	autosomal dominant nonsyndromic hearing loss 51	skos:broadMatch	GARD:18133	Deafness, autosomal dominant 51	semapv:LexicalMatching	oaklib	0.8	oio:hasNarrowSynonym	rdfs:label	deafness, autosomal dominant 51	LEXMATCH
MONDO:0013365	autosomal recessive nonsyndromic hearing loss 83	skos:broadMatch	GARD:22637	Deafness, autosomal recessive 83	semapv:LexicalMatching	oaklib	0.8	oio:hasNarrowSynonym	rdfs:label	deafness, autosomal recessive 83	LEXMATCH
MONDO:0013386	autosomal recessive nonsyndromic hearing loss 74	skos:broadMatch	GARD:22638	Deafness, autosomal recessive 74	semapv:LexicalMatching	oaklib	0.8	oio:hasNarrowSynonym	rdfs:label	deafness, autosomal recessive 74	LEXMATCH
MONDO:0013471	autosomal recessive nonsyndromic hearing loss 61	skos:broadMatch	GARD:22639	Deafness, autosomal recessive 61	semapv:LexicalMatching	oaklib	0.8	oio:hasNarrowSynonym	rdfs:label	deafness, autosomal recessive 61	LEXMATCH
MONDO:0013489	autosomal recessive nonsyndromic hearing loss 89	skos:broadMatch	GARD:22640	Deafness, autosomal recessive 89	semapv:LexicalMatching	oaklib	0.8	oio:hasNarrowSynonym	rdfs:label	deafness, autosomal recessive 89	LEXMATCH
MONDO:0013537	autosomal recessive nonsyndromic hearing loss 29	skos:broadMatch	GARD:22641	Deafness, autosomal recessive 29	semapv:LexicalMatching	oaklib	0.8	oio:hasNarrowSynonym	rdfs:label	deafness, autosomal recessive 29	LEXMATCH
MONDO:0013593	autosomal dominant nonsyndromic hearing loss 64	skos:broadMatch	GARD:18134	Deafness, autosomal dominant 64	semapv:LexicalMatching	oaklib	0.8	oio:hasNarrowSynonym	rdfs:label	deafness, autosomal dominant 64	LEXMATCH
MONDO:0013632	autosomal dominant nonsyndromic hearing loss 33	skos:broadMatch	GARD:18135	Deafness, autosomal dominant 33	semapv:LexicalMatching	oaklib	0.8	oio:hasNarrowSynonym	rdfs:label	deafness, autosomal dominant 33	LEXMATCH
MONDO:0013738	autosomal recessive nonsyndromic hearing loss 96	skos:broadMatch	GARD:22642	Deafness, autosomal recessive 96	semapv:LexicalMatching	oaklib	0.8	oio:hasNarrowSynonym	rdfs:label	deafness, autosomal recessive 96	LEXMATCH
MONDO:0013823	autosomal dominant nonsyndromic hearing loss 4B	skos:broadMatch	GARD:18136	Deafness, autosomal dominant 4b	semapv:LexicalMatching	oaklib	0.8	oio:hasNarrowSynonym	rdfs:label	deafness, autosomal dominant 4b	LEXMATCH
MONDO:0013826	autosomal recessive nonsyndromic hearing loss 86	skos:broadMatch	GARD:22643	Deafness, autosomal recessive 86	semapv:LexicalMatching	oaklib	0.8	oio:hasNarrowSynonym	rdfs:label	deafness, autosomal recessive 86	LEXMATCH
MONDO:0013929	autosomal recessive nonsyndromic hearing loss 98	skos:broadMatch	GARD:22644	Deafness, autosomal recessive 98	semapv:LexicalMatching	oaklib	0.8	oio:hasNarrowSynonym	rdfs:label	deafness, autosomal recessive 98	LEXMATCH
MONDO:0013963	autosomal recessive nonsyndromic hearing loss 93	skos:broadMatch	GARD:22645	Deafness, autosomal recessive 93	semapv:LexicalMatching	oaklib	0.8	oio:hasNarrowSynonym	rdfs:label	deafness, autosomal recessive 93	LEXMATCH
MONDO:0013978	autosomal recessive nonsyndromic hearing loss 70	skos:broadMatch	GARD:22646	Deafness, autosomal recessive 70	semapv:LexicalMatching	oaklib	0.8	oio:hasNarrowSynonym	rdfs:label	deafness, autosomal recessive 70	LEXMATCH
MONDO:0013984	autosomal recessive nonsyndromic hearing loss 84B	skos:broadMatch	GARD:22647	Deafness, autosomal recessive 84b	semapv:LexicalMatching	oaklib	0.8	oio:hasNarrowSynonym	rdfs:label	deafness, autosomal recessive 84b	LEXMATCH
MONDO:0013985	autosomal recessive nonsyndromic hearing loss 18B	skos:broadMatch	GARD:22648	Deafness, autosomal recessive 18b	semapv:LexicalMatching	oaklib	0.8	oio:hasNarrowSynonym	rdfs:label	deafness, autosomal recessive 18b	LEXMATCH
MONDO:0014182	autosomal recessive nonsyndromic hearing loss 88	skos:broadMatch	GARD:22649	Deafness, autosomal recessive 88	semapv:LexicalMatching	oaklib	0.8	oio:hasNarrowSynonym	rdfs:label	deafness, autosomal recessive 88	LEXMATCH
MONDO:0014237	autosomal recessive nonsyndromic hearing loss 76	skos:broadMatch	GARD:22650	Deafness, autosomal recessive 76	semapv:LexicalMatching	oaklib	0.8	oio:hasNarrowSynonym	rdfs:label	deafness, autosomal recessive 76	LEXMATCH
MONDO:0014283	autosomal dominant nonsyndromic hearing loss 56	skos:broadMatch	GARD:18137	Deafness, autosomal dominant 56	semapv:LexicalMatching	oaklib	0.8	oio:hasNarrowSynonym	rdfs:label	deafness, autosomal dominant 56	LEXMATCH
MONDO:0014291	autosomal dominant nonsyndromic hearing loss 54	skos:broadMatch	GARD:18138	Deafness, autosomal dominant 54	semapv:LexicalMatching	oaklib	0.8	oio:hasNarrowSynonym	rdfs:label	deafness, autosomal dominant 54	LEXMATCH
MONDO:0014293	autosomal dominant nonsyndromic hearing loss 58	skos:broadMatch	GARD:18139	Deafness, autosomal dominant 58	semapv:LexicalMatching	oaklib	0.8	oio:hasNarrowSynonym	rdfs:label	deafness, autosomal dominant 58	LEXMATCH
MONDO:0014363	autosomal recessive nonsyndromic hearing loss 101	skos:broadMatch	GARD:22651	Deafness, autosomal recessive 101	semapv:LexicalMatching	oaklib	0.8	oio:hasNarrowSynonym	rdfs:label	deafness, autosomal recessive 101	LEXMATCH
MONDO:0014428	autosomal recessive nonsyndromic hearing loss 102	skos:broadMatch	GARD:22652	Deafness, autosomal recessive 102	semapv:LexicalMatching	oaklib	0.8	oio:hasNarrowSynonym	rdfs:label	deafness, autosomal recessive 102	LEXMATCH
MONDO:0014469	autosomal recessive nonsyndromic hearing loss 103	skos:broadMatch	GARD:22653	Deafness, autosomal recessive 103	semapv:LexicalMatching	oaklib	0.8	oio:hasNarrowSynonym	rdfs:label	deafness, autosomal recessive 103	LEXMATCH
MONDO:0014470	autosomal dominant nonsyndromic hearing loss 65	skos:broadMatch	GARD:18140	Deafness, autosomal dominant 65	semapv:LexicalMatching	oaklib	0.8	oio:hasNarrowSynonym	rdfs:label	deafness, autosomal dominant 65	LEXMATCH
MONDO:0014471	mitochondrial proton-transporting ATP synthase complex deficiency	skos:broadMatch	GARD:18649	Isolated ATP synthase deficiency	semapv:LexicalMatching	oaklib	0.8	oio:hasNarrowSynonym	rdfs:label	isolated atp synthase deficiency	LEXMATCH
MONDO:0014594	autosomal dominant nonsyndromic hearing loss 67	skos:broadMatch	GARD:18141	Deafness, autosomal dominant 67	semapv:LexicalMatching	oaklib	0.8	oio:hasNarrowSynonym	rdfs:label	deafness, autosomal dominant 67	LEXMATCH
MONDO:0014603	autosomal dominant nonsyndromic hearing loss 40	skos:broadMatch	GARD:18142	Deafness, autosomal dominant 40	semapv:LexicalMatching	oaklib	0.8	oio:hasNarrowSynonym	rdfs:label	deafness, autosomal dominant 40	LEXMATCH
MONDO:0014675	autosomal recessive nonsyndromic hearing loss 104	skos:broadMatch	GARD:22654	Deafness, autosomal recessive 104	semapv:LexicalMatching	oaklib	0.8	oio:hasNarrowSynonym	rdfs:label	deafness, autosomal recessive 104	LEXMATCH
MONDO:0014738	autosomal dominant nonsyndromic hearing loss 69	skos:broadMatch	GARD:18143	Deafness, autosomal dominant 69	semapv:LexicalMatching	oaklib	0.8	oio:hasNarrowSynonym	rdfs:label	deafness, autosomal dominant 69	LEXMATCH
MONDO:0014739	autosomal recessive nonsyndromic hearing loss 97	skos:broadMatch	GARD:22655	Deafness, autosomal recessive 97	semapv:LexicalMatching	oaklib	0.8	oio:hasNarrowSynonym	rdfs:label	deafness, autosomal recessive 97	LEXMATCH
MONDO:0014740	autosomal dominant nonsyndromic hearing loss 68	skos:broadMatch	GARD:18144	Deafness, autosomal dominant 68	semapv:LexicalMatching	oaklib	0.8	oio:hasNarrowSynonym	rdfs:label	deafness, autosomal dominant 68	LEXMATCH
MONDO:0014753	autosomal recessive optic atrophy	skos:broadMatch	GARD:16860	Autosomal recessive isolated optic atrophy	semapv:LexicalMatching	oaklib	0.8	oio:hasNarrowSynonym	rdfs:label	autosomal recessive isolated optic atrophy	LEXMATCH
MONDO:0014853	autosomal dominant nonsyndromic hearing loss 70	skos:broadMatch	GARD:18145	Deafness, autosomal dominant 70	semapv:LexicalMatching	oaklib	0.8	oio:hasNarrowSynonym	rdfs:label	deafness, autosomal dominant 70	LEXMATCH
MONDO:0014854	autosomal dominant nonsyndromic hearing loss 66	skos:broadMatch	GARD:18146	Deafness, autosomal dominant 66	semapv:LexicalMatching	oaklib	0.8	oio:hasNarrowSynonym	rdfs:label	deafness, autosomal dominant 66	LEXMATCH
MONDO:0015134	constitutional neutropenia	skos:broadMatch	GARD:302	Kostmann syndrome	semapv:LexicalMatching	oaklib	0.8	oio:hasNarrowSynonym	rdfs:label	kostmann syndrome	LEXMATCH
MONDO:0015265	bronchiolitis obliterans syndrome	skos:broadMatch	GARD:5961	Bronchiolitis obliterans with obstructive pulmonary disease	semapv:LexicalMatching	oaklib	0.8	oio:hasNarrowSynonym	rdfs:label	bronchiolitis obliterans with obstructive pulmonary disease	LEXMATCH
MONDO:0015285	Carney complex	skos:broadMatch	GARD:15090	Carney complex, type 1	semapv:LexicalMatching	oaklib	0.8	oio:hasNarrowSynonym	rdfs:label	carney complex, type 1	LEXMATCH
MONDO:0015285	Carney complex	skos:broadMatch	GARD:15377	Carney complex, type 2	semapv:LexicalMatching	oaklib	0.8	oio:hasNarrowSynonym	rdfs:label	carney complex, type 2	LEXMATCH
MONDO:0015301	primary cutaneous amyloidosis	skos:broadMatch	GARD:17533	Familial primary localized cutaneous amyloidosis	semapv:LexicalMatching	oaklib	0.8	oio:hasNarrowSynonym	rdfs:label	familial primary localized cutaneous amyloidosis	LEXMATCH
MONDO:0016761	spondyloepiphyseal dysplasia	skos:broadMatch	GARD:7687	Spondyloepiphyseal dysplasia and spondyloepimetaphyseal dysplasia	semapv:LexicalMatching	oaklib	0.8	oio:hasNarrowSynonym	rdfs:label	spondyloepiphyseal dysplasia and spondyloepimetaphyseal dysplasia	LEXMATCH
MONDO:0017069	spina bifida cystica	skos:broadMatch	GARD:3475	Myelomeningocele	semapv:LexicalMatching	oaklib	0.8	oio:hasNarrowSynonym	rdfs:label	myelomeningocele	LEXMATCH
MONDO:0017178	osteochondritis dissecans	skos:broadMatch	GARD:4133	Familial osteochondritis dissecans	semapv:LexicalMatching	oaklib	0.8	oio:hasNarrowSynonym	rdfs:label	familial osteochondritis dissecans	LEXMATCH
MONDO:0017241	AP4-related intellectual disability and spastic paraplegia	skos:broadMatch	GARD:10999	Severe intellectual disability and progressive spastic paraplegia	semapv:LexicalMatching	oaklib	0.8	oio:hasNarrowSynonym	rdfs:label	severe intellectual disability and progressive spastic paraplegia	LEXMATCH
MONDO:0018215	paraneoplastic neurologic syndrome	skos:broadMatch	GARD:22493	Paraneoplastic cerebellar degeneration	semapv:LexicalMatching	oaklib	0.8	oio:hasNarrowSynonym	rdfs:label	paraneoplastic cerebellar degeneration	LEXMATCH
MONDO:0018923	22q11.2 deletion syndrome	skos:broadMatch	GARD:15118	Digeorge syndrome	semapv:LexicalMatching	oaklib	0.8	oio:hasNarrowSynonym	rdfs:label	digeorge syndrome	LEXMATCH
MONDO:0019052	inborn errors of metabolism	skos:broadMatch	GARD:22508	Rare inborn errors of metabolism	semapv:LexicalMatching	oaklib	0.8	oio:hasNarrowSynonym	rdfs:label	rare inborn errors of metabolism	LEXMATCH
MONDO:0019497	nonsyndromic genetic hearing loss	skos:broadMatch	GARD:19091	Non-syndromic genetic deafness	semapv:LexicalMatching	oaklib	0.8	oio:hasNarrowSynonym	rdfs:label	non-syndromic genetic deafness	LEXMATCH
MONDO:0019499	Turner syndrome	skos:broadMatch	GARD:19676	Monosomy X	semapv:LexicalMatching	oaklib	0.8	oio:hasNarrowSynonym	rdfs:label	monosomy x	LEXMATCH
MONDO:0019501	Usher syndrome	skos:broadMatch	GARD:4684	Retinitis pigmentosa-deafness syndrome	semapv:LexicalMatching	oaklib	0.8	oio:hasNarrowSynonym	rdfs:label	retinitis pigmentosa-deafness syndrome	LEXMATCH
MONDO:0019586	X-linked nonsyndromic hearing loss	skos:broadMatch	GARD:16790	X-linked non-syndromic sensorineural deafness type DFN	semapv:LexicalMatching	oaklib	0.8	oio:hasNarrowSynonym	rdfs:label	x-linked non-syndromic sensorineural deafness type dfn	LEXMATCH
MONDO:0019587	autosomal dominant nonsyndromic hearing loss	skos:broadMatch	GARD:16791	Autosomal dominant non-syndromic sensorineural deafness type DFNA	semapv:LexicalMatching	oaklib	0.8	oio:hasNarrowSynonym	rdfs:label	autosomal dominant non-syndromic sensorineural deafness type dfna	LEXMATCH
MONDO:0019588	hearing loss, autosomal recessive	skos:broadMatch	GARD:18117	Deafness, autosomal recessive	semapv:LexicalMatching	oaklib	0.8	oio:hasNarrowSynonym	rdfs:label	deafness, autosomal recessive	LEXMATCH
MONDO:0019588	hearing loss, autosomal recessive	skos:broadMatch	GARD:18644	Autosomal recessive non-syndromic sensorineural deafness type DFNB	semapv:LexicalMatching	oaklib	0.8	oio:hasNarrowSynonym	rdfs:label	autosomal recessive non-syndromic sensorineural deafness type dfnb	LEXMATCH
MONDO:0020290	familial atrioventricular septal defect	skos:broadMatch	GARD:802	Atrioventricular septal defect	semapv:LexicalMatching	oaklib	0.8	oio:hasNarrowSynonym	rdfs:label	atrioventricular septal defect	LEXMATCH
MONDO:0021005	faciodigitogenital syndrome	skos:broadMatch	GARD:4775	Aarskog-Scott syndrome	semapv:LexicalMatching	oaklib	0.8	oio:hasNarrowSynonym	rdfs:label	aarskog-scott syndrome	LEXMATCH
MONDO:0021061	neurofibromatosis	skos:broadMatch	GARD:7193	Neurofibromatosis type 2	semapv:LexicalMatching	oaklib	0.8	oio:hasNarrowSynonym	rdfs:label	neurofibromatosis type 2	LEXMATCH
MONDO:0021129	microphthalmia	skos:broadMatch	GARD:16637	Nanophthalmos	semapv:LexicalMatching	oaklib	0.8	oio:hasNarrowSynonym	rdfs:label	nanophthalmos	LEXMATCH
MONDO:0021636	astrocytic tumor	skos:broadMatch	GARD:12928	Astrocytoma	semapv:LexicalMatching	oaklib	0.8	oio:hasNarrowSynonym	rdfs:label	astrocytoma	LEXMATCH
MONDO:0024275	amebic dysentery	skos:broadMatch	GARD:18675	Amoebiasis due to Entamoeba histolytica	semapv:LexicalMatching	oaklib	0.8	oio:hasNarrowSynonym	rdfs:label	amoebiasis due to entamoeba histolytica	LEXMATCH
MONDO:0029137	hearing loss, autosomal dominant 74	skos:broadMatch	GARD:18151	Deafness, autosomal dominant 74	semapv:LexicalMatching	oaklib	0.8	oio:hasNarrowSynonym	rdfs:label	deafness, autosomal dominant 74	LEXMATCH
MONDO:0029142	hearing loss, autosomal recessive 111	skos:broadMatch	GARD:22659	Deafness, autosomal recessive 111	semapv:LexicalMatching	oaklib	0.8	oio:hasNarrowSynonym	rdfs:label	deafness, autosomal recessive 111	LEXMATCH
MONDO:0030058	hearing loss, autosomal dominant 77	skos:broadMatch	GARD:18155	Deafness, autosomal dominant 77	semapv:LexicalMatching	oaklib	0.8	oio:hasNarrowSynonym	rdfs:label	deafness, autosomal dominant 77	LEXMATCH
MONDO:0030905	hearing loss, autosomal recessive 117	skos:broadMatch	GARD:22665	Deafness, autosomal recessive 117	semapv:LexicalMatching	oaklib	0.8	oio:hasNarrowSynonym	rdfs:label	deafness, autosomal recessive 117	LEXMATCH
MONDO:0030998	hearing loss, autosomal dominant 80	skos:broadMatch	GARD:18158	Deafness, autosomal dominant 80	semapv:LexicalMatching	oaklib	0.8	oio:hasNarrowSynonym	rdfs:label	deafness, autosomal dominant 80	LEXMATCH
MONDO:0032639	hearing loss, autosomal recessive 112	skos:broadMatch	GARD:18377	Deafness, autosomal recessive 112	semapv:LexicalMatching	oaklib	0.8	oio:hasNarrowSynonym	rdfs:label	deafness, autosomal recessive 112	LEXMATCH
MONDO:0032732	hearing loss, autosomal recessive 113	skos:broadMatch	GARD:18152	Deafness, autosomal recessive 113	semapv:LexicalMatching	oaklib	0.8	oio:hasNarrowSynonym	rdfs:label	deafness, autosomal recessive 113	LEXMATCH
MONDO:0032740	hearing loss, autosomal recessive 100	skos:broadMatch	GARD:22660	Deafness, autosomal recessive 100	semapv:LexicalMatching	oaklib	0.8	oio:hasNarrowSynonym	rdfs:label	deafness, autosomal recessive 100	LEXMATCH
MONDO:0032749	hearing loss, autosomal recessive 94	skos:broadMatch	GARD:22661	Deafness, autosomal recessive 94	semapv:LexicalMatching	oaklib	0.8	oio:hasNarrowSynonym	rdfs:label	deafness, autosomal recessive 94	LEXMATCH
MONDO:0032761	hearing loss, autosomal recessive 114	skos:broadMatch	GARD:22662	Deafness, autosomal recessive 114	semapv:LexicalMatching	oaklib	0.8	oio:hasNarrowSynonym	rdfs:label	deafness, autosomal recessive 114	LEXMATCH
MONDO:0032776	hearing loss, autosomal recessive 99	skos:broadMatch	GARD:22663	Deafness, autosomal recessive 99	semapv:LexicalMatching	oaklib	0.8	oio:hasNarrowSynonym	rdfs:label	deafness, autosomal recessive 99	LEXMATCH
MONDO:0032911	hearing loss, autosomal dominant 75	skos:broadMatch	GARD:18153	Deafness, autosomal dominant 75	semapv:LexicalMatching	oaklib	0.8	oio:hasNarrowSynonym	rdfs:label	deafness, autosomal dominant 75	LEXMATCH
MONDO:0032917	hearing loss, autosomal dominant 76	skos:broadMatch	GARD:18154	Deafness, autosomal dominant 76	semapv:LexicalMatching	oaklib	0.8	oio:hasNarrowSynonym	rdfs:label	deafness, autosomal dominant 76	LEXMATCH
MONDO:0033198	hearing loss, autosomal recessive 106	skos:broadMatch	GARD:22656	Deafness, autosomal recessive 106	semapv:LexicalMatching	oaklib	0.8	oio:hasNarrowSynonym	rdfs:label	deafness, autosomal recessive 106	LEXMATCH
MONDO:0033199	hearing loss, autosomal recessive 107	skos:broadMatch	GARD:22657	Deafness, autosomal recessive 107	semapv:LexicalMatching	oaklib	0.8	oio:hasNarrowSynonym	rdfs:label	deafness, autosomal recessive 107	LEXMATCH
MONDO:0033200	hearing loss, autosomal recessive 108	skos:broadMatch	GARD:22658	Deafness, autosomal recessive 108	semapv:LexicalMatching	oaklib	0.8	oio:hasNarrowSynonym	rdfs:label	deafness, autosomal recessive 108	LEXMATCH
MONDO:0033258	hearing loss, autosomal dominant 71	skos:broadMatch	GARD:18147	Deafness, autosomal dominant 71	semapv:LexicalMatching	oaklib	0.8	oio:hasNarrowSynonym	rdfs:label	deafness, autosomal dominant 71	LEXMATCH
MONDO:0033259	hearing loss, autosomal dominant 72	skos:broadMatch	GARD:18148	Deafness, autosomal dominant 72	semapv:LexicalMatching	oaklib	0.8	oio:hasNarrowSynonym	rdfs:label	deafness, autosomal dominant 72	LEXMATCH
MONDO:0033260	hearing loss, autosomal dominant 73	skos:broadMatch	GARD:18149	Deafness, autosomal dominant 73	semapv:LexicalMatching	oaklib	0.8	oio:hasNarrowSynonym	rdfs:label	deafness, autosomal dominant 73	LEXMATCH
MONDO:0033665	hearing loss, autosomal dominant 78	skos:broadMatch	GARD:18156	Deafness, autosomal dominant 78	semapv:LexicalMatching	oaklib	0.8	oio:hasNarrowSynonym	rdfs:label	deafness, autosomal dominant 78	LEXMATCH
MONDO:0033668	hearing loss, autosomal dominant 79	skos:broadMatch	GARD:18157	Deafness, autosomal dominant 79	semapv:LexicalMatching	oaklib	0.8	oio:hasNarrowSynonym	rdfs:label	deafness, autosomal dominant 79	LEXMATCH
MONDO:0033670	hearing loss, autosomal recessive 116	skos:broadMatch	GARD:22664	Deafness, autosomal recessive 116	semapv:LexicalMatching	oaklib	0.8	oio:hasNarrowSynonym	rdfs:label	deafness, autosomal recessive 116	LEXMATCH
MONDO:0054860	hearing loss, autosomal recessive 110	skos:broadMatch	GARD:18150	Deafness, autosomal recessive 110	semapv:LexicalMatching	oaklib	0.8	oio:hasNarrowSynonym	rdfs:label	deafness, autosomal recessive 110	LEXMATCH
MONDO:0100368	RPE65-related recessive retinopathy	skos:broadMatch	GARD:10404	Retinitis pigmentosa 20	semapv:LexicalMatching	oaklib	0.8	oio:hasNarrowSynonym	rdfs:label	retinitis pigmentosa 20	LEXMATCH
MONDO:0100368	RPE65-related recessive retinopathy	skos:broadMatch	GARD:636	Leber congenital amaurosis 2	semapv:LexicalMatching	oaklib	0.8	oio:hasNarrowSynonym	rdfs:label	leber congenital amaurosis 2	LEXMATCH
MONDO:0100437	RPGR-related retinopathy	skos:broadMatch	GARD:10381	Retinitis pigmentosa 3	semapv:LexicalMatching	oaklib	0.8	oio:hasNarrowSynonym	rdfs:label	retinitis pigmentosa 3	LEXMATCH
MONDO:0100437	RPGR-related retinopathy	skos:broadMatch	GARD:10652	Cone-rod dystrophy, x-linked, 1	semapv:LexicalMatching	oaklib	0.8	oio:hasNarrowSynonym	rdfs:label	cone-rod dystrophy, x-linked, 1	LEXMATCH
MONDO:0100437	RPGR-related retinopathy	skos:broadMatch	GARD:15268	Macular degeneration, x-linked atrophic	semapv:LexicalMatching	oaklib	0.8	oio:hasNarrowSynonym	rdfs:label	macular degeneration, x-linked atrophic	LEXMATCH
MONDO:0100437	RPGR-related retinopathy	skos:broadMatch	GARD:19989	Retinal ciliopathy due to mutation in the RPGR gene	semapv:LexicalMatching	oaklib	0.8	oio:hasNarrowSynonym	rdfs:label	retinal ciliopathy due to mutation in the rpgr gene	LEXMATCH
MONDO:0100438	AIPL1-related retinopathy	skos:broadMatch	GARD:9662	Leber congenital amaurosis 4	semapv:LexicalMatching	oaklib	0.8	oio:hasNarrowSynonym	rdfs:label	leber congenital amaurosis 4	LEXMATCH
MONDO:0100441	GUCY2D-related dominant retinopathy	skos:broadMatch	GARD:10656	Cone-rod dystrophy 6	semapv:LexicalMatching	oaklib	0.8	oio:hasNarrowSynonym	rdfs:label	cone-rod dystrophy 6	LEXMATCH
MONDO:0100442	RP2-related retinopathy	skos:broadMatch	GARD:10380	Retinitis pigmentosa 2	semapv:LexicalMatching	oaklib	0.8	oio:hasNarrowSynonym	rdfs:label	retinitis pigmentosa 2	LEXMATCH
MONDO:0100443	RDH5-related retinopathy	skos:broadMatch	GARD:13809	Fundus albipunctatus	semapv:LexicalMatching	oaklib	0.8	oio:hasNarrowSynonym	rdfs:label	fundus albipunctatus	LEXMATCH
MONDO:0100443	RDH5-related retinopathy	skos:broadMatch	GARD:16655	Retinitis punctata albescens	semapv:LexicalMatching	oaklib	0.8	oio:hasNarrowSynonym	rdfs:label	retinitis punctata albescens	LEXMATCH
MONDO:0100444	RLBP1-related retinopathy	skos:broadMatch	GARD:13809	Fundus albipunctatus	semapv:LexicalMatching	oaklib	0.8	oio:hasNarrowSynonym	rdfs:label	fundus albipunctatus	LEXMATCH
MONDO:0100444	RLBP1-related retinopathy	skos:broadMatch	GARD:16655	Retinitis punctata albescens	semapv:LexicalMatching	oaklib	0.8	oio:hasNarrowSynonym	rdfs:label	retinitis punctata albescens	LEXMATCH
MONDO:0100444	RLBP1-related retinopathy	skos:broadMatch	GARD:16734	Bothnia retinal dystrophy	semapv:LexicalMatching	oaklib	0.8	oio:hasNarrowSynonym	rdfs:label	bothnia retinal dystrophy	LEXMATCH
MONDO:0100445	LCA5-related retinopathy	skos:broadMatch	GARD:9983	Leber congenital amaurosis 5	semapv:LexicalMatching	oaklib	0.8	oio:hasNarrowSynonym	rdfs:label	leber congenital amaurosis 5	LEXMATCH
MONDO:0100446	CNGB3-related retinopathy	skos:broadMatch	GARD:9650	Achromatopsia 3	semapv:LexicalMatching	oaklib	0.8	oio:hasNarrowSynonym	rdfs:label	achromatopsia 3	LEXMATCH
