mondo_id	malacards_url	source
MONDO:0012440	https://www.malacards.org/card/migraine_with_or_without_aura_10	MONDO:MalaCards
MONDO:0012441	https://www.malacards.org/card/migraine_with_or_without_aura_11	MONDO:MalaCards
MONDO:0012442	https://www.malacards.org/card/deafness_autosomal_recessive_66	MONDO:MalaCards
MONDO:0012443	https://www.malacards.org/card/aneurysm_intracranial_berry_4	MONDO:MalaCards
MONDO:0012444	https://www.malacards.org/card/neurodegeneration_with_brain_iron_accumulation_2b	MONDO:MalaCards
MONDO:0012445	https://www.malacards.org/card/deafness_autosomal_recessive_59	MONDO:MalaCards
MONDO:0012446	https://www.malacards.org/card/seborrhea_like_dermatitis_with_psoriasiform_elements	MONDO:MalaCards
MONDO:0012447	https://www.malacards.org/card/synpolydactyly_3	MONDO:MalaCards
MONDO:0012448	https://www.malacards.org/card/spastic_paraplegia_33_autosomal_dominant	MONDO:MalaCards
MONDO:0012449	https://www.malacards.org/card/spinocerebellar_ataxia_23	MONDO:MalaCards
MONDO:0012450	https://www.malacards.org/card/spinocerebellar_ataxia_28	MONDO:MalaCards
MONDO:0005361	https://www.malacards.org/card/esophagitis_eosinophilic_1	MONDO:MalaCards
MONDO:0012452	https://www.malacards.org/card/deafness_autosomal_recessive_65	MONDO:MalaCards
MONDO:0012453	https://www.malacards.org/card/spastic_paraplegia_31_autosomal_dominant	MONDO:MalaCards
MONDO:0012454	https://www.malacards.org/card/alcohol_sensitivity_acute	MONDO:MalaCards
MONDO:0019896	https://www.malacards.org/card/kleefstra_syndrome_1	MONDO:MalaCards
MONDO:0012456	https://www.malacards.org/card/anterior_segment_dysgenesis_2	MONDO:MalaCards
MONDO:0012457	https://www.malacards.org/card/pyloric_stenosis_infantile_hypertrophic_2	MONDO:MalaCards
MONDO:0012458	https://www.malacards.org/card/hypertension_essential_5	MONDO:MalaCards
MONDO:0012459	https://www.malacards.org/card/hypertension_essential_6	MONDO:MalaCards
MONDO:0012460	https://www.malacards.org/card/deafness_autosomal_recessive_67	MONDO:MalaCards
MONDO:0012462	https://www.malacards.org/card/pachygyria_frontotemporal	MONDO:MalaCards
MONDO:0012463	https://www.malacards.org/card/retinitis_pigmentosa_35	MONDO:MalaCards
MONDO:0012464	https://www.malacards.org/card/cone_rod_dystrophy_10	MONDO:MalaCards
MONDO:0012465	https://www.malacards.org/card/glycosylphosphatidylinositol_biosynthesis_defect_1	MONDO:MalaCards
MONDO:0012466	https://www.malacards.org/card/parkinson_disease_13_autosomal_dominant	MONDO:MalaCards
MONDO:0012467	https://www.malacards.org/card/crisponi_cold_induced_sweating_syndrome_2	MONDO:MalaCards
MONDO:0012468	https://www.malacards.org/card/rhizomelic_dysplasia_scoliosis_and_retinitis_pigmentosa	MONDO:MalaCards
MONDO:0012469	https://www.malacards.org/card/myopia_14	MONDO:MalaCards
MONDO:0012470	https://www.malacards.org/card/prostate_cancer_hereditary_7	MONDO:MalaCards
MONDO:0012471	https://www.malacards.org/card/aicardi_goutieres_syndrome_3	MONDO:MalaCards
MONDO:0012472	https://www.malacards.org/card/aicardi_goutieres_syndrome_4	MONDO:MalaCards
MONDO:0012473	https://www.malacards.org/card/right_pulmonary_artery_anomalous_origin_of_familial	MONDO:MalaCards
MONDO:0012474	https://www.malacards.org/card/epilepsy_nocturnal_frontal_lobe_4	MONDO:MalaCards
MONDO:0012475	https://www.malacards.org/card/retinal_cone_dystrophy_3b	MONDO:MalaCards
MONDO:0012476	https://www.malacards.org/card/spastic_paraplegia_30a_autosomal_dominant	MONDO:MalaCards
MONDO:0012477	https://www.malacards.org/card/retinitis_pigmentosa_33	MONDO:MalaCards
MONDO:0012478	https://www.malacards.org/card/orofacial_cleft_9	MONDO:MalaCards
MONDO:0012479	https://www.malacards.org/card/diarrhea_4_malabsorptive_congenital	MONDO:MalaCards
MONDO:0012480	https://www.malacards.org/card/diabetes_mellitus_transient_neonatal_2_2	MONDO:MalaCards
MONDO:0012481	https://www.malacards.org/card/mevalonic_aciduria	MONDO:MalaCards
MONDO:0012482	https://www.malacards.org/card/west_nile_virus	MONDO:MalaCards
MONDO:0012483	https://www.malacards.org/card/cone_rod_dystrophy_11	MONDO:MalaCards
MONDO:0012484	https://www.malacards.org/card/prosopagnosia_hereditary	MONDO:MalaCards
MONDO:0012485	https://www.malacards.org/card/deafness_autosomal_recessive_68	MONDO:MalaCards
MONDO:0012486	https://www.malacards.org/card/preauricular_tag_isolated_autosomal_dominant_1	MONDO:MalaCards
MONDO:0012487	https://www.malacards.org/card/alopecia_intellectual_disability_syndrome_2_2	MONDO:MalaCards
MONDO:0012489	https://www.malacards.org/card/cataract_23_multiple_types	MONDO:MalaCards
MONDO:0012490	https://www.malacards.org/card/cone_rod_synaptic_disorder_congenital_nonprogressive	MONDO:MalaCards
MONDO:0012491	https://www.malacards.org/card/macroglobulinemia_waldenstrom_2	MONDO:MalaCards
MONDO:0012492	https://www.malacards.org/card/restless_legs_syndrome_3	MONDO:MalaCards
MONDO:0012493	https://www.malacards.org/card/restless_legs_syndrome_4	MONDO:MalaCards
MONDO:0012494	https://www.malacards.org/card/testicular_microlithiasis	MONDO:MalaCards
MONDO:0012495	https://www.malacards.org/card/spondyloepimetaphyseal_dysplasia_genevieve_type_2	MONDO:MalaCards
MONDO:0012496	https://www.malacards.org/card/koolen_de_vries_syndrome	MONDO:MalaCards
MONDO:0012497	https://www.malacards.org/card/night_blindness_congenital_stationary_autosomal_dominant_3	MONDO:MalaCards
MONDO:0012498	https://www.malacards.org/card/night_blindness_congenital_stationary_autosomal_dominant_1	MONDO:MalaCards
MONDO:0000327	https://www.malacards.org/card/buruli_ulcer	MONDO:MalaCards
MONDO:0012500	https://www.malacards.org/card/chilblain_lupus_1	MONDO:MalaCards
MONDO:0012501	https://www.malacards.org/card/mutagen_sensitivity	MONDO:MalaCards
MONDO:0012502	https://www.malacards.org/card/tumoral_calcinosis_normophosphatemic_familial	MONDO:MalaCards
MONDO:0012503	https://www.malacards.org/card/thiopurines_poor_metabolism_of_1	MONDO:MalaCards
MONDO:0012504	https://www.malacards.org/card/camptodactyly_tall_stature_and_hearing_loss_syndrome	MONDO:MalaCards
MONDO:0012505	https://www.malacards.org/card/pigmented_nodular_adrenocortical_disease_primary_2	MONDO:MalaCards
MONDO:0012506	https://www.malacards.org/card/arrhythmogenic_right_ventricular_dysplasia_familial_11	MONDO:MalaCards
MONDO:0012507	https://www.malacards.org/card/retinal_cone_dystrophy_4	MONDO:MalaCards
MONDO:0012508	https://www.malacards.org/card/agammaglobulinemia_microcephaly_and_severe_dermatitis	MONDO:MalaCards
MONDO:0012509	https://www.malacards.org/card/pigmented_nodular_adrenocortical_disease_primary_1	MONDO:MalaCards
MONDO:0012510	https://www.malacards.org/card/combined_oxidative_phosphorylation_deficiency_2	MONDO:MalaCards
MONDO:0012511	https://www.malacards.org/card/preterm_premature_rupture_of_the_membranes	MONDO:MalaCards
MONDO:0012512	https://www.malacards.org/card/combined_oxidative_phosphorylation_deficiency_3	MONDO:MalaCards
MONDO:0012513	https://www.malacards.org/card/maturity_onset_diabetes_of_the_young_type_7	MONDO:MalaCards
MONDO:0012514	https://www.malacards.org/card/leukodystrophy_hypomyelinating_5	MONDO:MalaCards
MONDO:0012515	https://www.malacards.org/card/glaucoma_1_open_angle_m	MONDO:MalaCards
MONDO:0012516	https://www.malacards.org/card/mandibulofacial_dysostosis_guion_almeida_type	MONDO:MalaCards
MONDO:0012517	https://www.malacards.org/card/gaucher_disease_atypical_due_to_saposin_c_deficiency	MONDO:MalaCards
MONDO:0012518	https://www.malacards.org/card/myasthenic_syndrome_congenital_12	MONDO:MalaCards
MONDO:0012519	https://www.malacards.org/card/chromosome_16p133_deletion_syndrome_proximal	MONDO:MalaCards
MONDO:0012520	https://www.malacards.org/card/diabetes_mellitus_insulin_resistant_with_acanthosis_nigricans	MONDO:MalaCards
MONDO:0024563	https://www.malacards.org/card/encephalopathy_acute_infection_induced_1	MONDO:MalaCards
MONDO:0012522	https://www.malacards.org/card/diabetes_mellitus_transient_neonatal_3	MONDO:MalaCards
MONDO:0012523	https://www.malacards.org/card/retinitis_pigmentosa_36	MONDO:MalaCards
MONDO:0012524	https://www.malacards.org/card/corticosterone_methyloxidase_type_ii_deficiency	MONDO:MalaCards
MONDO:0012525	https://www.malacards.org/card/leber_congenital_amaurosis_12	MONDO:MalaCards
MONDO:0012526	https://www.malacards.org/card/angioedema_hereditary_3	MONDO:MalaCards
MONDO:0012527	https://www.malacards.org/card/cataract_11_multiple_types	MONDO:MalaCards
MONDO:0012528	https://www.malacards.org/card/hypogonadotropic_hypogonadism_4_with_or_without_anosmia	MONDO:MalaCards
MONDO:0012529	https://www.malacards.org/card/diamond_blackfan_anemia_3	MONDO:MalaCards
MONDO:0012530	https://www.malacards.org/card/palmoplantar_hyperkeratosis_with_squamous_cell_carcinoma_of_skin_and_46xx_sex_reversal	MONDO:MalaCards
MONDO:0012531	https://www.malacards.org/card/xeroderma_pigmentosum_complementation_group_b	MONDO:MalaCards
MONDO:0012532	https://www.malacards.org/card/telangiectasia_hereditary_hemorrhagic_type_4	MONDO:MalaCards
MONDO:0012533	https://www.malacards.org/card/autism_7	MONDO:MalaCards
MONDO:0012534	https://www.malacards.org/card/combined_oxidative_phosphorylation_deficiency_4	MONDO:MalaCards
MONDO:0012535	https://www.malacards.org/card/holoprosencephaly_recurrent_infections_and_monocytosis	MONDO:MalaCards
MONDO:0012536	https://www.malacards.org/card/osteogenesis_imperfecta_type_vii	MONDO:MalaCards
MONDO:0012537	https://www.malacards.org/card/split_hand_foot_malformation_with_long_bone_deficiency_2	MONDO:MalaCards
MONDO:0012538	https://www.malacards.org/card/nemaline_myopathy_7	MONDO:MalaCards
MONDO:0012539	https://www.malacards.org/card/joubert_syndrome_6	MONDO:MalaCards
MONDO:0012540	https://www.malacards.org/card/macular_degeneration_age_related_4	MONDO:MalaCards
MONDO:0012541	https://www.malacards.org/card/deafness_congenital_with_inner_ear_agenesis_microtia_and_microdontia_2	MONDO:MalaCards
MONDO:0012542	https://www.malacards.org/card/psoriasis_8	MONDO:MalaCards
MONDO:0012543	https://www.malacards.org/card/optic_atrophy_5	MONDO:MalaCards
MONDO:0012544	https://www.malacards.org/card/brachydactyly_syndactyly_syndrome	MONDO:MalaCards
MONDO:0012545	https://www.malacards.org/card/neutral_lipid_storage_disease_with_myopathy	MONDO:MalaCards
MONDO:0012546	https://www.malacards.org/card/nephrotic_syndrome_type_3_2	MONDO:MalaCards
MONDO:0012547	https://www.malacards.org/card/noonan_syndrome_4	MONDO:MalaCards
MONDO:0012548	https://www.malacards.org/card/neutropenia_severe_congenital_3_autosomal_recessive_2	MONDO:MalaCards
MONDO:0012549	https://www.malacards.org/card/spinocerebellar_ataxia_autosomal_recessive_8	MONDO:MalaCards
MONDO:0012550	https://www.malacards.org/card/iris_pattern	MONDO:MalaCards
MONDO:0012551	https://www.malacards.org/card/alopecia_areata_2	MONDO:MalaCards
MONDO:0012552	https://www.malacards.org/card/multiple_endocrine_neoplasia_type_iv	MONDO:MalaCards
MONDO:0012553	https://www.malacards.org/card/cerebrooculofacioskeletal_syndrome_2	MONDO:MalaCards
MONDO:0012554	https://www.malacards.org/card/cerebrooculofacioskeletal_syndrome_4	MONDO:MalaCards
MONDO:0012555	https://www.malacards.org/card/cornelia_de_lange_syndrome_3_with_or_without_midline_brain_defects	MONDO:MalaCards
MONDO:0012556	https://www.malacards.org/card/congenital_disorder_of_glycosylation_type_im	MONDO:MalaCards
MONDO:0012557	https://www.malacards.org/card/mitochondrial_phosphate_carrier_deficiency	MONDO:MalaCards
MONDO:0012558	https://www.malacards.org/card/epiphyseal_dysplasia_baumann_type	MONDO:MalaCards
MONDO:0012559	https://www.malacards.org/card/immunodeficiency_due_to_defect_in_mapbp_interacting_protein	MONDO:MalaCards
MONDO:0012561	https://www.malacards.org/card/congenital_anomalies_of_kidney_and_urinary_tract_1	MONDO:MalaCards
MONDO:0012562	https://www.malacards.org/card/holoprosencephaly_7_2	MONDO:MalaCards
MONDO:0012563	https://www.malacards.org/card/holoprosencephaly_9_2	MONDO:MalaCards
MONDO:0012564	https://www.malacards.org/card/polyosteolysis_hyperostosis_syndrome_2	MONDO:MalaCards
MONDO:0012565	https://www.malacards.org/card/fanconi_anemia_complementation_group_n	MONDO:MalaCards
MONDO:0012566	https://www.malacards.org/card/autism_11	MONDO:MalaCards
MONDO:0012567	https://www.malacards.org/card/autism_12	MONDO:MalaCards
MONDO:0012569	https://www.malacards.org/card/mitral_valve_prolapse_3	MONDO:MalaCards
MONDO:0012570	https://www.malacards.org/card/pseudoxanthoma_elasticum_like_disorder_with_multiple_coagulation_factor_deficiency	MONDO:MalaCards
MONDO:0012571	https://www.malacards.org/card/ciliary_dyskinesia_primary_6	MONDO:MalaCards
MONDO:0012572	https://www.malacards.org/card/sakoda_complex	MONDO:MalaCards
MONDO:0012573	https://www.malacards.org/card/vesicoureteral_reflux_2	MONDO:MalaCards
MONDO:0012574	https://www.malacards.org/card/potocki_lupski_syndrome	MONDO:MalaCards
MONDO:0012575	https://www.malacards.org/card/branchiootorenal_syndrome_2	MONDO:MalaCards
MONDO:0012576	https://www.malacards.org/card/supranuclear_palsy_progressive_3	MONDO:MalaCards
MONDO:0012577	https://www.malacards.org/card/asthma_related_traits_4	MONDO:MalaCards
MONDO:0012578	https://www.malacards.org/card/autism_13	MONDO:MalaCards
MONDO:0012579	https://www.malacards.org/card/pulmonary_alveolar_proteinosis_acquired_2	MONDO:MalaCards
MONDO:0018603	https://www.malacards.org/card/surfactant_metabolism_dysfunction_pulmonary_2	MONDO:MalaCards
MONDO:0012581	https://www.malacards.org/card/osteogenesis_imperfecta_type_viii	MONDO:MalaCards
MONDO:0012582	https://www.malacards.org/card/surfactant_metabolism_dysfunction_pulmonary_3	MONDO:MalaCards
MONDO:0012583	https://www.malacards.org/card/tooth_agenesis_selective_5	MONDO:MalaCards
MONDO:0012584	https://www.malacards.org/card/systemic_lupus_erythematosus_9	MONDO:MalaCards
MONDO:0012585	https://www.malacards.org/card/coronary_heart_disease_7	MONDO:MalaCards
MONDO:0012586	https://www.malacards.org/card/coronary_artery_disease_autosomal_dominant_2_2	MONDO:MalaCards
MONDO:0012587	https://www.malacards.org/card/hypertension_essential_7	MONDO:MalaCards
MONDO:0012588	https://www.malacards.org/card/ceroid_lipofuscinosis_neuronal_7_2	MONDO:MalaCards
MONDO:0012589	https://www.malacards.org/card/pitt_hopkins_syndrome	MONDO:MalaCards
MONDO:0012590	https://www.malacards.org/card/xfe_progeroid_syndrome	MONDO:MalaCards
MONDO:0012591	https://www.malacards.org/card/osteogenesis_imperfecta_type_v	MONDO:MalaCards
MONDO:0012592	https://www.malacards.org/card/osteogenesis_imperfecta_type_xi_2	MONDO:MalaCards
MONDO:0012593	https://www.malacards.org/card/choreoathetosis_and_congenital_hypothyroidism_with_or_without_pulmonary_dysfunction	MONDO:MalaCards
MONDO:0012594	https://www.malacards.org/card/complement_factor_i_deficiency	MONDO:MalaCards
MONDO:0012595	https://www.malacards.org/card/leprosy_4	MONDO:MalaCards
MONDO:0012596	https://www.malacards.org/card/phosphoserine_aminotransferase_deficiency	MONDO:MalaCards
MONDO:0012597	https://www.malacards.org/card/prostate_cancer_hereditary_9	MONDO:MalaCards
MONDO:0012598	https://www.malacards.org/card/fibromatosis_gingival_4	MONDO:MalaCards
MONDO:0012599	https://www.malacards.org/card/hypertension_essential_8	MONDO:MalaCards
MONDO:0012600	https://www.malacards.org/card/autism_9	MONDO:MalaCards
MONDO:0012601	https://www.malacards.org/card/autism_10	MONDO:MalaCards
MONDO:0012602	https://www.malacards.org/card/deafness_autosomal_recessive_24_2	MONDO:MalaCards
MONDO:0012603	https://www.malacards.org/card/episodic_kinesigenic_dyskinesia_2	MONDO:MalaCards
MONDO:0012604	https://www.malacards.org/card/microphthalmia_syndromic_16	MONDO:MalaCards
MONDO:0012605	https://www.malacards.org/card/microphthalmia_isolated_5	MONDO:MalaCards
MONDO:0012606	https://www.malacards.org/card/mycobacterium_tuberculosis_2	MONDO:MalaCards
MONDO:0012607	https://www.malacards.org/card/asthma_related_traits_5	MONDO:MalaCards
MONDO:0012608	https://www.malacards.org/card/neuronopathy_distal_hereditary_motor_autosomal_recessive_4	MONDO:MalaCards
MONDO:0012609	https://www.malacards.org/card/alzheimer_disease_12	MONDO:MalaCards
MONDO:0012610	https://www.malacards.org/card/inflammatory_bowel_disease_10	MONDO:MalaCards
MONDO:0012611	https://www.malacards.org/card/polyhydramnios_megalencephaly_and_symptomatic_epilepsy	MONDO:MalaCards
MONDO:0012612	https://www.malacards.org/card/intellectual_developmental_disorder_autosomal_recessive_12	MONDO:MalaCards
MONDO:0012613	https://www.malacards.org/card/intellectual_developmental_disorder_autosomal_recessive_5	MONDO:MalaCards
MONDO:0012614	https://www.malacards.org/card/intellectual_developmental_disorder_autosomal_recessive_6	MONDO:MalaCards
MONDO:0012615	https://www.malacards.org/card/intellectual_developmental_disorder_autosomal_recessive_7	MONDO:MalaCards
MONDO:0012617	https://www.malacards.org/card/intellectual_developmental_disorder_autosomal_recessive_9	MONDO:MalaCards
MONDO:0012618	https://www.malacards.org/card/intellectual_developmental_disorder_autosomal_recessive_10	MONDO:MalaCards
MONDO:0012619	https://www.malacards.org/card/intellectual_developmental_disorder_autosomal_recessive_11	MONDO:MalaCards
MONDO:0012620	https://www.malacards.org/card/prostate_cancer_hereditary_10	MONDO:MalaCards
MONDO:0012621	https://www.malacards.org/card/deafness_infertility_syndrome	MONDO:MalaCards
MONDO:0012622	https://www.malacards.org/card/leukoencephalopathy_with_brainstem_and_spinal_cord_involvement_and_lactate_elevation	MONDO:MalaCards
MONDO:0012623	https://www.malacards.org/card/intellectual_developmental_disorder_autosomal_recessive_4	MONDO:MalaCards
MONDO:0012624	https://www.malacards.org/card/mitochondrial_complex_i_deficiency_nuclear_type_20	MONDO:MalaCards
MONDO:0012625	https://www.malacards.org/card/retinitis_pigmentosa_37_2	MONDO:MalaCards
MONDO:0012626	https://www.malacards.org/card/meckel_syndrome_type_4_2	MONDO:MalaCards
MONDO:0012627	https://www.malacards.org/card/epilepsy_idiopathic_generalized_13	MONDO:MalaCards
MONDO:0012628	https://www.malacards.org/card/coronary_heart_disease_8	MONDO:MalaCards
MONDO:0012629	https://www.malacards.org/card/paroxysmal_nonkinesigenic_dyskinesia_2	MONDO:MalaCards
MONDO:0012630	https://www.malacards.org/card/alzheimer_disease_13_2	MONDO:MalaCards
MONDO:0012631	https://www.malacards.org/card/alzheimer_disease_14_2	MONDO:MalaCards
MONDO:0005136	https://www.malacards.org/card/malaria	MONDO:MalaCards
MONDO:0012634	https://www.malacards.org/card/hamamy_syndrome	MONDO:MalaCards
MONDO:0012635	https://www.malacards.org/card/congenital_disorder_of_glycosylation_type_iih	MONDO:MalaCards
MONDO:0012636	https://www.malacards.org/card/restless_legs_syndrome_6	MONDO:MalaCards
MONDO:0012637	https://www.malacards.org/card/congenital_disorder_of_glycosylation_type_iig	MONDO:MalaCards
MONDO:0012638	https://www.malacards.org/card/microphthalmia_syndromic_10_2	MONDO:MalaCards
MONDO:0012639	https://www.malacards.org/card/spastic_paraplegia_18b_autosomal_recessive	MONDO:MalaCards
MONDO:0012640	https://www.malacards.org/card/charcot_marie_tooth_disease_demyelinating_type_4j	MONDO:MalaCards
MONDO:0012641	https://www.malacards.org/card/restless_legs_syndrome_5	MONDO:MalaCards
MONDO:0012642	https://www.malacards.org/card/major_affective_disorder_4	MONDO:MalaCards
MONDO:0012643	https://www.malacards.org/card/spastic_paraplegia_32_autosomal_recessive	MONDO:MalaCards
MONDO:0012644	https://www.malacards.org/card/short_rib_thoracic_dysplasia_2_with_or_without_polydactyly	MONDO:MalaCards
MONDO:0012645	https://www.malacards.org/card/glaucoma_1_open_angle_n	MONDO:MalaCards
MONDO:0012646	https://www.malacards.org/card/glaucoma_1_open_angle_h	MONDO:MalaCards
MONDO:0012648	https://www.malacards.org/card/isobutyryl_coa_dehydrogenase_deficiency	MONDO:MalaCards
MONDO:0044871	https://www.malacards.org/card/dystonia_focal_task_specific	MONDO:MalaCards
MONDO:0012650	https://www.malacards.org/card/immunodeficiency_124_severe_combined	MONDO:MalaCards
MONDO:0012651	https://www.malacards.org/card/spastic_ataxia_2_autosomal_recessive	MONDO:MalaCards
MONDO:0012652	https://www.malacards.org/card/muscular_dystrophy_limb_girdle_autosomal_recessive_12	MONDO:MalaCards
MONDO:0012653	https://www.malacards.org/card/persistent_hyperplastic_primary_vitreous_autosomal_dominant	MONDO:MalaCards
MONDO:0012654	https://www.malacards.org/card/atrial_septal_defect_4	MONDO:MalaCards
MONDO:0012655	https://www.malacards.org/card/myoclonic_epilepsy_juvenile_4_2	MONDO:MalaCards
MONDO:0012656	https://www.malacards.org/card/lethal_congenital_contracture_syndrome_3	MONDO:MalaCards
MONDO:0012657	https://www.malacards.org/card/mungan_syndrome	MONDO:MalaCards
MONDO:0012658	https://www.malacards.org/card/brachydactyly_type_b2	MONDO:MalaCards
MONDO:0012659	https://www.malacards.org/card/macular_degeneration_age_related_9	MONDO:MalaCards
MONDO:0012660	https://www.malacards.org/card/kala_azar_2	MONDO:MalaCards
MONDO:0012661	https://www.malacards.org/card/kala_azar_3	MONDO:MalaCards
MONDO:0012662	https://www.malacards.org/card/usher_syndrome_type_iid	MONDO:MalaCards
MONDO:0012663	https://www.malacards.org/card/plasmodium_falciparum_fever_episodes_quantitative_trait_locus_1	MONDO:MalaCards
MONDO:0012664	https://www.malacards.org/card/spastic_ataxia_3_autosomal_recessive	MONDO:MalaCards
MONDO:0012665	https://www.malacards.org/card/cataract_33_multiple_types	MONDO:MalaCards
MONDO:0012666	https://www.malacards.org/card/asthma_related_traits_6	MONDO:MalaCards
MONDO:0012667	https://www.malacards.org/card/cardiomyopathy_dilated_1w	MONDO:MalaCards
MONDO:0012668	https://www.malacards.org/card/tented_eyebrows	MONDO:MalaCards
MONDO:0012669	https://www.malacards.org/card/legius_syndrome	MONDO:MalaCards
MONDO:0012670	https://www.malacards.org/card/deafness_autosomal_recessive_63	MONDO:MalaCards
MONDO:0012671	https://www.malacards.org/card/tremor_hereditary_essential_3	MONDO:MalaCards
MONDO:0012672	https://www.malacards.org/card/gallbladder_disease_4	MONDO:MalaCards
MONDO:0012673	https://www.malacards.org/card/colorectal_cancer_2	MONDO:MalaCards
MONDO:0012674	https://www.malacards.org/card/macular_degeneration_age_related_10	MONDO:MalaCards
MONDO:0012675	https://www.malacards.org/card/corticosteroid_binding_globulin_deficiency	MONDO:MalaCards
MONDO:0012676	https://www.malacards.org/card/osteopetrosis_autosomal_recessive_4_2	MONDO:MalaCards
MONDO:0012677	https://www.malacards.org/card/atrial_fibrillation_familial_4	MONDO:MalaCards
MONDO:0012678	https://www.malacards.org/card/atrial_fibrillation_familial_5	MONDO:MalaCards
MONDO:0012679	https://www.malacards.org/card/osteopetrosis_autosomal_recessive_6_2	MONDO:MalaCards
MONDO:0012680	https://www.malacards.org/card/nephronophthisis_7	MONDO:MalaCards
MONDO:0012681	https://www.malacards.org/card/febrile_seizures_familial_7	MONDO:MalaCards
MONDO:0012682	https://www.malacards.org/card/immunodeficiency_35	MONDO:MalaCards
MONDO:0005041	https://www.malacards.org/card/intraocular_pressure_quantitative_trait_locus	MONDO:MalaCards
MONDO:0012683	https://www.malacards.org/card/pontocerebellar_hypoplasia_type_6_2	MONDO:MalaCards
MONDO:0012684	https://www.malacards.org/card/arrhythmogenic_right_ventricular_dysplasia_familial_12	MONDO:MalaCards
MONDO:0012685	https://www.malacards.org/card/major_affective_disorder_5	MONDO:MalaCards
MONDO:0012686	https://www.malacards.org/card/major_affective_disorder_6	MONDO:MalaCards
MONDO:0012687	https://www.malacards.org/card/cavitary_optic_disc_anomalies	MONDO:MalaCards
MONDO:0012688	https://www.malacards.org/card/cataract_17_multiple_types	MONDO:MalaCards
MONDO:0012689	https://www.malacards.org/card/premature_ovarian_failure_5	MONDO:MalaCards
MONDO:0012690	https://www.malacards.org/card/noonan_syndrome_5	MONDO:MalaCards
MONDO:0012691	https://www.malacards.org/card/leopard_syndrome_2	MONDO:MalaCards
MONDO:0012692	https://www.malacards.org/card/renal_tubular_acidosis_distal_with_nephrocalcinosis_short_stature_impaired_intellectual_development_and_distinctive_facies	MONDO:MalaCards
MONDO:0012693	https://www.malacards.org/card/glycogen_storage_disease_0_muscle	MONDO:MalaCards
MONDO:0012694	https://www.malacards.org/card/joubert_syndrome_7	MONDO:MalaCards
MONDO:0012695	https://www.malacards.org/card/meckel_syndrome_type_5	MONDO:MalaCards
MONDO:0012696	https://www.malacards.org/card/otosclerosis_4	MONDO:MalaCards
MONDO:0012697	https://www.malacards.org/card/otosclerosis_7	MONDO:MalaCards
MONDO:0012698	https://www.malacards.org/card/waardenburg_syndrome_type_2e	MONDO:MalaCards
MONDO:0012699	https://www.malacards.org/card/muscular_dystrophy_dystroglycanopathy_type_c_4	MONDO:MalaCards
MONDO:0012700	https://www.malacards.org/card/renal_tubular_acidosis_distal_4_with_hemolytic_anemia	MONDO:MalaCards
MONDO:0012701	https://www.malacards.org/card/cataract_12_multiple_types	MONDO:MalaCards
MONDO:0012702	https://www.malacards.org/card/celiac_disease_6	MONDO:MalaCards
MONDO:0012703	https://www.malacards.org/card/lissencephaly_3	MONDO:MalaCards
MONDO:0012704	https://www.malacards.org/card/cardiomyopathy_dilated_1x	MONDO:MalaCards
MONDO:0012705	https://www.malacards.org/card/epilepsy_familial_temporal_lobe_3	MONDO:MalaCards
MONDO:0012706	https://www.malacards.org/card/epilepsy_familial_temporal_lobe_4	MONDO:MalaCards
MONDO:0012707	https://www.malacards.org/card/febrile_seizures_familial_9	MONDO:MalaCards
MONDO:0012708	https://www.malacards.org/card/primary_lateral_sclerosis_adult_1	MONDO:MalaCards
MONDO:0012709	https://www.malacards.org/card/microphthalmia_coloboma_5	MONDO:MalaCards
MONDO:0012710	https://www.malacards.org/card/hirschsprung_disease_9	MONDO:MalaCards
MONDO:0012711	https://www.malacards.org/card/peripapillary_atrophy_beta_type	MONDO:MalaCards
MONDO:0012712	https://www.malacards.org/card/dystonia_with_cerebellar_atrophy	MONDO:MalaCards
MONDO:0012713	https://www.malacards.org/card/spondylometaphyseal_dysplasia_east_african_type_2	MONDO:MalaCards
MONDO:0012714	https://www.malacards.org/card/congenital_myopathy_5_with_cardiomyopathy	MONDO:MalaCards
MONDO:0012715	https://www.malacards.org/card/migraine_with_or_without_aura_12_2	MONDO:MalaCards
MONDO:0012716	https://www.malacards.org/card/spondyloepiphyseal_dysplasia_brachydactyly_and_distinctive_speech	MONDO:MalaCards
MONDO:0012717	https://www.malacards.org/card/hypomagnesemia_4_renal	MONDO:MalaCards
MONDO:0012718	https://www.malacards.org/card/combined_oxidative_phosphorylation_deficiency_5	MONDO:MalaCards
MONDO:0012719	https://www.malacards.org/card/combined_saposin_deficiency	MONDO:MalaCards
MONDO:0012720	https://www.malacards.org/card/krabbe_disease_atypical_due_to_saposin_a_deficiency_2	MONDO:MalaCards
MONDO:0012721	https://www.malacards.org/card/epilepsy_progressive_myoclonic_3_with_or_without_intracellular_inclusions_2	MONDO:MalaCards
MONDO:0012722	https://www.malacards.org/card/dauwerse_peters_syndrome	MONDO:MalaCards
MONDO:0012723	https://www.malacards.org/card/leber_congenital_amaurosis_10	MONDO:MalaCards
MONDO:0012724	https://www.malacards.org/card/familial_cold_autoinflammatory_syndrome_2	MONDO:MalaCards
MONDO:0012725	https://www.malacards.org/card/lipoprotein_glomerulopathy	MONDO:MalaCards
MONDO:0012726	https://www.malacards.org/card/angiopathy_hereditary_with_nephropathy_aneurysms_and_muscle_cramps	MONDO:MalaCards
