mondo_id	dismech_url	source
MONDO:0005494	https://dismech.monarchinitiative.org/pages/disorders/Triple_Negative_Breast_Cancer.html	MONDO:DisMech
MONDO:0005498	https://dismech.monarchinitiative.org/pages/disorders/Botulism.html	MONDO:DisMech
MONDO:0005502	https://dismech.monarchinitiative.org/pages/disorders/Dengue.html	MONDO:DisMech
MONDO:0005505	https://dismech.monarchinitiative.org/pages/disorders/Dysembryoplastic_Neuroepithelial_Tumor.html	MONDO:DisMech
MONDO:0005512	https://dismech.monarchinitiative.org/pages/disorders/Malignant_Peritoneal_Mesothelioma.html	MONDO:DisMech
MONDO:0005526	https://dismech.monarchinitiative.org/pages/disorders/Tetanus.html	MONDO:DisMech
MONDO:0005546	https://dismech.monarchinitiative.org/pages/disorders/Fibromyalgia.html	MONDO:DisMech
MONDO:0005550	https://dismech.monarchinitiative.org/pages/disorders/Infectious_Disease.html	MONDO:DisMech
MONDO:0005575	https://dismech.monarchinitiative.org/pages/disorders/BRAF_V600E_Mutant_Colorectal_Cancer.html	MONDO:DisMech
MONDO:0005575	https://dismech.monarchinitiative.org/pages/disorders/HER2_Positive_Colorectal_Cancer.html	MONDO:DisMech
MONDO:0005575	https://dismech.monarchinitiative.org/pages/disorders/MSI_High_Colorectal_Cancer.html	MONDO:DisMech
MONDO:0005575	https://dismech.monarchinitiative.org/pages/disorders/Metastatic_Colorectal_Cancer.html	MONDO:DisMech
MONDO:0005580	https://dismech.monarchinitiative.org/pages/disorders/Esophageal_Squamous_Cell_Carcinoma.html	MONDO:DisMech
MONDO:0005582	https://dismech.monarchinitiative.org/pages/disorders/Binge_Eating_Disorder.html	MONDO:DisMech
MONDO:0005595	https://dismech.monarchinitiative.org/pages/disorders/Laryngeal_Squamous_Cell_Carcinoma.html	MONDO:DisMech
MONDO:0005601	https://dismech.monarchinitiative.org/pages/disorders/Ovarian_Mucinous_Carcinoma.html	MONDO:DisMech
MONDO:0005611	https://dismech.monarchinitiative.org/pages/disorders/Bladder_Urothelial_Carcinoma.html	MONDO:DisMech
MONDO:0005620	https://dismech.monarchinitiative.org/pages/disorders/Cerebral_Amyloid_Angiopathy.html	MONDO:DisMech
MONDO:0005661	https://dismech.monarchinitiative.org/pages/disorders/Babesiosis.html	MONDO:DisMech
MONDO:0005665	https://dismech.monarchinitiative.org/pages/disorders/Bells_Palsy.html	MONDO:DisMech
MONDO:0005668	https://dismech.monarchinitiative.org/pages/disorders/Bird_Fanciers_Lung.html	MONDO:DisMech
MONDO:0005683	https://dismech.monarchinitiative.org/pages/disorders/Brucellosis.html	MONDO:DisMech
MONDO:0005688	https://dismech.monarchinitiative.org/pages/disorders/Campylobacteriosis.html	MONDO:DisMech
MONDO:0005692	https://dismech.monarchinitiative.org/pages/disorders/Cat-Scratch_Disease.html	MONDO:DisMech
MONDO:0005700	https://dismech.monarchinitiative.org/pages/disorders/Chickenpox.html	MONDO:DisMech
MONDO:0005706	https://dismech.monarchinitiative.org/pages/disorders/Coccidioidomycosis.html	MONDO:DisMech
MONDO:0005709	https://dismech.monarchinitiative.org/pages/disorders/Rhinovirus_Infection.html	MONDO:DisMech
MONDO:0005737	https://dismech.monarchinitiative.org/pages/disorders/Ebola_Virus_Disease_EVD.html	MONDO:DisMech
MONDO:0005744	https://dismech.monarchinitiative.org/pages/disorders/Yolk_Sac_Tumor.html	MONDO:DisMech
MONDO:0005774	https://dismech.monarchinitiative.org/pages/disorders/Glanders.html	MONDO:DisMech
MONDO:0005775	https://dismech.monarchinitiative.org/pages/disorders/Glucose-6-Phosphate_Dehydrogenase_G6PD_Deficiency.html	MONDO:DisMech
MONDO:0005779	https://dismech.monarchinitiative.org/pages/disorders/Hand_Foot_and_Mouth_Disease.html	MONDO:DisMech
MONDO:0005812	https://dismech.monarchinitiative.org/pages/disorders/Influenza.html	MONDO:DisMech
MONDO:0005824	https://dismech.monarchinitiative.org/pages/disorders/Legionnaires_Disease.html	MONDO:DisMech
MONDO:0005825	https://dismech.monarchinitiative.org/pages/disorders/Leptospirosis.html	MONDO:DisMech
MONDO:0005835	https://dismech.monarchinitiative.org/pages/disorders/Lynch_Syndrome.html	MONDO:DisMech
MONDO:0005854	https://dismech.monarchinitiative.org/pages/disorders/Mixed_Connective_Tissue_Disease.html	MONDO:DisMech
MONDO:0005867	https://dismech.monarchinitiative.org/pages/disorders/Mycoplasma_Pneumoniae_Pneumonia.html	MONDO:DisMech
MONDO:0005885	https://dismech.monarchinitiative.org/pages/disorders/Optic_Neuritis.html	MONDO:DisMech
MONDO:0005888	https://dismech.monarchinitiative.org/pages/disorders/Psittacosis.html	MONDO:DisMech
MONDO:0005923	https://dismech.monarchinitiative.org/pages/disorders/Pneumocystis_Pneumonia.html	MONDO:DisMech
MONDO:0005952	https://dismech.monarchinitiative.org/pages/disorders/Scarlet_Fever.html	MONDO:DisMech
MONDO:0006018	https://dismech.monarchinitiative.org/pages/disorders/Wissler_syndrome.html	MONDO:DisMech
MONDO:0006019	https://dismech.monarchinitiative.org/pages/disorders/Yaws.html	MONDO:DisMech
MONDO:0006047	https://dismech.monarchinitiative.org/pages/disorders/Metastatic_Pancreatic_Adenocarcinoma.html	MONDO:DisMech
MONDO:0006058	https://dismech.monarchinitiative.org/pages/disorders/Wilms_Tumor.html	MONDO:DisMech
MONDO:0006061	https://dismech.monarchinitiative.org/pages/disorders/Cervical_Artery_Dissection.html	MONDO:DisMech
MONDO:0006143	https://dismech.monarchinitiative.org/pages/disorders/Cervical_Squamous_Cell_Carcinoma.html	MONDO:DisMech
MONDO:0006192	https://dismech.monarchinitiative.org/pages/disorders/Endometrial_Endometrioid_Adenocarcinoma.html	MONDO:DisMech
MONDO:0006244	https://dismech.monarchinitiative.org/pages/disorders/HER2_Positive_Breast_Cancer.html	MONDO:DisMech
MONDO:0006248	https://dismech.monarchinitiative.org/pages/disorders/Hydatidiform_Mole.html	MONDO:DisMech
MONDO:0006292	https://dismech.monarchinitiative.org/pages/disorders/Malignant_Mesothelioma.html	MONDO:DisMech
MONDO:0006335	https://dismech.monarchinitiative.org/pages/disorders/Ovarian_Endometrioid_Carcinoma.html	MONDO:DisMech
MONDO:0006345	https://dismech.monarchinitiative.org/pages/disorders/Dupuytrens_Contracture.html	MONDO:DisMech
MONDO:0006354	https://dismech.monarchinitiative.org/pages/disorders/Parathyroid_Hyperplasia.html	MONDO:DisMech
MONDO:0006359	https://dismech.monarchinitiative.org/pages/disorders/Perivascular_Epithelioid_Cell_Neoplasm.html	MONDO:DisMech
MONDO:0006365	https://dismech.monarchinitiative.org/pages/disorders/Peutz_Jeghers_polyp.html	MONDO:DisMech
MONDO:0006412	https://dismech.monarchinitiative.org/pages/disorders/Rosai-Dorfman_Disease.html	MONDO:DisMech
MONDO:0006451	https://dismech.monarchinitiative.org/pages/disorders/Thymic_Carcinoma.html	MONDO:DisMech
MONDO:0006456	https://dismech.monarchinitiative.org/pages/disorders/Thymoma.html	MONDO:DisMech
MONDO:0006468	https://dismech.monarchinitiative.org/pages/disorders/Anaplastic_Thyroid_Carcinoma.html	MONDO:DisMech
MONDO:0006474	https://dismech.monarchinitiative.org/pages/disorders/Transitional_Cell_Carcinoma.html	MONDO:DisMech
MONDO:0006486	https://dismech.monarchinitiative.org/pages/disorders/Uveal_Melanoma.html	MONDO:DisMech
MONDO:0006507	https://dismech.monarchinitiative.org/pages/disorders/Hemochromatosis.html	MONDO:DisMech
MONDO:0006530	https://dismech.monarchinitiative.org/pages/disorders/Cholesteatoma.html	MONDO:DisMech
MONDO:0006541	https://dismech.monarchinitiative.org/pages/disorders/Epidermolysis_Bullosa.html	MONDO:DisMech
MONDO:0006543	https://dismech.monarchinitiative.org/pages/disorders/Dystrophic_Epidermolysis_Bullosa.html	MONDO:DisMech
MONDO:0006544	https://dismech.monarchinitiative.org/pages/disorders/Parvovirus_B19_Infection.html	MONDO:DisMech
MONDO:0006552	https://dismech.monarchinitiative.org/pages/disorders/Folliculitis.html	MONDO:DisMech
MONDO:0006559	https://dismech.monarchinitiative.org/pages/disorders/Hidradenitis_Suppurativa.html	MONDO:DisMech
MONDO:0006576	https://dismech.monarchinitiative.org/pages/disorders/Ludwigs_Angina.html	MONDO:DisMech
MONDO:0006585	https://dismech.monarchinitiative.org/pages/disorders/Lichen_Simplex_Chronicus.html	MONDO:DisMech
MONDO:0006604	https://dismech.monarchinitiative.org/pages/disorders/Rosacea.html	MONDO:DisMech
MONDO:0006608	https://dismech.monarchinitiative.org/pages/disorders/Seborrheic_Dermatitis.html	MONDO:DisMech
MONDO:0006650	https://dismech.monarchinitiative.org/pages/disorders/Anterior_Spinal_Artery_Syndrome.html	MONDO:DisMech
MONDO:0006656	https://dismech.monarchinitiative.org/pages/disorders/Aortitis.html	MONDO:DisMech
MONDO:0006664	https://dismech.monarchinitiative.org/pages/disorders/Atrial_Septal_Defect.html	MONDO:DisMech
MONDO:0006670	https://dismech.monarchinitiative.org/pages/disorders/Bacterial_meningitis.html	MONDO:DisMech
MONDO:0006702	https://dismech.monarchinitiative.org/pages/disorders/Chronic_Inflammatory_Demyelinating_Polyneuropathy.html	MONDO:DisMech
MONDO:0006722	https://dismech.monarchinitiative.org/pages/disorders/Dental_Fluorosis.html	MONDO:DisMech
MONDO:0006761	https://dismech.monarchinitiative.org/pages/disorders/Fibromuscular_Dysplasia.html	MONDO:DisMech
MONDO:0006823	https://dismech.monarchinitiative.org/pages/disorders/Klinefelter_Syndrome.html	MONDO:DisMech
MONDO:0006835	https://dismech.monarchinitiative.org/pages/disorders/Minimal_Change_Disease.html	MONDO:DisMech
MONDO:0006945	https://dismech.monarchinitiative.org/pages/disorders/Renal_Artery_Obstruction.html	MONDO:DisMech
MONDO:0006952	https://dismech.monarchinitiative.org/pages/disorders/Retinopathy_of_Prematurity.html	MONDO:DisMech
MONDO:0007034	https://dismech.monarchinitiative.org/pages/disorders/Adams-Oliver_Syndrome.html	MONDO:DisMech
MONDO:0007037	https://dismech.monarchinitiative.org/pages/disorders/Achondroplasia.html	MONDO:DisMech
MONDO:0007038	https://dismech.monarchinitiative.org/pages/disorders/Achoo_Syndrome.html	MONDO:DisMech
MONDO:0007041	https://dismech.monarchinitiative.org/pages/disorders/Apert_Syndrome.html	MONDO:DisMech
MONDO:0007043	https://dismech.monarchinitiative.org/pages/disorders/Pfeiffer_Syndrome.html	MONDO:DisMech
MONDO:0007068	https://dismech.monarchinitiative.org/pages/disorders/Adenylosuccinate_Lyase_Deficiency.html	MONDO:DisMech
MONDO:0007074	https://dismech.monarchinitiative.org/pages/disorders/Ainhum.html	MONDO:DisMech
MONDO:0007080	https://dismech.monarchinitiative.org/pages/disorders/Familial_Hyperaldosteronism_Type_I.html	MONDO:DisMech
MONDO:0007100	https://dismech.monarchinitiative.org/pages/disorders/ATTR_Amyloidosis.html	MONDO:DisMech
MONDO:0007104	https://dismech.monarchinitiative.org/pages/disorders/Amyotrophic_Lateral_Sclerosis-Parkinsonism-Dementia_Complex.html	MONDO:DisMech
MONDO:0007108	https://dismech.monarchinitiative.org/pages/disorders/Anal_Canal_Carcinoma.html	MONDO:DisMech
MONDO:0007113	https://dismech.monarchinitiative.org/pages/disorders/Angelman_Syndrome.html	MONDO:DisMech
MONDO:0007130	https://dismech.monarchinitiative.org/pages/disorders/Congenital_Total_Pulmonary_Venous_Return_Anomaly.html	MONDO:DisMech
MONDO:0007147	https://dismech.monarchinitiative.org/pages/disorders/Obstructive_Sleep_Apnea.html	MONDO:DisMech
MONDO:0007160	https://dismech.monarchinitiative.org/pages/disorders/Stickler_Syndrome_Type_1.html	MONDO:DisMech
MONDO:0007167	https://dismech.monarchinitiative.org/pages/disorders/Atelosteogenesis_Type_I.html	MONDO:DisMech
MONDO:0007168	https://dismech.monarchinitiative.org/pages/disorders/Atelosteogenesis_Type_III.html	MONDO:DisMech
MONDO:0007182	https://dismech.monarchinitiative.org/pages/disorders/Machado_Joseph_Disease.html	MONDO:DisMech
MONDO:0007186	https://dismech.monarchinitiative.org/pages/disorders/Gastroesophageal_Reflux_Disease.html	MONDO:DisMech
MONDO:0007187	https://dismech.monarchinitiative.org/pages/disorders/Gorlin_Syndrome.html	MONDO:DisMech
MONDO:0007191	https://dismech.monarchinitiative.org/pages/disorders/Behcets_Disease.html	MONDO:DisMech
MONDO:0007201	https://dismech.monarchinitiative.org/pages/disorders/Blepharophimosis_Ptosis_and_Epicanthus_Inversus_Syndrome.html	MONDO:DisMech
MONDO:0007215	https://dismech.monarchinitiative.org/pages/disorders/Brachydactyly_Type_A1.html	MONDO:DisMech
MONDO:0007235	https://dismech.monarchinitiative.org/pages/disorders/Branchiooculofacial_Syndrome.html	MONDO:DisMech
MONDO:0007239	https://dismech.monarchinitiative.org/pages/disorders/KRT1_Keratinopathies.html	MONDO:DisMech
MONDO:0007243	https://dismech.monarchinitiative.org/pages/disorders/Burkitt_Lymphoma.html	MONDO:DisMech
MONDO:0007250	https://dismech.monarchinitiative.org/pages/disorders/Camptodactyly.html	MONDO:DisMech
MONDO:0007251	https://dismech.monarchinitiative.org/pages/disorders/Campomelic_Dysplasia.html	MONDO:DisMech
MONDO:0007256	https://dismech.monarchinitiative.org/pages/disorders/Aflatoxin_Related_HCC.html	MONDO:DisMech
MONDO:0007256	https://dismech.monarchinitiative.org/pages/disorders/Hepatocellular_Carcinoma.html	MONDO:DisMech
MONDO:0007256	https://dismech.monarchinitiative.org/pages/disorders/Metastatic_HCC.html	MONDO:DisMech
MONDO:0007294	https://dismech.monarchinitiative.org/pages/disorders/Central_Core_Myopathy.html	MONDO:DisMech
MONDO:0007297	https://dismech.monarchinitiative.org/pages/disorders/ADan_amyloidosis.html	MONDO:DisMech
MONDO:0007318	https://dismech.monarchinitiative.org/pages/disorders/Alagille_syndrome.html	MONDO:DisMech
MONDO:0007322	https://dismech.monarchinitiative.org/pages/disorders/Chondrodysplasia_Punctata_Tibial-metacarpal_Type.html	MONDO:DisMech
MONDO:0007340	https://dismech.monarchinitiative.org/pages/disorders/Cleidocranial_Dysplasia.html	MONDO:DisMech
MONDO:0007385	https://dismech.monarchinitiative.org/pages/disorders/Idiopathic_Spontaneous_Coronary_Artery_Dissection.html	MONDO:DisMech
MONDO:0007389	https://dismech.monarchinitiative.org/pages/disorders/TBX6-Associated_Congenital_Scoliosis.html	MONDO:DisMech
MONDO:0007400	https://dismech.monarchinitiative.org/pages/disorders/Jackson-Weiss_Syndrome.html	MONDO:DisMech
MONDO:0007405	https://dismech.monarchinitiative.org/pages/disorders/Crouzon_Syndrome.html	MONDO:DisMech
MONDO:0007407	https://dismech.monarchinitiative.org/pages/disorders/Cryoglobulinemic_Vasculitis.html	MONDO:DisMech
MONDO:0007414	https://dismech.monarchinitiative.org/pages/disorders/Gorham-Stout_disease.html	MONDO:DisMech
MONDO:0007422	https://dismech.monarchinitiative.org/pages/disorders/Keratoderma_Hereditarium_Mutilans.html	MONDO:DisMech
MONDO:0007432	https://dismech.monarchinitiative.org/pages/disorders/CADASIL_Type_1.html	MONDO:DisMech
MONDO:0007435	https://dismech.monarchinitiative.org/pages/disorders/Dentatorubral-Pallidoluysian_Atrophy.html	MONDO:DisMech
MONDO:0007473	https://dismech.monarchinitiative.org/pages/disorders/Duane_Retraction_Syndrome.html	MONDO:DisMech
MONDO:0007481	https://dismech.monarchinitiative.org/pages/disorders/Leri-Weill_Dyschondrosteosis.html	MONDO:DisMech
MONDO:0007488	https://dismech.monarchinitiative.org/pages/disorders/Dementia_with_Lewy_Bodies.html	MONDO:DisMech
MONDO:0007510	https://dismech.monarchinitiative.org/pages/disorders/Clouston_Syndrome.html	MONDO:DisMech
MONDO:0007522	https://dismech.monarchinitiative.org/pages/disorders/Ehlers-Danlos_Syndrome_COL5A1-related.html	MONDO:DisMech
MONDO:0007523	https://dismech.monarchinitiative.org/pages/disorders/Hypermobile_Ehlers-Danlos_Syndrome.html	MONDO:DisMech
MONDO:0007526	https://dismech.monarchinitiative.org/pages/disorders/Spondylodysplastic_Ehlers-Danlos_Syndrome.html	MONDO:DisMech
MONDO:0007534	https://dismech.monarchinitiative.org/pages/disorders/Beckwith-Wiedemann_Syndrome.html	MONDO:DisMech
MONDO:0007542	https://dismech.monarchinitiative.org/pages/disorders/Camurati-Engelmann_Disease.html	MONDO:DisMech
MONDO:0007606	https://dismech.monarchinitiative.org/pages/disorders/Fibrodysplasia_Ossificans_Progressiva.html	MONDO:DisMech
MONDO:0007621	https://dismech.monarchinitiative.org/pages/disorders/Floating-Harbor_syndrome.html	MONDO:DisMech
MONDO:0007630	https://dismech.monarchinitiative.org/pages/disorders/North_Carolina_Macular_Dystrophy.html	MONDO:DisMech
MONDO:0007650	https://dismech.monarchinitiative.org/pages/disorders/MALT_Lymphoma.html	MONDO:DisMech
MONDO:0007661	https://dismech.monarchinitiative.org/pages/disorders/Tourette_Syndrome.html	MONDO:DisMech
MONDO:0007688	https://dismech.monarchinitiative.org/pages/disorders/Myhre_Syndrome.html	MONDO:DisMech
MONDO:0007698	https://dismech.monarchinitiative.org/pages/disorders/Hand-Foot-Genital_Syndrome.html	MONDO:DisMech
MONDO:0007699	https://dismech.monarchinitiative.org/pages/disorders/Hashimotos_Thyroiditis.html	MONDO:DisMech
MONDO:0007727	https://dismech.monarchinitiative.org/pages/disorders/TNF_Receptor-Associated_Periodic_Syndrome.html	MONDO:DisMech
MONDO:0007732	https://dismech.monarchinitiative.org/pages/disorders/Holt-Oram_Syndrome.html	MONDO:DisMech
MONDO:0007733	https://dismech.monarchinitiative.org/pages/disorders/SHH_Holoprosencephaly_Spectrum.html	MONDO:DisMech
MONDO:0007737	https://dismech.monarchinitiative.org/pages/disorders/Humeroradial_Synostosis.html	MONDO:DisMech
MONDO:0007739	https://dismech.monarchinitiative.org/pages/disorders/Huntington_Disease.html	MONDO:DisMech
MONDO:0007743	https://dismech.monarchinitiative.org/pages/disorders/Attention_Deficit-Hyperactivity_Disorder.html	MONDO:DisMech
MONDO:0007745	https://dismech.monarchinitiative.org/pages/disorders/Gilberts_Syndrome.html	MONDO:DisMech
MONDO:0007766	https://dismech.monarchinitiative.org/pages/disorders/Morgagni-Stewart-Morel_Syndrome.html	MONDO:DisMech
MONDO:0007793	https://dismech.monarchinitiative.org/pages/disorders/Hypochondroplasia.html	MONDO:DisMech
MONDO:0007800	https://dismech.monarchinitiative.org/pages/disorders/Chromosome_18p_Deletion_Syndrome.html	MONDO:DisMech
MONDO:0007803	https://dismech.monarchinitiative.org/pages/disorders/Multiple_System_Atrophy.html	MONDO:DisMech
MONDO:0007804	https://dismech.monarchinitiative.org/pages/disorders/Pallister-Hall_Syndrome.html	MONDO:DisMech
MONDO:0007818	https://dismech.monarchinitiative.org/pages/disorders/Autosomal_Dominant_Hyper-IgE_Syndrome.html	MONDO:DisMech
MONDO:0007844	https://dismech.monarchinitiative.org/pages/disorders/FGFR1_Hypogonadotropic_Hypogonadism.html	MONDO:DisMech
MONDO:0007846	https://dismech.monarchinitiative.org/pages/disorders/KBG_Syndrome.html	MONDO:DisMech
MONDO:0007864	https://dismech.monarchinitiative.org/pages/disorders/angioosteohypertrophic_syndrome.html	MONDO:DisMech
MONDO:0007875	https://dismech.monarchinitiative.org/pages/disorders/Larsen_Syndrome.html	MONDO:DisMech
MONDO:0007886	https://dismech.monarchinitiative.org/pages/disorders/Uterine_Leiomyoma.html	MONDO:DisMech
MONDO:0007892	https://dismech.monarchinitiative.org/pages/disorders/Lenz-Majewski_hyperostotic_dwarfism.html	MONDO:DisMech
MONDO:0007915	https://dismech.monarchinitiative.org/pages/disorders/Neuropsychiatric_SLE.html	MONDO:DisMech
MONDO:0007915	https://dismech.monarchinitiative.org/pages/disorders/Systemic_Lupus_Erythematosus.html	MONDO:DisMech
MONDO:0007947	https://dismech.monarchinitiative.org/pages/disorders/Marfan_Syndrome.html	MONDO:DisMech
MONDO:0007955	https://dismech.monarchinitiative.org/pages/disorders/Meckel_Diverticulum.html	MONDO:DisMech
MONDO:0007959	https://dismech.monarchinitiative.org/pages/disorders/Medulloblastoma.html	MONDO:DisMech
MONDO:0007969	https://dismech.monarchinitiative.org/pages/disorders/Melkersson_Rosenthal_syndrome.html	MONDO:DisMech
MONDO:0007972	https://dismech.monarchinitiative.org/pages/disorders/Menieres_Disease.html	MONDO:DisMech
MONDO:0007983	https://dismech.monarchinitiative.org/pages/disorders/Metaphyseal_Chondrodysplasia_Schmid_Type.html	MONDO:DisMech
MONDO:0007986	https://dismech.monarchinitiative.org/pages/disorders/Metatropic_Dysplasia.html	MONDO:DisMech
MONDO:0007987	https://dismech.monarchinitiative.org/pages/disorders/Kniest_Dysplasia.html	MONDO:DisMech
MONDO:0008005	https://dismech.monarchinitiative.org/pages/disorders/Cardiospondylocarpofacial_Syndrome.html	MONDO:DisMech
MONDO:0008045	https://dismech.monarchinitiative.org/pages/disorders/Spinal_Muscular_Atrophy_Progressive_Myoclonic_Epilepsy.html	MONDO:DisMech
MONDO:0008056	https://dismech.monarchinitiative.org/pages/disorders/Myotonic_Dystrophy_Type_1.html	MONDO:DisMech
MONDO:0008075	https://dismech.monarchinitiative.org/pages/disorders/Schwannomatosis.html	MONDO:DisMech
MONDO:0008087	https://dismech.monarchinitiative.org/pages/disorders/Hereditary_Neuropathy_with_Liability_to_Pressure_Palsies.html	MONDO:DisMech
MONDO:0008111	https://dismech.monarchinitiative.org/pages/disorders/Oculodentodigital_Dysplasia.html	MONDO:DisMech
MONDO:0008114	https://dismech.monarchinitiative.org/pages/disorders/Obsessive-Compulsive_Disorder.html	MONDO:DisMech
MONDO:0008146	https://dismech.monarchinitiative.org/pages/disorders/Osteogenesis_Imperfecta_Type_I.html	MONDO:DisMech
MONDO:0008147	https://dismech.monarchinitiative.org/pages/disorders/Osteogenesis_Imperfecta_Type_II.html	MONDO:DisMech
MONDO:0008148	https://dismech.monarchinitiative.org/pages/disorders/Osteogenesis_Imperfecta_Type_IV.html	MONDO:DisMech
MONDO:0008150	https://dismech.monarchinitiative.org/pages/disorders/Osteoglophonic_Dysplasia.html	MONDO:DisMech
MONDO:0008156	https://dismech.monarchinitiative.org/pages/disorders/Autosomal_Dominant_Osteopetrosis_Type_II.html	MONDO:DisMech
MONDO:0008158	https://dismech.monarchinitiative.org/pages/disorders/Dacryocystitis-Osteopoikilosis_Syndrome.html	MONDO:DisMech
MONDO:0008178	https://dismech.monarchinitiative.org/pages/disorders/VCP-associated_Multisystem_Proteinopathy.html	MONDO:DisMech
MONDO:0008215	https://dismech.monarchinitiative.org/pages/disorders/Adult-Onset_Autosomal_Dominant_Demyelinating_Leukodystrophy.html	MONDO:DisMech
MONDO:0008219	https://dismech.monarchinitiative.org/pages/disorders/Pemphigus_Vulgaris.html	MONDO:DisMech
MONDO:0008223	https://dismech.monarchinitiative.org/pages/disorders/Hypokalemic_Periodic_Paralysis.html	MONDO:DisMech
MONDO:0008243	https://dismech.monarchinitiative.org/pages/disorders/Pick_Disease.html	MONDO:DisMech
MONDO:0008260	https://dismech.monarchinitiative.org/pages/disorders/Kindler_Epidermolysis_Bullosa.html	MONDO:DisMech
MONDO:0008270	https://dismech.monarchinitiative.org/pages/disorders/Triphalangeal_Thumb_Polysyndactyly.html	MONDO:DisMech
MONDO:0008280	https://dismech.monarchinitiative.org/pages/disorders/Peutz_Jeghers_Syndrome.html	MONDO:DisMech
MONDO:0008283	https://dismech.monarchinitiative.org/pages/disorders/Cronkhite-Canada_syndrome.html	MONDO:DisMech
MONDO:0008287	https://dismech.monarchinitiative.org/pages/disorders/Greig_Cephalopolysyndactyly.html	MONDO:DisMech
MONDO:0008294	https://dismech.monarchinitiative.org/pages/disorders/Acute_Intermittent_Porphyria.html	MONDO:DisMech
MONDO:0008300	https://dismech.monarchinitiative.org/pages/disorders/Prader-Willi_Syndrome.html	MONDO:DisMech
MONDO:0008315	https://dismech.monarchinitiative.org/pages/disorders/BRCA_Mutant_Prostate_Cancer.html	MONDO:DisMech
MONDO:0008315	https://dismech.monarchinitiative.org/pages/disorders/Metastatic_Prostate_Cancer.html	MONDO:DisMech
MONDO:0008318	https://dismech.monarchinitiative.org/pages/disorders/Proteus_syndrome.html	MONDO:DisMech
MONDO:0008323	https://dismech.monarchinitiative.org/pages/disorders/Liddle_Syndrome.html	MONDO:DisMech
MONDO:0008332	https://dismech.monarchinitiative.org/pages/disorders/Platelet-Type_von_Willebrand_Disease.html	MONDO:DisMech
MONDO:0008346	https://dismech.monarchinitiative.org/pages/disorders/Pulmonary_Hemosiderosis.html	MONDO:DisMech
MONDO:0008364	https://dismech.monarchinitiative.org/pages/disorders/Raynaud_Disease.html	MONDO:DisMech
MONDO:0008373	https://dismech.monarchinitiative.org/pages/disorders/Retinal_Arterial_Tortuosity.html	MONDO:DisMech
MONDO:0008380	https://dismech.monarchinitiative.org/pages/disorders/Retinoblastoma.html	MONDO:DisMech
MONDO:0008383	https://dismech.monarchinitiative.org/pages/disorders/Rheumatoid_Arthritis.html	MONDO:DisMech
MONDO:0008394	https://dismech.monarchinitiative.org/pages/disorders/Silver_Russell_Syndrome.html	MONDO:DisMech
MONDO:0008408	https://dismech.monarchinitiative.org/pages/disorders/Scapuloperoneal_Spinal_Muscular_Atrophy.html	MONDO:DisMech
MONDO:0008411	https://dismech.monarchinitiative.org/pages/disorders/Ulnar-Mammary_Syndrome.html	MONDO:DisMech
MONDO:0008426	https://dismech.monarchinitiative.org/pages/disorders/Shprintzen-Goldberg_Syndrome.html	MONDO:DisMech
MONDO:0008433	https://dismech.monarchinitiative.org/pages/disorders/Small_Cell_Lung_Cancer.html	MONDO:DisMech
MONDO:0008434	https://dismech.monarchinitiative.org/pages/disorders/Smith-Magenis_Syndrome.html	MONDO:DisMech
MONDO:0008436	https://dismech.monarchinitiative.org/pages/disorders/Sneddon_syndrome.html	MONDO:DisMech
MONDO:0008471	https://dismech.monarchinitiative.org/pages/disorders/Spondyloepiphyseal_Dysplasia_Congenita.html	MONDO:DisMech
MONDO:0008476	https://dismech.monarchinitiative.org/pages/disorders/Spondyloepimetaphyseal_Dysplasia_Strudwick_Type.html	MONDO:DisMech
MONDO:0008477	https://dismech.monarchinitiative.org/pages/disorders/Spondylometaphyseal_Dysplasia_Kozlowski_Type.html	MONDO:DisMech
MONDO:0008487	https://dismech.monarchinitiative.org/pages/disorders/Polycystic_Ovary_Syndrome.html	MONDO:DisMech
MONDO:0008490	https://dismech.monarchinitiative.org/pages/disorders/COL11A2_Skeletal_Spectrum.html	MONDO:DisMech
MONDO:0008491	https://dismech.monarchinitiative.org/pages/disorders/Stiff_Person_Syndrome.html	MONDO:DisMech
MONDO:0008523	https://dismech.monarchinitiative.org/pages/disorders/Blau_Syndrome.html	MONDO:DisMech
MONDO:0008538	https://dismech.monarchinitiative.org/pages/disorders/Giant_Cell_Arteritis.html	MONDO:DisMech
MONDO:0008546	https://dismech.monarchinitiative.org/pages/disorders/Thanatophoric_Dysplasia_Type_1.html	MONDO:DisMech
MONDO:0008547	https://dismech.monarchinitiative.org/pages/disorders/Thanatophoric_Dysplasia_Type_2.html	MONDO:DisMech
MONDO:0008558	https://dismech.monarchinitiative.org/pages/disorders/Immune_Thrombocytopenia.html	MONDO:DisMech
MONDO:0008582	https://dismech.monarchinitiative.org/pages/disorders/Tooth_and_Nail_Syndrome.html	MONDO:DisMech
MONDO:0008601	https://dismech.monarchinitiative.org/pages/disorders/Triglyceride_Storage_Disease_Type_1.html	MONDO:DisMech
MONDO:0008602	https://dismech.monarchinitiative.org/pages/disorders/Triglyceride_Storage_Disease_Type_2.html	MONDO:DisMech
MONDO:0008608	https://dismech.monarchinitiative.org/pages/disorders/Down_syndrome.html	MONDO:DisMech
MONDO:0008661	https://dismech.monarchinitiative.org/pages/disorders/Vitiligo.html	MONDO:DisMech
