subject_id	subject_label	is_mapped	is_excluded	is_deprecated
NCIT:C147656	FACIT-Dyspnea 10 Item Short Form - Part I: Making a Bed Why Not	False	True	False
NCIT:C147657	FACIT-Dyspnea 10 Item Short Form - Part I: Lifting 10-20 Lbs	False	True	False
NCIT:C147658	FACIT-Dyspnea 10 Item Short Form - Part I: Lifting 10-20 Lbs Why Not	False	True	False
NCIT:C147659	FACIT-Dyspnea 10 Item Short Form - Part I: Carry 10-20 Lbs	False	True	False
NCIT:C14766	DDK Mouse	False	True	False
NCIT:C147660	FACIT-Dyspnea 10 Item Short Form - Part I: Carry 10-20 Lbs Why Not	False	True	False
NCIT:C147661	FACIT-Dyspnea 10 Item Short Form - Part I: Walk for 1/2 Mile	False	True	False
NCIT:C147662	FACIT-Dyspnea 10 Item Short Form - Part I: Walk for 1/2 Mile Why Not	False	True	False
NCIT:C147663	FACIT-Dyspnea 10 Item Short Form - Part II: Dressing Without Help	False	True	False
NCIT:C147664	FACIT-Dyspnea 10 Item Short Form - Part II: Walk 50 Steps	False	True	False
NCIT:C147665	FACIT-Dyspnea 10 Item Short Form - Part II: Walk Up 20 Stairs	False	True	False
NCIT:C147666	FACIT-Dyspnea 10 Item Short Form - Part II: Preparing Meals	False	True	False
NCIT:C147667	FACIT-Dyspnea 10 Item Short Form - Part II: Washing Dishes	False	True	False
NCIT:C147668	FACIT-Dyspnea 10 Item Short Form - Part II: Sweeping/Mopping	False	True	False
NCIT:C147669	FACIT-Dyspnea 10 Item Short Form - Part II: Making a Bed	False	True	False
NCIT:C147670	FACIT-Dyspnea 10 Item Short Form - Part II: Lifting 10-20 Lbs	False	True	False
NCIT:C147671	FACIT-Dyspnea 10 Item Short Form - Part II: Carry 10-20 Lbs	False	True	False
NCIT:C147672	FACIT-Dyspnea 10 Item Short Form - Part II: Walk for 1/2 Mile	False	True	False
NCIT:C147673	FACIT-Fatigue 13-Item Version 4 - I Feel Fatigued	False	True	False
NCIT:C147674	FACIT-Fatigue 13-Item Version 4 - I Feel Weak All Over	False	True	False
NCIT:C147675	FACIT-Fatigue 13-Item Version 4 - I Feel Listless	False	True	False
NCIT:C147676	FACIT-Fatigue 13-Item Version 4 - I Feel Tired	False	True	False
NCIT:C147677	FACIT-Fatigue 13-Item Version 4 - Trouble Starting Things	False	True	False
NCIT:C147678	FACIT-Fatigue 13-Item Version 4 - Trouble Finishing Things	False	True	False
NCIT:C147679	FACIT-Fatigue 13-Item Version 4 - I Have Energy	False	True	False
NCIT:C147680	FACIT-Fatigue 13-Item Version 4 - Able to Do My Usual Activities	False	True	False
NCIT:C147681	FACIT-Fatigue 13-Item Version 4 - I Need to Sleep During the Day	False	True	False
NCIT:C147682	FACIT-Fatigue 13-Item Version 4 - I Am Too Tired to Eat	False	True	False
NCIT:C147683	FACIT-Fatigue 13-Item Version 4 - Need Help Doing Usual Activities	False	True	False
NCIT:C147684	FACIT-Fatigue 13-Item Version 4 - Frustrated by Being Too Tired	False	True	False
NCIT:C147685	FACIT-Fatigue 13-Item Version 4 - Limit Social Activity, I am Tired	False	True	False
NCIT:C147686	Peds-FACIT-F - I Feel Tired	False	True	False
NCIT:C147687	Peds-FACIT-F - I Have Energy	False	True	False
NCIT:C147688	Peds-FACIT-F - Could Do My Usual Things at Home	False	True	False
NCIT:C147689	Peds-FACIT-F - Trouble Starting Things	False	True	False
NCIT:C147690	Peds-FACIT-F - Trouble Finishing Things	False	True	False
NCIT:C147691	Peds-FACIT-F - I Needed to Sleep During the Day	False	True	False
NCIT:C147692	Peds-FACIT-F - Upset by Being Too Tired	False	True	False
NCIT:C147693	Peds-FACIT-F - Hard for Me to Play With Friends	False	True	False
NCIT:C147694	Peds-FACIT-F - Needed Help Doing Usual Things	False	True	False
NCIT:C147695	Peds-FACIT-F - I Feel Weak	False	True	False
NCIT:C147696	Peds-FACIT-F - I Was Too Tired to Eat	False	True	False
NCIT:C147697	Peds-FACIT-F - Being Tired Made Me Sad	False	True	False
NCIT:C147698	Peds-FACIT-F - Being Tired Made Me Mad	False	True	False
NCIT:C147699	TSCC - Bad Dreams or Nightmares	False	True	False
NCIT:C1477	Milodistim	False	True	False
NCIT:C147700	TSCC - Afraid Something Bad Might Happen	False	True	False
NCIT:C147701	TSCC - Scary Ideas Just Pop Into My Head	False	True	False
NCIT:C147702	TSCC - Wanting to Say Dirty Words	False	True	False
NCIT:C147703	TSCC - Pretending I am Someone Else	False	True	False
NCIT:C147704	TSCC - Arguing Too Much	False	True	False
NCIT:C147705	TSCC - Feeling Lonely	False	True	False
NCIT:C147706	TSCC - Touching Private Parts Too Much	False	True	False
NCIT:C147707	TSCC - Feeling Sad or Unhappy	False	True	False
NCIT:C147708	TSCC - Remembering Things I Didn't Like	False	True	False
NCIT:C147709	TSCC - Going Away in My Mind	False	True	False
NCIT:C147710	TSCC - Remembering Scary Things	False	True	False
NCIT:C147711	TSCC - Wanting to Yell and Break Things	False	True	False
NCIT:C147712	TSCC - Crying	False	True	False
NCIT:C147713	TSCC - Getting Scared All of Sudden	False	True	False
NCIT:C147714	TSCC - Getting Mad and Can't Calm Down	False	True	False
NCIT:C147715	TSCC - Thinking About Having Sex	False	True	False
NCIT:C147716	TSCC - Feeling Dizzy	False	True	False
NCIT:C147717	TSCC - Wanting to Yell at People	False	True	False
NCIT:C147718	TSCC - Wanting to Hurt Myself	False	True	False
NCIT:C147719	TSCC - Wanting to Hurt Other People	False	True	False
NCIT:C147720	TSCC - Think Touch People Private Parts	False	True	False
NCIT:C147721	TSCC - Think About Sex When Don't Want	False	True	False
NCIT:C147722	TSCC - Feeling Scared of Men	False	True	False
NCIT:C147723	TSCC - Feeling Scared of Women	False	True	False
NCIT:C147724	TSCC - Washing Myself Because Feel Dirty	False	True	False
NCIT:C147725	TSCC - Feeling Stupid or Bad	False	True	False
NCIT:C147726	TSCC - Feeling Like Did Something Wrong	False	True	False
NCIT:C147727	TSCC - Feeling Like Things Aren't Real	False	True	False
NCIT:C147728	TSCC - Forgetting Things	False	True	False
NCIT:C147729	TSCC - Feeling Like I'm Not in My Body	False	True	False
NCIT:C14773	BALB/c-Hfh11nu X DD/1	False	True	False
NCIT:C147730	TSCC - Feeling Nervous or Jumpy Inside	False	True	False
NCIT:C147731	TSCC - Feeling Afraid	False	True	False
NCIT:C147732	TSCC - Not Trusting People Because Sex	False	True	False
NCIT:C147733	TSCC - Can't Stop Thinking Something Bad	False	True	False
NCIT:C147734	TSCC - Getting Into Fights	False	True	False
NCIT:C147735	TSCC - Feeling Mean	False	True	False
NCIT:C147736	TSCC - Pretending I'm Somewhere Else	False	True	False
NCIT:C147737	TSCC - Being Afraid of the Dark	False	True	False
NCIT:C147738	TSCC - Scared When Think About Sex	False	True	False
NCIT:C147739	TSCC - Worrying About Things	False	True	False
NCIT:C14774	KSN Mouse	False	True	False
NCIT:C147740	TSCC - Feeling Like Nobody Likes Me	False	True	False
NCIT:C147741	TSCC - Remembering Things Don't Want To	False	True	False
NCIT:C147742	TSCC - Having Sex Feelings in My Body	False	True	False
NCIT:C147743	TSCC - My Mind Going Empty or Blank	False	True	False
NCIT:C147744	TSCC - Feeling Like I Hate People	False	True	False
NCIT:C147745	TSCC - Can't Stop Thinking About Sex	False	True	False
NCIT:C147746	TSCC - Trying Not to Have Any Feelings	False	True	False
NCIT:C147747	TSCC - Feeling Mad	False	True	False
NCIT:C147748	TSCC - Feeling Afraid Somebody Kill Me	False	True	False
NCIT:C147749	TSCC - Wishing Bad Things Never Happened	False	True	False
NCIT:C147750	TSCC - Wanting to Kill Myself	False	True	False
NCIT:C147751	TSCC - Daydreaming	False	True	False
NCIT:C147752	TSCC - Getting Upset People Talk Sex	False	True	False
NCIT:C147753	TSCYC - Temper Tantrums	False	True	False
NCIT:C147754	TSCYC - Looking Sad	False	True	False
NCIT:C147755	TSCYC - Telling a Lie	False	True	False
NCIT:C147756	TSCYC - Bad Dreams or Nightmares	False	True	False
NCIT:C147757	TSCYC - Living in a Fantasy World	False	True	False
NCIT:C147758	TSCYC - Seeming to Know More About Sex	False	True	False
NCIT:C147759	TSCYC - Being Easily Scared	False	True	False
NCIT:C147760	TSCYC - Not Wanting to Go Somewhere	False	True	False
NCIT:C147761	TSCYC - Worrying Food Was Poisoned	False	True	False
NCIT:C147762	TSCYC - Flinching When Someone Moved	False	True	False
NCIT:C147763	TSCYC - Being Bothered by Memories	False	True	False
NCIT:C147764	TSCYC - Worrying Someone Might Be Sexual	False	True	False
NCIT:C147765	TSCYC - Not Wanting to Talk	False	True	False
NCIT:C147766	TSCYC - Not Do Something Supposed to Do	False	True	False
NCIT:C147767	TSCYC - Breaking Things on Purpose	False	True	False
NCIT:C147768	TSCYC - Talking About Sexual Things	False	True	False
NCIT:C147769	TSCYC - Having Trouble Concentrating	False	True	False
NCIT:C14777	DDY Mouse	False	True	False
NCIT:C147770	TSCYC - Blaming for Things Weren't Fault	False	True	False
NCIT:C147771	TSCYC - Acting Frightened Reminded Past	False	True	False
NCIT:C147772	TSCYC - Pretending to Have Sex	False	True	False
NCIT:C147773	TSCYC - Worrying Bad Things in Future	False	True	False
NCIT:C147774	TSCYC - Arguing	False	True	False
NCIT:C147775	TSCYC - Getting Into Physical Fights	False	True	False
NCIT:C147776	TSCYC - Drawing Pictures Upsetting Thing	False	True	False
NCIT:C147777	TSCYC - Not Noticing What He or She Doing	False	True	False
NCIT:C147778	TSCYC - Having Trouble Sitting Still	False	True	False
NCIT:C147779	TSCYC - Playing Games Something Bad Past	False	True	False
NCIT:C147780	TSCYC - Seeming to Be in a Daze	False	True	False
NCIT:C147781	TSCYC - Trouble Remember Upsetting Thing	False	True	False
NCIT:C147782	TSCYC - Using Drugs	False	True	False
NCIT:C147783	TSCYC - Fear of the Dark	False	True	False
NCIT:C147784	TSCYC - Being Afraid to Be Alone	False	True	False
NCIT:C147785	TSCYC - Spacing Out	False	True	False
NCIT:C147786	TSCYC - Being Too Aggressive	False	True	False
NCIT:C147787	TSCYC - Touching Other Private Parts	False	True	False
NCIT:C147788	TSCYC - Seeing Bad Happened in the Past	False	True	False
NCIT:C147789	TSCYC - Hearing Voices to Hurt Someone	False	True	False
NCIT:C147790	TSCYC - Staring Off Into Space	False	True	False
NCIT:C147791	TSCYC - Changing Subject About Bad Thing	False	True	False
NCIT:C147792	TSCYC - Having a Nervous Breakdown	False	True	False
NCIT:C147793	TSCYC - Not Happy Like Other Children	False	True	False
NCIT:C147794	TSCYC - Crying at Night Frightened	False	True	False
NCIT:C147795	TSCYC - Hitting Adults	False	True	False
NCIT:C147796	TSCYC - Being Frightened of Men	False	True	False
NCIT:C147797	TSCYC - Not Being Able to Pay Attention	False	True	False
NCIT:C147798	TSCYC - Seeming to Be Million Miles Away	False	True	False
NCIT:C147799	TSCYC - Being Easily Startled	False	True	False
NCIT:C1478	QS21	False	True	False
NCIT:C147800	TSCYC - Watching Out for Possible Danger	False	True	False
NCIT:C147801	TSCYC - No Longer Doing Things Enjoy	False	True	False
NCIT:C147802	TSCYC - Frightened Something Sexual Seen	False	True	False
NCIT:C147803	TSCYC - Not Sleeping for Two or More Days	False	True	False
NCIT:C147804	TSCYC - Not Paying Attention in Own World	False	True	False
NCIT:C147805	TSCYC - Making Mistakes	False	True	False
NCIT:C147806	TSCYC - Crying for No Obvious Reason	False	True	False
NCIT:C147807	TSCYC - Not Wanting to Be Around Someone	False	True	False
NCIT:C147808	TSCYC - Being Tense	False	True	False
NCIT:C147809	TSCYC - Worrying About People's Safety	False	True	False
NCIT:C147810	TSCYC - Very Angry Over a Little Thing	False	True	False
NCIT:C147811	TSCYC - Drawing Pictures About Sex Things	False	True	False
NCIT:C147812	TSCYC - Pulling His or Her Hair Out	False	True	False
NCIT:C147813	TSCYC - Calling Himself or Herself Bad	False	True	False
NCIT:C147814	TSCYC - Throwing Things at Friends/Family	False	True	False
NCIT:C147815	TSCYC - Getting Upset About the Past	False	True	False
NCIT:C147816	TSCYC - Temporary Blindness or Paralysis	False	True	False
NCIT:C147817	TSCYC - Getting Upset Something Sexual	False	True	False
NCIT:C147818	TSCYC - Not Going to Bed First Time Asked	False	True	False
NCIT:C147819	TSCYC - Fear He or She Killed by Someone	False	True	False
NCIT:C147820	TSCYC - Saying Nobody Liked Him or Her	False	True	False
NCIT:C147821	TSCYC - Crying When Reminded From Past	False	True	False
NCIT:C147822	TSCYC - Saying Bad Didn't Happen	False	True	False
NCIT:C147823	TSCYC - Saying He or She Wanted to Die	False	True	False
NCIT:C147824	TSCYC - Acting as If Didn't Have Feelings	False	True	False
NCIT:C147825	TSCYC - Whining	False	True	False
NCIT:C147826	TSCYC - Not Sleeping Well	False	True	False
NCIT:C147827	TSCYC - Worrying About Sexual Things	False	True	False
NCIT:C147828	TSCYC - Being Frightened by Things	False	True	False
NCIT:C147829	TSCYC - Hallucinating	False	True	False
NCIT:C147830	TSCYC - Acting Like He or She Was in Trance	False	True	False
NCIT:C147831	TSCYC - Forgetting His or Her Own Name	False	True	False
NCIT:C147832	TSCYC - Upset When Reminded Bad Happened	False	True	False
NCIT:C147833	TSCYC - Avoiding Bad Happened in Past	False	True	False
NCIT:C147834	TSCYC - Acting Jumpy	False	True	False
NCIT:C147835	TSCYC - Making a Mess	False	True	False
NCIT:C147836	TSCYC - Acting Sad or Depressed	False	True	False
NCIT:C147837	TSCYC - Being Absent-minded	False	True	False
NCIT:C147838	TSCYC - Not Wanting to Eat Certain Foods	False	True	False
NCIT:C147839	TSCYC - Yelling at Family, Friends or Teachers	False	True	False
NCIT:C147840	TSCYC - Not Playing Because Depressed	False	True	False
NCIT:C147841	TSCYC - Being Disobedient	False	True	False
NCIT:C147842	TSCYC - Intentionally Hurt Other Children	False	True	False
NCIT:C147843	ATLAS - Age	False	True	False
NCIT:C147844	ATLAS - Treatment With Antibiotics	False	True	False
NCIT:C147845	ATLAS - Leukocyte Count	False	True	False
NCIT:C147846	ATLAS - Albumin	False	True	False
NCIT:C147847	ATLAS - Serum Creatinine	False	True	False
NCIT:C147848	ATLAS - Score	False	True	False
NCIT:C147849	IGF2BP2 Gene	False	True	False
NCIT:C147850	IGF2BP2 wt Allele	False	True	False
NCIT:C147851	Insulin-Like Growth Factor 2 mRNA Binding Protein 2	False	True	False
NCIT:C147852	Estrogen Receptor Status 0	False	True	False
NCIT:C147853	Estrogen Receptor Status 1+	False	True	False
NCIT:C147854	Estrogen Receptor Status 2+	False	True	False
NCIT:C147855	Estrogen Receptor Status 3+	False	True	False
NCIT:C147856	Progesterone Receptor Status 0	False	True	False
NCIT:C147857	Progesterone Receptor Status 1+	False	True	False
NCIT:C147858	Progesterone Receptor Status 2+	False	True	False
NCIT:C147859	Progesterone Receptor Status 3+	False	True	False
NCIT:C147860	Computer-Based Cognitive Stimulation Intervention	False	True	False
NCIT:C147864	LEPROTL1 Gene	False	True	False
NCIT:C147865	LEPROTL1 wt Allele	False	True	False
NCIT:C147866	Leptin Receptor Overlapping Transcript-Like 1	False	True	False
NCIT:C147867	N4BP2 Gene	False	True	False
NCIT:C147868	N4BP2 wt Allele	False	True	False
NCIT:C147869	NEDD4-Binding Protein 2	False	True	False
NCIT:C147870	SOX21 Gene	False	True	False
NCIT:C147871	Undesired Appetite Increase Scale	False	True	False
NCIT:C147872	Undesired Appetite Increase Score 0	False	True	False
NCIT:C147873	Undesired Appetite Increase Score 1	False	True	False
NCIT:C147874	Undesired Appetite Increase Score 2	False	True	False
NCIT:C147875	Undesired Appetite Increase Score 3	False	True	False
NCIT:C147876	Undesired Appetite Increase Score 4	False	True	False
NCIT:C147877	Undesired Appetite Increase Score 5	False	True	False
NCIT:C147878	SOX21 wt Allele	False	True	False
NCIT:C147879	Undesired Appetite Increase Score 6	False	True	False
NCIT:C147880	Undesired Appetite Increase Score 7	False	True	False
NCIT:C147881	Undesired Appetite Increase Score 8	False	True	False
NCIT:C147882	Undesired Appetite Increase Score 9	False	True	False
NCIT:C147883	Undesired Appetite Increase Score 10	False	True	False
NCIT:C147884	Transcription Factor SOX-21	False	True	False
NCIT:C147885	Undesired Sedation Scale	False	True	False
NCIT:C147886	Undesired Sedation Score 0	False	True	False
NCIT:C147887	Undesired Sedation Score 1	False	True	False
NCIT:C147888	Undesired Sedation Score 2	False	True	False
NCIT:C147889	Undesired Sedation Score 3	False	True	False
NCIT:C147890	Undesired Sedation Score 4	False	True	False
NCIT:C147891	Undesired Sedation Score 5	False	True	False
NCIT:C147892	Undesired Sedation Score 6	False	True	False
NCIT:C147893	IL23R Gene	False	True	False
NCIT:C147894	Undesired Sedation Score 7	False	True	False
NCIT:C147895	Undesired Sedation Score 8	False	True	False
NCIT:C147896	Undesired Sedation Score 9	False	True	False
NCIT:C147897	Undesired Sedation Score 10	False	True	False
NCIT:C147898	IL23R wt Allele	False	True	False
NCIT:C1479	ALVAC Vaccine	False	True	False
NCIT:C147900	Interleukin-23 Receptor	False	True	False
NCIT:C147902	ABCD1 Gene Mutation	False	True	False
NCIT:C147903	Number of Lymph Nodes with Micrometastases	False	True	False
NCIT:C147904	Number of Lymph Nodes with Macrometastases	False	True	False
NCIT:C147905	Urine Dipstick Test	False	True	False
NCIT:C147908	Hormone Therapy Agent	False	True	False
NCIT:C147909	Vascular Thrombosis Response	False	True	False
NCIT:C147910	irCR Thrombosis	False	True	False
NCIT:C147911	irPR Thrombosis	False	True	False
NCIT:C147912	irPD Thrombosis	False	True	False
NCIT:C147913	irSD Thrombosis	False	True	False
NCIT:C147914	Strategy	False	True	False
NCIT:C147915	Breast Carcinoma Grade	False	True	False
NCIT:C147916	Breast Carcinoma Grade G1	False	True	False
NCIT:C147917	Breast Carcinoma Grade G2	False	True	False
NCIT:C147918	Breast Carcinoma Grade G3	False	True	False
NCIT:C147919	Ill-Defined Anatomic Site	False	True	False
NCIT:C147920	Selective Androgen Receptor Modulator	False	True	False
NCIT:C147922	Ibrutinib Resistance	False	True	False
NCIT:C147923	CYP17A1 Inhibitor	False	True	False
NCIT:C147925	Allogeneic Hematopoietic Stem Cell Transplant Recipient	False	True	False
NCIT:C147926	AMHR2 Gene Product	False	True	False
NCIT:C147927	Anti-Muellerian Hormone Type-2 Receptor Extracellular Domain	False	True	False
NCIT:C147928	CARTPT Gene	False	True	False
NCIT:C147929	CARTPT wt Allele	False	True	False
NCIT:C147930	Cocaine- and Amphetamine-Regulated Transcript Protein	False	True	False
NCIT:C147931	DUX4L2 Gene	False	True	False
NCIT:C147932	DUX4L2 wt Allele	False	True	False
NCIT:C147933	Double Homeobox Protein 4-Like Protein 2	False	True	False
NCIT:C147934	GPRC5D Gene	False	True	False
NCIT:C147935	GPRC5D wt Allele	False	True	False
NCIT:C147936	G-Protein Coupled Receptor Family C Group 5 Member D	False	True	False
NCIT:C147937	Preschool	False	True	False
NCIT:C147938	Inventory of Callous-Unemotional Traits	False	True	False
NCIT:C147939	SHANK2 Gene	False	True	False
NCIT:C147940	Outreach	False	True	False
NCIT:C147941	SHANK2 wt Allele	False	True	False
NCIT:C147942	Inreach	False	True	False
NCIT:C147943	Outreach and Inreach	False	True	False
NCIT:C147944	SH3 and Multiple Ankyrin Repeat Domains Protein 2	False	True	False
NCIT:C147946	TOX Gene	False	True	False
NCIT:C147947	TOX wt Allele	False	True	False
NCIT:C147949	Pediatric Quality of Life Enjoyment and Satisfaction Questionnaire	False	True	False
NCIT:C147950	Thymocyte Selection-Associated High Mobility Group Box Protein TOX	False	True	False
NCIT:C147951	Interventional Radiologist	False	True	False
NCIT:C147952	LEMD3 Gene	False	True	False
NCIT:C147953	LEMD3 wt Allele	False	True	False
NCIT:C147954	Inner Nuclear Membrane Protein Man1	False	True	False
NCIT:C147955	MAP3K4 Gene	False	True	False
NCIT:C147956	MAP3K4 wt Allele	False	True	False
NCIT:C147957	Mitogen-Activated Protein Kinase Kinase Kinase 4	False	True	False
NCIT:C147958	The Screen for Child Anxiety Related Emotional Disorders	False	True	False
NCIT:C147959	Symptom Checklist 90	False	True	False
NCIT:C147960	The Mood and Feelings Questionnaire	False	True	False
NCIT:C147961	UBTF Gene	False	True	False
NCIT:C147962	UBTF wt Allele	False	True	False
NCIT:C147963	Nucleolar Transcription Factor 1	False	True	False
NCIT:C147964	Diagnostic and Statistical Manual of Mental Disorders, 5th Edition	False	True	False
NCIT:C147966	TUSC7 Gene	False	True	False
NCIT:C147967	TUSC7 wt Allele	False	True	False
NCIT:C147968	Tumor Suppressor Candidate 7	False	True	False
NCIT:C147969	GABRA6 Gene	False	True	False
NCIT:C147970	GABRA6 wt Allele	False	True	False
NCIT:C147971	Gamma-Aminobutyric Acid Receptor Subunit Alpha-6	False	True	False
NCIT:C147972	GID4 Gene	False	True	False
NCIT:C147973	GID4 wt Allele	False	True	False
NCIT:C147974	Glucose-Induced Degradation Protein 4 Homolog	False	True	False
NCIT:C147975	PTPRO Gene	False	True	False
NCIT:C147976	PTPRO wt Allele	False	True	False
NCIT:C147977	Receptor-Type Tyrosine-Protein Phosphatase O	False	True	False
NCIT:C147978	PARP3 Gene	False	True	False
NCIT:C147979	PARP3 wt Allele	False	True	False
NCIT:C147980	Protein Mono-ADP-Ribosyltransferase PARP3	False	True	False
NCIT:C147981	Verbal Support	False	True	False
NCIT:C147984	KEL Gene	False	True	False
NCIT:C147985	KEL wt Allele	False	True	False
NCIT:C147986	Kell Blood Group Glycoprotein	False	True	False
NCIT:C147987	IKBKE Gene	False	True	False
NCIT:C147988	IKBKE wt Allele	False	True	False
NCIT:C147989	Inhibitor of Nuclear Factor Kappa-B Kinase Subunit Epsilon	False	True	False
NCIT:C147990	FGF14 Gene	False	True	False
NCIT:C147991	FGF12 Gene	False	True	False
NCIT:C147992	FGF14 wt Allele	False	True	False
NCIT:C147993	FGF12 wt Allele	False	True	False
NCIT:C147995	Fibroblast Growth Factor 14	False	True	False
NCIT:C147997	Fibroblast Growth Factor 12	False	True	False
NCIT:C147998	EDN3 Gene	False	True	False
NCIT:C147999	EDN3 wt Allele	False	True	False
NCIT:C1480	Damnacanthal	False	True	False
NCIT:C148000	Endothelin-3	False	True	False
NCIT:C148001	XK Gene	False	True	False
NCIT:C148002	XK wt Allele	False	True	False
NCIT:C148003	Membrane Transport Protein XK	False	True	False
NCIT:C148004	GUSB Gene	False	True	False
NCIT:C148005	GUSB wt Allele	False	True	False
NCIT:C148006	Beta-Glucuronidase	False	True	False
NCIT:C148007	RPLP0 Gene	False	True	False
NCIT:C148008	RPLP0 wt Allele	False	True	False
NCIT:C148009	60S Acidic Ribosomal Protein P0	False	True	False
NCIT:C148010	Intergroup Rhabdomyosarcoma Study Group Clinical Staging and Grouping System	False	True	False
NCIT:C148011	Intergroup Rhabdomyosarcoma Clinical Group Extent of Disease	False	True	False
NCIT:C148012	Intergroup Rhabdomyosarcoma Group I	False	True	False
NCIT:C148013	Intergroup Rhabdomyosarcoma Group Ia	False	True	False
NCIT:C148014	Intergroup Rhabdomyosarcoma Group Ib	False	True	False
NCIT:C148015	Intergroup Rhabdomyosarcoma Group II	False	True	False
NCIT:C148016	Intergroup Rhabdomyosarcoma Group IIa	False	True	False
NCIT:C148017	Intergroup Rhabdomyosarcoma Group IIb	False	True	False
NCIT:C148018	Intergroup Rhabdomyosarcoma Group IIc	False	True	False
NCIT:C148019	Intergroup Rhabdomyosarcoma Group III	False	True	False
NCIT:C148020	Intergroup Rhabdomyosarcoma Group IIIa	False	True	False
NCIT:C148021	Intergroup Rhabdomyosarcoma Group IIIb	False	True	False
NCIT:C148022	Intergroup Rhabdomyosarcoma Group IV	False	True	False
NCIT:C148028	Activating PIK3CD Gene Mutation	False	True	False
NCIT:C148030	Autologous Anti-CD19 T-cell Receptor T cells ET190L1	False	True	False
NCIT:C148031	S-warfarin	False	True	False
NCIT:C148032	Low Density Array	False	True	False
NCIT:C148034	Opioid-Induced Constipation	False	True	False
NCIT:C148035	PSMA-Positive Tumor	False	True	False
NCIT:C148039	Imaradenant	False	True	False
NCIT:C148040	Medical Clearance	False	True	False
NCIT:C148041	ATRX Gene Mutation	False	True	False
NCIT:C148042	Anti-TIM-3 Antibody BMS-986258	False	True	False
NCIT:C148063	Nullizygosity	False	True	False
NCIT:C148064	Skin Staple	False	True	False
NCIT:C148066	Anti-CD74 Antibody-drug Conjugate STRO-001	False	True	False
NCIT:C148067	Histone H3.2	False	True	False
NCIT:C148068	CD34 Positive	False	True	False
NCIT:C148069	HSATII DNA	False	True	False
NCIT:C148070	HSATII RNA	False	True	False
NCIT:C148071	Blasts Under 20,000 in Peripheral Blood White Cells	False	True	False
NCIT:C148072	Low Density Array Gene Signature	False	True	False
NCIT:C148073	Sequencing Library	False	True	False
NCIT:C148074	Peripheral Vascular Insufficiency	False	True	False
NCIT:C148075	Septal Defect Repair	False	True	False
NCIT:C148078	Mezagitamab	False	True	False
NCIT:C148079	F-18 Sodium Fluoride Positron Emission Tomography and Magnetic Resonance Imaging	False	True	False
NCIT:C148080	C-11 Choline Positron Emission Tomography and Magnetic Resonance Imaging	False	True	False
NCIT:C148081	PIK3CA Gene Mutation Negative	False	True	False
NCIT:C148082	FLT3 Gene Mutation Negative	False	True	False
NCIT:C148083	CDKN2A Gene Mutation Negative	False	True	False
NCIT:C148084	BRCA1 Gene Mutation Negative	False	True	False
NCIT:C148085	BRCA2 Gene Mutation Negative	False	True	False
NCIT:C148086	IDH1 Gene Mutation Negative	False	True	False
NCIT:C148087	IDH2 Gene Mutation Negative	False	True	False
NCIT:C148088	Sequencing Run	False	True	False
NCIT:C148089	BRAF Gene Mutation Negative	False	True	False
NCIT:C148090	ALK Gene Mutation Negative	False	True	False
NCIT:C148091	EGFR Gene Mutation Negative	False	True	False
NCIT:C148092	TP53 Gene Mutation Negative	False	True	False
NCIT:C148093	NRAS Gene Mutation Negative	False	True	False
NCIT:C148094	MYD88 Gene Mutation Negative	False	True	False
NCIT:C148095	EGFR Gene Rearrangement	False	True	False
NCIT:C148096	H3.3 K27M Variant	False	True	False
NCIT:C148097	FGFR3 Gene Fusion Positive	False	True	False
NCIT:C148098	NOURISH-T	False	True	False
NCIT:C1481	Amoxicillin-Clavulanic Acid	False	True	False
NCIT:C148100	ROS1 Gene Inversion	False	True	False
NCIT:C148101	Hedgehog Pathway Mutation	False	True	False
NCIT:C148102	Dextromethorphan/Bupropion Tablet AXS-05	False	True	False
NCIT:C148103	Anti-CD48/MMAE Antibody-drug Conjugate SGN-CD48A	False	True	False
NCIT:C148104	DDR2 Gene Mutation	False	True	False
NCIT:C148105	GNAI Family Gene Mutation	False	True	False
NCIT:C148106	Inactivating ERBB2 Gene Mutation	False	True	False
NCIT:C148107	Somatic KIT Gene Mutation	False	True	False
NCIT:C148109	FGF1 Gene Fusion Positive	False	True	False
NCIT:C148110	FGF3 Gene Fusion Positive	False	True	False
NCIT:C148111	FGF1 Gene Mutation	False	True	False
NCIT:C148112	FGF1 Gene Amplification	False	True	False
NCIT:C148113	FGF3 Gene Mutation	False	True	False
NCIT:C148114	FGFR1 Gene Fusion Positive	False	True	False
NCIT:C148115	PDGFA Gene Fusion Positive	False	True	False
NCIT:C148116	PDGFB Gene Fusion Positive	False	True	False
NCIT:C148117	PDGFRA Gene Fusion Positive	False	True	False
NCIT:C148118	PDGFRB Gene Fusion Positive	False	True	False
NCIT:C148119	PDGFA Gene Amplification	False	True	False
NCIT:C148120	PDGFB Gene Amplification	False	True	False
NCIT:C148121	PDGFA Gene Mutation	False	True	False
NCIT:C148122	PDGFB Gene Mutation	False	True	False
NCIT:C148123	Esperamicin Antibiotic	False	True	False
NCIT:C148131	Aganirsen	False	True	False
NCIT:C148132	MR-Compatible Sectioning and Localization Device	False	True	False
NCIT:C148133	Autologous PD-1 Antibody-expressing Mesothelin-specific CAR-T Cells	False	True	False
NCIT:C148134	Safusidenib	False	True	False
