subject_id	subject_label	is_mapped	is_excluded	is_deprecated
ICD10CM:M87.276	Osteonecrosis due to previous trauma, unspecified foot	False	False	False
ICD10CM:M87.277	Osteonecrosis due to previous trauma, right toe(s)	False	False	False
ICD10CM:M87.278	Osteonecrosis due to previous trauma, left toe(s)	False	False	False
ICD10CM:M87.279	Osteonecrosis due to previous trauma, unspecified toe(s)	False	False	False
ICD10CM:M87.28	Osteonecrosis due to previous trauma, other site	False	False	False
ICD10CM:M87.29	Osteonecrosis due to previous trauma, multiple sites	False	False	False
ICD10CM:M87.3	Other secondary osteonecrosis	False	False	False
ICD10CM:M87.30	Other secondary osteonecrosis, unspecified bone	False	False	False
ICD10CM:M87.31	Other secondary osteonecrosis, shoulder	False	False	False
ICD10CM:M87.311	Other secondary osteonecrosis, right shoulder	False	False	False
ICD10CM:M87.312	Other secondary osteonecrosis, left shoulder	False	False	False
ICD10CM:M87.319	Other secondary osteonecrosis, unspecified shoulder	False	False	False
ICD10CM:M87.32	Other secondary osteonecrosis, humerus	False	False	False
ICD10CM:M87.321	Other secondary osteonecrosis, right humerus	False	False	False
ICD10CM:M87.322	Other secondary osteonecrosis, left humerus	False	False	False
ICD10CM:M87.329	Other secondary osteonecrosis, unspecified humerus	False	False	False
ICD10CM:M87.33	Other secondary osteonecrosis of radius, ulna and carpus	False	False	False
ICD10CM:M87.331	Other secondary osteonecrosis of right radius	False	False	False
ICD10CM:M87.332	Other secondary osteonecrosis of left radius	False	False	False
ICD10CM:M87.333	Other secondary osteonecrosis of unspecified radius	False	False	False
ICD10CM:M87.334	Other secondary osteonecrosis of right ulna	False	False	False
ICD10CM:M87.335	Other secondary osteonecrosis of left ulna	False	False	False
ICD10CM:M87.336	Other secondary osteonecrosis of unspecified ulna	False	False	False
ICD10CM:M87.337	Other secondary osteonecrosis of right carpus	False	False	False
ICD10CM:M87.338	Other secondary osteonecrosis of left carpus	False	False	False
ICD10CM:M87.339	Other secondary osteonecrosis of unspecified carpus	False	False	False
ICD10CM:M87.34	Other secondary osteonecrosis, hand and fingers	False	False	False
ICD10CM:M87.341	Other secondary osteonecrosis, right hand	False	False	False
ICD10CM:M87.342	Other secondary osteonecrosis, left hand	False	False	False
ICD10CM:M87.343	Other secondary osteonecrosis, unspecified hand	False	False	False
ICD10CM:M87.344	Other secondary osteonecrosis, right finger(s)	False	False	False
ICD10CM:M87.345	Other secondary osteonecrosis, left finger(s)	False	False	False
ICD10CM:M87.346	Other secondary osteonecrosis, unspecified finger(s)	False	False	False
ICD10CM:M87.35	Other secondary osteonecrosis, pelvis and femur	False	False	False
ICD10CM:M87.350	Other secondary osteonecrosis, pelvis	False	False	False
ICD10CM:M87.351	Other secondary osteonecrosis, right femur	False	False	False
ICD10CM:M87.352	Other secondary osteonecrosis, left femur	False	False	False
ICD10CM:M87.353	Other secondary osteonecrosis, unspecified femur	False	False	False
ICD10CM:M87.36	Other secondary osteonecrosis, tibia and fibula	False	False	False
ICD10CM:M87.361	Other secondary osteonecrosis, right tibia	False	False	False
ICD10CM:M87.362	Other secondary osteonecrosis, left tibia	False	False	False
ICD10CM:M87.363	Other secondary osteonecrosis, unspecified tibia	False	False	False
ICD10CM:M87.364	Other secondary osteonecrosis, right fibula	False	False	False
ICD10CM:M87.365	Other secondary osteonecrosis, left fibula	False	False	False
ICD10CM:M87.366	Other secondary osteonecrosis, unspecified fibula	False	False	False
ICD10CM:M87.37	Other secondary osteonecrosis, ankle and foot	False	False	False
ICD10CM:M87.371	Other secondary osteonecrosis, right ankle	False	False	False
ICD10CM:M87.372	Other secondary osteonecrosis, left ankle	False	False	False
ICD10CM:M87.373	Other secondary osteonecrosis, unspecified ankle	False	False	False
ICD10CM:M87.374	Other secondary osteonecrosis, right foot	False	False	False
ICD10CM:M87.375	Other secondary osteonecrosis, left foot	False	False	False
ICD10CM:M87.376	Other secondary osteonecrosis, unspecified foot	False	False	False
ICD10CM:M87.377	Other secondary osteonecrosis, right toe(s)	False	False	False
ICD10CM:M87.378	Other secondary osteonecrosis, left toe(s)	False	False	False
ICD10CM:M87.379	Other secondary osteonecrosis, unspecified toe(s)	False	False	False
ICD10CM:M87.38	Other secondary osteonecrosis, other site	False	False	False
ICD10CM:M87.39	Other secondary osteonecrosis, multiple sites	False	False	False
ICD10CM:M87.8	Other osteonecrosis	False	False	False
ICD10CM:M87.80	Other osteonecrosis, unspecified bone	False	False	False
ICD10CM:M87.81	Other osteonecrosis, shoulder	False	False	False
ICD10CM:M87.811	Other osteonecrosis, right shoulder	False	False	False
ICD10CM:M87.812	Other osteonecrosis, left shoulder	False	False	False
ICD10CM:M87.819	Other osteonecrosis, unspecified shoulder	False	False	False
ICD10CM:M87.82	Other osteonecrosis, humerus	False	False	False
ICD10CM:M87.821	Other osteonecrosis, right humerus	False	False	False
ICD10CM:M87.822	Other osteonecrosis, left humerus	False	False	False
ICD10CM:M87.829	Other osteonecrosis, unspecified humerus	False	False	False
ICD10CM:M87.83	Other osteonecrosis of radius, ulna and carpus	False	False	False
ICD10CM:M87.831	Other osteonecrosis of right radius	False	False	False
ICD10CM:M87.832	Other osteonecrosis of left radius	False	False	False
ICD10CM:M87.833	Other osteonecrosis of unspecified radius	False	False	False
ICD10CM:M87.834	Other osteonecrosis of right ulna	False	False	False
ICD10CM:M87.835	Other osteonecrosis of left ulna	False	False	False
ICD10CM:M87.836	Other osteonecrosis of unspecified ulna	False	False	False
ICD10CM:M87.837	Other osteonecrosis of right carpus	False	False	False
ICD10CM:M87.838	Other osteonecrosis of left carpus	False	False	False
ICD10CM:M87.839	Other osteonecrosis of unspecified carpus	False	False	False
ICD10CM:M87.84	Other osteonecrosis, hand and fingers	False	False	False
ICD10CM:M87.841	Other osteonecrosis, right hand	False	False	False
ICD10CM:M87.842	Other osteonecrosis, left hand	False	False	False
ICD10CM:M87.843	Other osteonecrosis, unspecified hand	False	False	False
ICD10CM:M87.844	Other osteonecrosis, right finger(s)	False	False	False
ICD10CM:M87.845	Other osteonecrosis, left finger(s)	False	False	False
ICD10CM:M87.849	Other osteonecrosis, unspecified finger(s)	False	False	False
ICD10CM:M87.85	Other osteonecrosis, pelvis and femur	False	False	False
ICD10CM:M87.850	Other osteonecrosis, pelvis	False	False	False
ICD10CM:M87.851	Other osteonecrosis, right femur	False	False	False
ICD10CM:M87.852	Other osteonecrosis, left femur	False	False	False
ICD10CM:M87.859	Other osteonecrosis, unspecified femur	False	False	False
ICD10CM:M87.86	Other osteonecrosis, tibia and fibula	False	False	False
ICD10CM:M87.861	Other osteonecrosis, right tibia	False	False	False
ICD10CM:M87.862	Other osteonecrosis, left tibia	False	False	False
ICD10CM:M87.863	Other osteonecrosis, unspecified tibia	False	False	False
ICD10CM:M87.864	Other osteonecrosis, right fibula	False	False	False
ICD10CM:M87.865	Other osteonecrosis, left fibula	False	False	False
ICD10CM:M87.869	Other osteonecrosis, unspecified fibula	False	False	False
ICD10CM:M87.87	Other osteonecrosis, ankle, foot and toes	False	False	False
ICD10CM:M87.871	Other osteonecrosis, right ankle	False	False	False
ICD10CM:M87.872	Other osteonecrosis, left ankle	False	False	False
ICD10CM:M87.873	Other osteonecrosis, unspecified ankle	False	False	False
ICD10CM:M87.874	Other osteonecrosis, right foot	False	False	False
ICD10CM:M87.875	Other osteonecrosis, left foot	False	False	False
ICD10CM:M87.876	Other osteonecrosis, unspecified foot	False	False	False
ICD10CM:M87.877	Other osteonecrosis, right toe(s)	False	False	False
ICD10CM:M87.878	Other osteonecrosis, left toe(s)	False	False	False
ICD10CM:M87.879	Other osteonecrosis, unspecified toe(s)	False	False	False
ICD10CM:M87.88	Other osteonecrosis, other site	False	False	False
ICD10CM:M87.89	Other osteonecrosis, multiple sites	False	False	False
ICD10CM:M87.9	Osteonecrosis, unspecified	False	False	False
ICD10CM:M88.0	Osteitis deformans of skull	False	False	False
ICD10CM:M88.1	Osteitis deformans of vertebrae	False	False	False
ICD10CM:M88.8	Osteitis deformans of other bones	False	False	False
ICD10CM:M88.81	Osteitis deformans of shoulder	False	False	False
ICD10CM:M88.811	Osteitis deformans of right shoulder	False	False	False
ICD10CM:M88.812	Osteitis deformans of left shoulder	False	False	False
ICD10CM:M88.819	Osteitis deformans of unspecified shoulder	False	False	False
ICD10CM:M88.82	Osteitis deformans of upper arm	False	False	False
ICD10CM:M88.821	Osteitis deformans of right upper arm	False	False	False
ICD10CM:M88.822	Osteitis deformans of left upper arm	False	False	False
ICD10CM:M88.829	Osteitis deformans of unspecified upper arm	False	False	False
ICD10CM:M88.83	Osteitis deformans of forearm	False	False	False
ICD10CM:M88.831	Osteitis deformans of right forearm	False	False	False
ICD10CM:M88.832	Osteitis deformans of left forearm	False	False	False
ICD10CM:M88.839	Osteitis deformans of unspecified forearm	False	False	False
ICD10CM:M88.84	Osteitis deformans of hand	False	False	False
ICD10CM:M88.841	Osteitis deformans of right hand	False	False	False
ICD10CM:M88.842	Osteitis deformans of left hand	False	False	False
ICD10CM:M88.849	Osteitis deformans of unspecified hand	False	False	False
ICD10CM:M88.85	Osteitis deformans of thigh	False	False	False
ICD10CM:M88.851	Osteitis deformans of right thigh	False	False	False
ICD10CM:M88.852	Osteitis deformans of left thigh	False	False	False
ICD10CM:M88.859	Osteitis deformans of unspecified thigh	False	False	False
ICD10CM:M88.86	Osteitis deformans of lower leg	False	False	False
ICD10CM:M88.861	Osteitis deformans of right lower leg	False	False	False
ICD10CM:M88.862	Osteitis deformans of left lower leg	False	False	False
ICD10CM:M88.869	Osteitis deformans of unspecified lower leg	False	False	False
ICD10CM:M88.87	Osteitis deformans of ankle and foot	False	False	False
ICD10CM:M88.871	Osteitis deformans of right ankle and foot	False	False	False
ICD10CM:M88.872	Osteitis deformans of left ankle and foot	False	False	False
ICD10CM:M88.879	Osteitis deformans of unspecified ankle and foot	False	False	False
ICD10CM:M88.88	Osteitis deformans of other bones	False	False	False
ICD10CM:M88.89	Osteitis deformans of multiple sites	False	False	False
ICD10CM:M88.9	Osteitis deformans of unspecified bone	False	False	False
ICD10CM:M89	Other disorders of bone	False	False	False
ICD10CM:M89.00	Algoneurodystrophy, unspecified site	False	False	False
ICD10CM:M89.01	Algoneurodystrophy, shoulder	False	False	False
ICD10CM:M89.011	Algoneurodystrophy, right shoulder	False	False	False
ICD10CM:M89.012	Algoneurodystrophy, left shoulder	False	False	False
ICD10CM:M89.019	Algoneurodystrophy, unspecified shoulder	False	False	False
ICD10CM:M89.02	Algoneurodystrophy, upper arm	False	False	False
ICD10CM:M89.021	Algoneurodystrophy, right upper arm	False	False	False
ICD10CM:M89.022	Algoneurodystrophy, left upper arm	False	False	False
ICD10CM:M89.029	Algoneurodystrophy, unspecified upper arm	False	False	False
ICD10CM:M89.03	Algoneurodystrophy, forearm	False	False	False
ICD10CM:M89.031	Algoneurodystrophy, right forearm	False	False	False
ICD10CM:M89.032	Algoneurodystrophy, left forearm	False	False	False
ICD10CM:M89.039	Algoneurodystrophy, unspecified forearm	False	False	False
ICD10CM:M89.04	Algoneurodystrophy, hand	False	False	False
ICD10CM:M89.041	Algoneurodystrophy, right hand	False	False	False
ICD10CM:M89.042	Algoneurodystrophy, left hand	False	False	False
ICD10CM:M89.049	Algoneurodystrophy, unspecified hand	False	False	False
ICD10CM:M89.05	Algoneurodystrophy, thigh	False	False	False
ICD10CM:M89.051	Algoneurodystrophy, right thigh	False	False	False
ICD10CM:M89.052	Algoneurodystrophy, left thigh	False	False	False
ICD10CM:M89.059	Algoneurodystrophy, unspecified thigh	False	False	False
ICD10CM:M89.06	Algoneurodystrophy, lower leg	False	False	False
ICD10CM:M89.061	Algoneurodystrophy, right lower leg	False	False	False
ICD10CM:M89.062	Algoneurodystrophy, left lower leg	False	False	False
ICD10CM:M89.069	Algoneurodystrophy, unspecified lower leg	False	False	False
ICD10CM:M89.07	Algoneurodystrophy, ankle and foot	False	False	False
ICD10CM:M89.071	Algoneurodystrophy, right ankle and foot	False	False	False
ICD10CM:M89.072	Algoneurodystrophy, left ankle and foot	False	False	False
ICD10CM:M89.079	Algoneurodystrophy, unspecified ankle and foot	False	False	False
ICD10CM:M89.08	Algoneurodystrophy, other site	False	False	False
ICD10CM:M89.09	Algoneurodystrophy, multiple sites	False	False	False
ICD10CM:M89.1	Physeal arrest	False	False	False
ICD10CM:M89.12	Physeal arrest, humerus	False	False	False
ICD10CM:M89.121	Complete physeal arrest, right proximal humerus	False	False	False
ICD10CM:M89.122	Complete physeal arrest, left proximal humerus	False	False	False
ICD10CM:M89.123	Partial physeal arrest, right proximal humerus	False	False	False
ICD10CM:M89.124	Partial physeal arrest, left proximal humerus	False	False	False
ICD10CM:M89.125	Complete physeal arrest, right distal humerus	False	False	False
ICD10CM:M89.126	Complete physeal arrest, left distal humerus	False	False	False
ICD10CM:M89.127	Partial physeal arrest, right distal humerus	False	False	False
ICD10CM:M89.128	Partial physeal arrest, left distal humerus	False	False	False
ICD10CM:M89.129	Physeal arrest, humerus, unspecified	False	False	False
ICD10CM:M89.13	Physeal arrest, forearm	False	False	False
ICD10CM:M89.131	Complete physeal arrest, right distal radius	False	False	False
ICD10CM:M89.132	Complete physeal arrest, left distal radius	False	False	False
ICD10CM:M89.133	Partial physeal arrest, right distal radius	False	False	False
ICD10CM:M89.134	Partial physeal arrest, left distal radius	False	False	False
ICD10CM:M89.138	Other physeal arrest of forearm	False	False	False
ICD10CM:M89.139	Physeal arrest, forearm, unspecified	False	False	False
ICD10CM:M89.15	Physeal arrest, femur	False	False	False
ICD10CM:M89.151	Complete physeal arrest, right proximal femur	False	False	False
ICD10CM:M89.152	Complete physeal arrest, left proximal femur	False	False	False
ICD10CM:M89.153	Partial physeal arrest, right proximal femur	False	False	False
ICD10CM:M89.154	Partial physeal arrest, left proximal femur	False	False	False
ICD10CM:M89.155	Complete physeal arrest, right distal femur	False	False	False
ICD10CM:M89.156	Complete physeal arrest, left distal femur	False	False	False
ICD10CM:M89.157	Partial physeal arrest, right distal femur	False	False	False
ICD10CM:M89.158	Partial physeal arrest, left distal femur	False	False	False
ICD10CM:M89.159	Physeal arrest, femur, unspecified	False	False	False
ICD10CM:M89.16	Physeal arrest, lower leg	False	False	False
ICD10CM:M89.160	Complete physeal arrest, right proximal tibia	False	False	False
ICD10CM:M89.161	Complete physeal arrest, left proximal tibia	False	False	False
ICD10CM:M89.162	Partial physeal arrest, right proximal tibia	False	False	False
ICD10CM:M89.163	Partial physeal arrest, left proximal tibia	False	False	False
ICD10CM:M89.164	Complete physeal arrest, right distal tibia	False	False	False
ICD10CM:M89.165	Complete physeal arrest, left distal tibia	False	False	False
ICD10CM:M89.166	Partial physeal arrest, right distal tibia	False	False	False
ICD10CM:M89.167	Partial physeal arrest, left distal tibia	False	False	False
ICD10CM:M89.168	Other physeal arrest of lower leg	False	False	False
ICD10CM:M89.169	Physeal arrest, lower leg, unspecified	False	False	False
ICD10CM:M89.18	Physeal arrest, other site	False	False	False
ICD10CM:M89.2	Other disorders of bone development and growth	False	False	False
ICD10CM:M89.20	Other disorders of bone development and growth, unspecified site	False	False	False
ICD10CM:M89.21	Other disorders of bone development and growth, shoulder	False	False	False
ICD10CM:M89.211	Other disorders of bone development and growth, right shoulder	False	False	False
ICD10CM:M89.212	Other disorders of bone development and growth, left shoulder	False	False	False
ICD10CM:M89.219	Other disorders of bone development and growth, unspecified shoulder	False	False	False
ICD10CM:M89.22	Other disorders of bone development and growth, humerus	False	False	False
ICD10CM:M89.221	Other disorders of bone development and growth, right humerus	False	False	False
ICD10CM:M89.222	Other disorders of bone development and growth, left humerus	False	False	False
ICD10CM:M89.229	Other disorders of bone development and growth, unspecified humerus	False	False	False
ICD10CM:M89.23	Other disorders of bone development and growth, ulna and radius	False	False	False
ICD10CM:M89.231	Other disorders of bone development and growth, right ulna	False	False	False
ICD10CM:M89.232	Other disorders of bone development and growth, left ulna	False	False	False
ICD10CM:M89.233	Other disorders of bone development and growth, right radius	False	False	False
ICD10CM:M89.234	Other disorders of bone development and growth, left radius	False	False	False
ICD10CM:M89.239	Other disorders of bone development and growth, unspecified ulna and radius	False	False	False
ICD10CM:M89.24	Other disorders of bone development and growth, hand	False	False	False
ICD10CM:M89.241	Other disorders of bone development and growth, right hand	False	False	False
ICD10CM:M89.242	Other disorders of bone development and growth, left hand	False	False	False
ICD10CM:M89.249	Other disorders of bone development and growth, unspecified hand	False	False	False
ICD10CM:M89.25	Other disorders of bone development and growth, femur	False	False	False
ICD10CM:M89.251	Other disorders of bone development and growth, right femur	False	False	False
ICD10CM:M89.252	Other disorders of bone development and growth, left femur	False	False	False
ICD10CM:M89.259	Other disorders of bone development and growth, unspecified femur	False	False	False
ICD10CM:M89.26	Other disorders of bone development and growth, tibia and fibula	False	False	False
ICD10CM:M89.261	Other disorders of bone development and growth, right tibia	False	False	False
ICD10CM:M89.262	Other disorders of bone development and growth, left tibia	False	False	False
ICD10CM:M89.263	Other disorders of bone development and growth, right fibula	False	False	False
ICD10CM:M89.264	Other disorders of bone development and growth, left fibula	False	False	False
ICD10CM:M89.269	Other disorders of bone development and growth, unspecified lower leg	False	False	False
ICD10CM:M89.27	Other disorders of bone development and growth, ankle and foot	False	False	False
ICD10CM:M89.271	Other disorders of bone development and growth, right ankle and foot	False	False	False
ICD10CM:M89.272	Other disorders of bone development and growth, left ankle and foot	False	False	False
ICD10CM:M89.279	Other disorders of bone development and growth, unspecified ankle and foot	False	False	False
ICD10CM:M89.28	Other disorders of bone development and growth, other site	False	False	False
ICD10CM:M89.29	Other disorders of bone development and growth, multiple sites	False	False	False
ICD10CM:M89.30	Hypertrophy of bone, unspecified site	False	False	False
ICD10CM:M89.31	Hypertrophy of bone, shoulder	False	False	False
ICD10CM:M89.311	Hypertrophy of bone, right shoulder	False	False	False
ICD10CM:M89.312	Hypertrophy of bone, left shoulder	False	False	False
ICD10CM:M89.319	Hypertrophy of bone, unspecified shoulder	False	False	False
ICD10CM:M89.32	Hypertrophy of bone, humerus	False	False	False
ICD10CM:M89.321	Hypertrophy of bone, right humerus	False	False	False
ICD10CM:M89.322	Hypertrophy of bone, left humerus	False	False	False
ICD10CM:M89.329	Hypertrophy of bone, unspecified humerus	False	False	False
ICD10CM:M89.33	Hypertrophy of bone, ulna and radius	False	False	False
ICD10CM:M89.331	Hypertrophy of bone, right ulna	False	False	False
ICD10CM:M89.332	Hypertrophy of bone, left ulna	False	False	False
ICD10CM:M89.333	Hypertrophy of bone, right radius	False	False	False
ICD10CM:M89.334	Hypertrophy of bone, left radius	False	False	False
ICD10CM:M89.339	Hypertrophy of bone, unspecified ulna and radius	False	False	False
ICD10CM:M89.34	Hypertrophy of bone, hand	False	False	False
ICD10CM:M89.341	Hypertrophy of bone, right hand	False	False	False
ICD10CM:M89.342	Hypertrophy of bone, left hand	False	False	False
ICD10CM:M89.349	Hypertrophy of bone, unspecified hand	False	False	False
ICD10CM:M89.35	Hypertrophy of bone, femur	False	False	False
ICD10CM:M89.351	Hypertrophy of bone, right femur	False	False	False
ICD10CM:M89.352	Hypertrophy of bone, left femur	False	False	False
ICD10CM:M89.359	Hypertrophy of bone, unspecified femur	False	False	False
ICD10CM:M89.36	Hypertrophy of bone, tibia and fibula	False	False	False
ICD10CM:M89.361	Hypertrophy of bone, right tibia	False	False	False
ICD10CM:M89.362	Hypertrophy of bone, left tibia	False	False	False
ICD10CM:M89.363	Hypertrophy of bone, right fibula	False	False	False
ICD10CM:M89.364	Hypertrophy of bone, left fibula	False	False	False
ICD10CM:M89.369	Hypertrophy of bone, unspecified tibia and fibula	False	False	False
ICD10CM:M89.37	Hypertrophy of bone, ankle and foot	False	False	False
ICD10CM:M89.371	Hypertrophy of bone, right ankle and foot	False	False	False
ICD10CM:M89.372	Hypertrophy of bone, left ankle and foot	False	False	False
ICD10CM:M89.379	Hypertrophy of bone, unspecified ankle and foot	False	False	False
ICD10CM:M89.38	Hypertrophy of bone, other site	False	False	False
ICD10CM:M89.39	Hypertrophy of bone, multiple sites	False	False	False
ICD10CM:M89.4	Other hypertrophic osteoarthropathy	False	False	False
ICD10CM:M89.40	Other hypertrophic osteoarthropathy, unspecified site	False	False	False
ICD10CM:M89.41	Other hypertrophic osteoarthropathy, shoulder	False	False	False
ICD10CM:M89.411	Other hypertrophic osteoarthropathy, right shoulder	False	False	False
ICD10CM:M89.412	Other hypertrophic osteoarthropathy, left shoulder	False	False	False
ICD10CM:M89.419	Other hypertrophic osteoarthropathy, unspecified shoulder	False	False	False
ICD10CM:M89.42	Other hypertrophic osteoarthropathy, upper arm	False	False	False
ICD10CM:M89.421	Other hypertrophic osteoarthropathy, right upper arm	False	False	False
ICD10CM:M89.422	Other hypertrophic osteoarthropathy, left upper arm	False	False	False
ICD10CM:M89.429	Other hypertrophic osteoarthropathy, unspecified upper arm	False	False	False
ICD10CM:M89.43	Other hypertrophic osteoarthropathy, forearm	False	False	False
ICD10CM:M89.431	Other hypertrophic osteoarthropathy, right forearm	False	False	False
ICD10CM:M89.432	Other hypertrophic osteoarthropathy, left forearm	False	False	False
ICD10CM:M89.439	Other hypertrophic osteoarthropathy, unspecified forearm	False	False	False
ICD10CM:M89.44	Other hypertrophic osteoarthropathy, hand	False	False	False
ICD10CM:M89.441	Other hypertrophic osteoarthropathy, right hand	False	False	False
ICD10CM:M89.442	Other hypertrophic osteoarthropathy, left hand	False	False	False
ICD10CM:M89.449	Other hypertrophic osteoarthropathy, unspecified hand	False	False	False
ICD10CM:M89.45	Other hypertrophic osteoarthropathy, thigh	False	False	False
ICD10CM:M89.451	Other hypertrophic osteoarthropathy, right thigh	False	False	False
ICD10CM:M89.452	Other hypertrophic osteoarthropathy, left thigh	False	False	False
ICD10CM:M89.459	Other hypertrophic osteoarthropathy, unspecified thigh	False	False	False
ICD10CM:M89.46	Other hypertrophic osteoarthropathy, lower leg	False	False	False
ICD10CM:M89.461	Other hypertrophic osteoarthropathy, right lower leg	False	False	False
ICD10CM:M89.462	Other hypertrophic osteoarthropathy, left lower leg	False	False	False
ICD10CM:M89.469	Other hypertrophic osteoarthropathy, unspecified lower leg	False	False	False
ICD10CM:M89.47	Other hypertrophic osteoarthropathy, ankle and foot	False	False	False
ICD10CM:M89.471	Other hypertrophic osteoarthropathy, right ankle and foot	False	False	False
ICD10CM:M89.472	Other hypertrophic osteoarthropathy, left ankle and foot	False	False	False
ICD10CM:M89.479	Other hypertrophic osteoarthropathy, unspecified ankle and foot	False	False	False
ICD10CM:M89.48	Other hypertrophic osteoarthropathy, other site	False	False	False
ICD10CM:M89.49	Other hypertrophic osteoarthropathy, multiple sites	False	False	False
ICD10CM:M89.5	Osteolysis	False	False	False
ICD10CM:M89.50	Osteolysis, unspecified site	False	False	False
ICD10CM:M89.51	Osteolysis, shoulder	False	False	False
ICD10CM:M89.511	Osteolysis, right shoulder	False	False	False
ICD10CM:M89.512	Osteolysis, left shoulder	False	False	False
ICD10CM:M89.519	Osteolysis, unspecified shoulder	False	False	False
ICD10CM:M89.52	Osteolysis, upper arm	False	False	False
ICD10CM:M89.521	Osteolysis, right upper arm	False	False	False
ICD10CM:M89.522	Osteolysis, left upper arm	False	False	False
ICD10CM:M89.529	Osteolysis, unspecified upper arm	False	False	False
ICD10CM:M89.53	Osteolysis, forearm	False	False	False
ICD10CM:M89.531	Osteolysis, right forearm	False	False	False
ICD10CM:M89.532	Osteolysis, left forearm	False	False	False
ICD10CM:M89.539	Osteolysis, unspecified forearm	False	False	False
ICD10CM:M89.54	Osteolysis, hand	False	False	False
ICD10CM:M89.541	Osteolysis, right hand	False	False	False
ICD10CM:M89.542	Osteolysis, left hand	False	False	False
ICD10CM:M89.549	Osteolysis, unspecified hand	False	False	False
ICD10CM:M89.55	Osteolysis, thigh	False	False	False
ICD10CM:M89.551	Osteolysis, right thigh	False	False	False
ICD10CM:M89.552	Osteolysis, left thigh	False	False	False
ICD10CM:M89.559	Osteolysis, unspecified thigh	False	False	False
ICD10CM:M89.56	Osteolysis, lower leg	False	False	False
ICD10CM:M89.561	Osteolysis, right lower leg	False	False	False
ICD10CM:M89.562	Osteolysis, left lower leg	False	False	False
ICD10CM:M89.569	Osteolysis, unspecified lower leg	False	False	False
ICD10CM:M89.57	Osteolysis, ankle and foot	False	False	False
ICD10CM:M89.571	Osteolysis, right ankle and foot	False	False	False
ICD10CM:M89.572	Osteolysis, left ankle and foot	False	False	False
ICD10CM:M89.579	Osteolysis, unspecified ankle and foot	False	False	False
ICD10CM:M89.58	Osteolysis, other site	False	False	False
ICD10CM:M89.59	Osteolysis, multiple sites	False	False	False
ICD10CM:M89.6	Osteopathy after poliomyelitis	False	False	False
ICD10CM:M89.60	Osteopathy after poliomyelitis, unspecified site	False	False	False
ICD10CM:M89.61	Osteopathy after poliomyelitis, shoulder	False	False	False
ICD10CM:M89.611	Osteopathy after poliomyelitis, right shoulder	False	False	False
ICD10CM:M89.612	Osteopathy after poliomyelitis, left shoulder	False	False	False
ICD10CM:M89.619	Osteopathy after poliomyelitis, unspecified shoulder	False	False	False
ICD10CM:M89.62	Osteopathy after poliomyelitis, upper arm	False	False	False
ICD10CM:M89.621	Osteopathy after poliomyelitis, right upper arm	False	False	False
ICD10CM:M89.622	Osteopathy after poliomyelitis, left upper arm	False	False	False
ICD10CM:M89.629	Osteopathy after poliomyelitis, unspecified upper arm	False	False	False
ICD10CM:M89.63	Osteopathy after poliomyelitis, forearm	False	False	False
ICD10CM:M89.631	Osteopathy after poliomyelitis, right forearm	False	False	False
ICD10CM:M89.632	Osteopathy after poliomyelitis, left forearm	False	False	False
ICD10CM:M89.639	Osteopathy after poliomyelitis, unspecified forearm	False	False	False
ICD10CM:M89.64	Osteopathy after poliomyelitis, hand	False	False	False
ICD10CM:M89.641	Osteopathy after poliomyelitis, right hand	False	False	False
ICD10CM:M89.642	Osteopathy after poliomyelitis, left hand	False	False	False
ICD10CM:M89.649	Osteopathy after poliomyelitis, unspecified hand	False	False	False
ICD10CM:M89.65	Osteopathy after poliomyelitis, thigh	False	False	False
ICD10CM:M89.651	Osteopathy after poliomyelitis, right thigh	False	False	False
ICD10CM:M89.652	Osteopathy after poliomyelitis, left thigh	False	False	False
ICD10CM:M89.659	Osteopathy after poliomyelitis, unspecified thigh	False	False	False
ICD10CM:M89.66	Osteopathy after poliomyelitis, lower leg	False	False	False
ICD10CM:M89.661	Osteopathy after poliomyelitis, right lower leg	False	False	False
ICD10CM:M89.662	Osteopathy after poliomyelitis, left lower leg	False	False	False
ICD10CM:M89.669	Osteopathy after poliomyelitis, unspecified lower leg	False	False	False
ICD10CM:M89.67	Osteopathy after poliomyelitis, ankle and foot	False	False	False
ICD10CM:M89.671	Osteopathy after poliomyelitis, right ankle and foot	False	False	False
ICD10CM:M89.672	Osteopathy after poliomyelitis, left ankle and foot	False	False	False
ICD10CM:M89.679	Osteopathy after poliomyelitis, unspecified ankle and foot	False	False	False
ICD10CM:M89.68	Osteopathy after poliomyelitis, other site	False	False	False
ICD10CM:M89.69	Osteopathy after poliomyelitis, multiple sites	False	False	False
ICD10CM:M89.7	Major osseous defect	False	False	False
ICD10CM:M89.70	Major osseous defect, unspecified site	False	False	False
ICD10CM:M89.71	Major osseous defect, shoulder region	False	False	False
ICD10CM:M89.711	Major osseous defect, right shoulder region	False	False	False
ICD10CM:M89.712	Major osseous defect, left shoulder region	False	False	False
ICD10CM:M89.719	Major osseous defect, unspecified shoulder region	False	False	False
ICD10CM:M89.72	Major osseous defect, humerus	False	False	False
ICD10CM:M89.721	Major osseous defect, right humerus	False	False	False
ICD10CM:M89.722	Major osseous defect, left humerus	False	False	False
ICD10CM:M89.729	Major osseous defect, unspecified humerus	False	False	False
ICD10CM:M89.73	Major osseous defect, forearm	False	False	False
ICD10CM:M89.731	Major osseous defect, right forearm	False	False	False
