term_id	exclusion_reason
icd11.foundation:217424169	MONDO:excludeNonDisease
icd11.foundation:217484354	MONDO:excludeNonDisease
icd11.foundation:217735515	MONDO:excludeNonDisease
icd11.foundation:217878595	MONDO:excludeNonDisease
icd11.foundation:217899880	MONDO:excludeNonDisease
icd11.foundation:217990032	MONDO:excludeNonDisease
icd11.foundation:218000815	MONDO:excludeNonDisease
icd11.foundation:218009969	MONDO:excludeNonDisease
icd11.foundation:218017658	MONDO:excludeNonDisease
icd11.foundation:218050147	MONDO:excludeNonDisease
icd11.foundation:218059987	MONDO:excludeNonDisease
icd11.foundation:218126147	MONDO:excludeNonDisease
icd11.foundation:218162716	MONDO:excludeNonDisease
icd11.foundation:218320047	MONDO:excludeNonDisease
icd11.foundation:218344446	MONDO:excludeNonDisease
icd11.foundation:218417072	MONDO:excludeNonDisease
icd11.foundation:218491044	MONDO:excludeNonDisease
icd11.foundation:218506842	MONDO:excludeNonDisease
icd11.foundation:218525296	MONDO:excludeNonDisease
icd11.foundation:218610836	MONDO:excludeNonDisease
icd11.foundation:218696531	MONDO:excludeNonDisease
icd11.foundation:218746635	MONDO:excludeNonDisease
icd11.foundation:218812355	MONDO:excludeNonDisease
icd11.foundation:218886138	MONDO:excludeNonDisease
icd11.foundation:218895824	MONDO:excludeNonDisease
icd11.foundation:218908194	MONDO:excludeNonDisease
icd11.foundation:218947857	MONDO:excludeNonDisease
icd11.foundation:218958731	MONDO:excludeNonDisease
icd11.foundation:219257631	MONDO:excludeNonDisease
icd11.foundation:219296857	MONDO:excludeNonDisease
icd11.foundation:219373940	MONDO:excludeNonDisease
icd11.foundation:219377899	MONDO:excludeNonDisease
icd11.foundation:219381093	MONDO:excludeNonDisease
icd11.foundation:219422544	MONDO:excludeNonDisease
icd11.foundation:2194575	MONDO:excludeNonDisease
icd11.foundation:219459345	MONDO:excludeNonDisease
icd11.foundation:219517634	MONDO:excludeNonDisease
icd11.foundation:219718059	MONDO:excludeNonDisease
icd11.foundation:219780509	MONDO:excludeNonDisease
icd11.foundation:219884827	MONDO:excludeNonDisease
icd11.foundation:219931250	MONDO:excludeNonDisease
icd11.foundation:21993304	MONDO:excludeNonDisease
icd11.foundation:219945857	MONDO:excludeNonDisease
icd11.foundation:219950125	MONDO:excludeNonDisease
icd11.foundation:220298417	MONDO:excludeNonDisease
icd11.foundation:220446854	MONDO:excludeNonDisease
icd11.foundation:220452562	MONDO:excludeNonDisease
icd11.foundation:220491021	MONDO:excludeNonDisease
icd11.foundation:220585221	MONDO:excludeNonDisease
icd11.foundation:220639748	MONDO:excludeNonDisease
icd11.foundation:220689187	MONDO:excludeNonDisease
icd11.foundation:220739747	MONDO:excludeNonDisease
icd11.foundation:220842705	MONDO:excludeNonDisease
icd11.foundation:220915988	MONDO:excludeNonDisease
icd11.foundation:220953799	MONDO:excludeNonDisease
icd11.foundation:220966860	MONDO:excludeNonDisease
icd11.foundation:221037142	MONDO:excludeNonDisease
icd11.foundation:221055606	MONDO:excludeNonDisease
icd11.foundation:221104649	MONDO:excludeNonDisease
icd11.foundation:221276896	MONDO:excludeNonDisease
icd11.foundation:221278274	MONDO:excludeNonDisease
icd11.foundation:221293864	MONDO:excludeNonDisease
icd11.foundation:221315018	MONDO:excludeNonDisease
icd11.foundation:221360525	MONDO:excludeNonDisease
icd11.foundation:221425845	MONDO:excludeNonDisease
icd11.foundation:221473263	MONDO:excludeNonDisease
icd11.foundation:221673324	MONDO:excludeNonDisease
icd11.foundation:221733699	MONDO:excludeNonDisease
icd11.foundation:221780366	MONDO:excludeNonDisease
icd11.foundation:221881716	MONDO:excludeNonDisease
icd11.foundation:221886755	MONDO:excludeNonDisease
icd11.foundation:221897288	MONDO:excludeNonDisease
icd11.foundation:221912603	MONDO:excludeNonDisease
icd11.foundation:221991196	MONDO:excludeNonDisease
icd11.foundation:22200084	MONDO:excludeNonDisease
icd11.foundation:222109714	MONDO:excludeNonDisease
icd11.foundation:222322191	MONDO:excludeNonDisease
icd11.foundation:222358622	MONDO:excludeNonDisease
icd11.foundation:222373829	MONDO:excludeNonDisease
icd11.foundation:222424677	MONDO:excludeNonDisease
icd11.foundation:222587572	MONDO:excludeNonDisease
icd11.foundation:222717750	MONDO:excludeNonDisease
icd11.foundation:222722214	MONDO:excludeNonDisease
icd11.foundation:222801273	MONDO:excludeNonDisease
icd11.foundation:222822786	MONDO:excludeNonDisease
icd11.foundation:222856995	MONDO:excludeNonDisease
icd11.foundation:222930716	MONDO:excludeNonDisease
icd11.foundation:222997465	MONDO:excludeNonDisease
icd11.foundation:223046766	MONDO:excludeNonDisease
icd11.foundation:22310154	MONDO:excludeNonDisease
icd11.foundation:223139495	MONDO:excludeNonDisease
icd11.foundation:223189408	MONDO:excludeNonDisease
icd11.foundation:223194636	MONDO:excludeNonDisease
icd11.foundation:223258852	MONDO:excludeNonDisease
icd11.foundation:223357924	MONDO:excludeNonDisease
icd11.foundation:223378617	MONDO:excludeNonDisease
icd11.foundation:223389665	MONDO:excludeNonDisease
icd11.foundation:223424034	MONDO:excludeNonDisease
icd11.foundation:223429699	MONDO:excludeNonDisease
icd11.foundation:223698746	MONDO:excludeNonDisease
icd11.foundation:223733761	MONDO:excludeNonDisease
icd11.foundation:223737801	MONDO:excludeNonDisease
icd11.foundation:223743233	MONDO:excludeNonDisease
icd11.foundation:223790683	MONDO:excludeNonDisease
icd11.foundation:223960329	MONDO:excludeNonDisease
icd11.foundation:223992584	MONDO:excludeNonDisease
icd11.foundation:224012644	MONDO:excludeNonDisease
icd11.foundation:224043179	MONDO:excludeNonDisease
icd11.foundation:224091261	MONDO:excludeNonDisease
icd11.foundation:224155552	MONDO:excludeNonDisease
icd11.foundation:224289821	MONDO:excludeNonDisease
icd11.foundation:224300996	MONDO:excludeNonDisease
icd11.foundation:224372178	MONDO:excludeNonDisease
icd11.foundation:22446967	MONDO:excludeNonDisease
icd11.foundation:224472839	MONDO:excludeNonDisease
icd11.foundation:224576773	MONDO:excludeNonDisease
icd11.foundation:224597415	MONDO:excludeNonDisease
icd11.foundation:224737753	MONDO:excludeNonDisease
icd11.foundation:224773941	MONDO:excludeNonDisease
icd11.foundation:224852107	MONDO:excludeNonDisease
icd11.foundation:224868204	MONDO:excludeNonDisease
icd11.foundation:224914207	MONDO:excludeNonDisease
icd11.foundation:224956671	MONDO:excludeNonDisease
icd11.foundation:224962118	MONDO:excludeNonDisease
icd11.foundation:22505857	MONDO:excludeNonDisease
icd11.foundation:225093255	MONDO:excludeNonDisease
icd11.foundation:225104701	MONDO:excludeNonDisease
icd11.foundation:225115244	MONDO:excludeNonDisease
icd11.foundation:225198476	MONDO:excludeNonDisease
icd11.foundation:225243685	MONDO:excludeNonDisease
icd11.foundation:225281463	MONDO:excludeNonDisease
icd11.foundation:225330126	MONDO:excludeNonDisease
icd11.foundation:225409574	MONDO:excludeNonDisease
icd11.foundation:225562322	MONDO:excludeNonDisease
icd11.foundation:225829059	MONDO:excludeNonDisease
icd11.foundation:225834751	MONDO:excludeNonDisease
icd11.foundation:225843440	MONDO:excludeNonDisease
icd11.foundation:225889411	MONDO:excludeNonDisease
icd11.foundation:225995855	MONDO:excludeNonDisease
icd11.foundation:226040318	MONDO:excludeNonDisease
icd11.foundation:226054794	MONDO:excludeNonDisease
icd11.foundation:226135050	MONDO:excludeNonDisease
icd11.foundation:226232191	MONDO:excludeNonDisease
icd11.foundation:226531937	MONDO:excludeNonDisease
icd11.foundation:226547533	MONDO:excludeNonDisease
icd11.foundation:226563186	MONDO:excludeNonDisease
icd11.foundation:226567134	MONDO:excludeNonDisease
icd11.foundation:22660186	MONDO:excludeNonDisease
icd11.foundation:226651509	MONDO:excludeNonDisease
icd11.foundation:226687112	MONDO:excludeNonDisease
icd11.foundation:226804139	MONDO:excludeNonDisease
icd11.foundation:227340211	MONDO:excludeNonDisease
icd11.foundation:227356715	MONDO:excludeNonDisease
icd11.foundation:227544687	MONDO:excludeNonDisease
icd11.foundation:227566086	MONDO:excludeNonDisease
icd11.foundation:227616764	MONDO:excludeNonDisease
icd11.foundation:227627672	MONDO:excludeNonDisease
icd11.foundation:227633037	MONDO:excludeNonDisease
icd11.foundation:227638909	MONDO:excludeNonDisease
icd11.foundation:227639327	MONDO:excludeNonDisease
icd11.foundation:227763707	MONDO:excludeNonDisease
icd11.foundation:227858847	MONDO:excludeNonDisease
icd11.foundation:227910115	MONDO:excludeNonDisease
icd11.foundation:227990878	MONDO:excludeNonDisease
icd11.foundation:228176074	MONDO:excludeNonDisease
icd11.foundation:228200422	MONDO:excludeNonDisease
icd11.foundation:228248134	MONDO:excludeNonDisease
icd11.foundation:228268642	MONDO:excludeNonDisease
icd11.foundation:228385306	MONDO:excludeNonDisease
icd11.foundation:228479287	MONDO:excludeNonDisease
icd11.foundation:22853611	MONDO:excludeNonDisease
icd11.foundation:228589771	MONDO:excludeNonDisease
icd11.foundation:22867096	MONDO:excludeNonDisease
icd11.foundation:228829864	MONDO:excludeNonDisease
icd11.foundation:2288621	MONDO:excludeNonDisease
icd11.foundation:228942415	MONDO:excludeNonDisease
icd11.foundation:229069269	MONDO:excludeNonDisease
icd11.foundation:229104905	MONDO:excludeNonDisease
icd11.foundation:229128152	MONDO:excludeNonDisease
icd11.foundation:229227372	MONDO:excludeNonDisease
icd11.foundation:229311681	MONDO:excludeNonDisease
icd11.foundation:229333951	MONDO:excludeNonDisease
icd11.foundation:229345705	MONDO:excludeNonDisease
icd11.foundation:229372175	MONDO:excludeNonDisease
icd11.foundation:229382520	MONDO:excludeNonDisease
icd11.foundation:229463629	MONDO:excludeNonDisease
icd11.foundation:229505298	MONDO:excludeNonDisease
icd11.foundation:229553972	MONDO:excludeNonDisease
icd11.foundation:229567040	MONDO:excludeNonDisease
icd11.foundation:229642385	MONDO:excludeNonDisease
icd11.foundation:229690871	MONDO:excludeNonDisease
icd11.foundation:229756807	MONDO:excludeNonDisease
icd11.foundation:229796971	MONDO:excludeNonDisease
icd11.foundation:22979719	MONDO:excludeNonDisease
icd11.foundation:229820538	MONDO:excludeNonDisease
icd11.foundation:229871614	MONDO:excludeNonDisease
icd11.foundation:229915600	MONDO:excludeNonDisease
icd11.foundation:230040055	MONDO:excludeNonDisease
icd11.foundation:230060800	MONDO:excludeNonDisease
icd11.foundation:230091538	MONDO:excludeNonDisease
icd11.foundation:230102527	MONDO:excludeNonDisease
icd11.foundation:230107663	MONDO:excludeNonDisease
icd11.foundation:230204538	MONDO:excludeNonDisease
icd11.foundation:230247553	MONDO:excludeNonDisease
icd11.foundation:23027901	MONDO:excludeNonDisease
icd11.foundation:230297298	MONDO:excludeNonDisease
icd11.foundation:230364938	MONDO:excludeNonDisease
icd11.foundation:230461280	MONDO:excludeNonDisease
icd11.foundation:230502299	MONDO:excludeNonDisease
icd11.foundation:230546546	MONDO:excludeNonDisease
icd11.foundation:230594483	MONDO:excludeNonDisease
icd11.foundation:230595918	MONDO:excludeNonDisease
icd11.foundation:230624298	MONDO:excludeNonDisease
icd11.foundation:230631349	MONDO:excludeNonDisease
icd11.foundation:230797813	MONDO:excludeNonDisease
icd11.foundation:23081459	MONDO:excludeNonDisease
icd11.foundation:230951592	MONDO:excludeNonDisease
icd11.foundation:230977280	MONDO:excludeNonDisease
icd11.foundation:231053727	MONDO:excludeNonDisease
icd11.foundation:231059173	MONDO:excludeNonDisease
icd11.foundation:231120759	MONDO:excludeNonDisease
icd11.foundation:231121448	MONDO:excludeNonDisease
icd11.foundation:231409887	MONDO:excludeNonDisease
icd11.foundation:231444121	MONDO:excludeNonDisease
icd11.foundation:231506260	MONDO:excludeNonDisease
icd11.foundation:23159218	MONDO:excludeNonDisease
icd11.foundation:231659240	MONDO:excludeNonDisease
icd11.foundation:231661519	MONDO:excludeNonDisease
icd11.foundation:231699514	MONDO:excludeNonDisease
icd11.foundation:231734526	MONDO:excludeNonDisease
icd11.foundation:231760532	MONDO:excludeNonDisease
icd11.foundation:231870651	MONDO:excludeNonDisease
icd11.foundation:231953070	MONDO:excludeNonDisease
icd11.foundation:2319686	MONDO:excludeNonDisease
icd11.foundation:2320137	MONDO:excludeNonDisease
icd11.foundation:232149078	MONDO:excludeNonDisease
icd11.foundation:232175745	MONDO:excludeNonDisease
icd11.foundation:232191272	MONDO:excludeNonDisease
icd11.foundation:232212517	MONDO:excludeNonDisease
icd11.foundation:232216621	MONDO:excludeNonDisease
icd11.foundation:232253699	MONDO:excludeNonDisease
icd11.foundation:232291766	MONDO:excludeNonDisease
icd11.foundation:232297382	MONDO:excludeNonDisease
icd11.foundation:232320336	MONDO:excludeNonDisease
icd11.foundation:232357378	MONDO:excludeNonDisease
icd11.foundation:232409592	MONDO:excludeNonDisease
icd11.foundation:232503055	MONDO:excludeNonDisease
icd11.foundation:232507385	MONDO:excludeNonDisease
icd11.foundation:232644894	MONDO:excludeNonDisease
icd11.foundation:232653854	MONDO:excludeNonDisease
icd11.foundation:232658170	MONDO:excludeNonDisease
icd11.foundation:232659926	MONDO:excludeNonDisease
icd11.foundation:232714696	MONDO:excludeNonDisease
icd11.foundation:232764919	MONDO:excludeNonDisease
icd11.foundation:232769307	MONDO:excludeNonDisease
icd11.foundation:232777672	MONDO:excludeNonDisease
icd11.foundation:232816408	MONDO:excludeNonDisease
icd11.foundation:232829266	MONDO:excludeNonDisease
icd11.foundation:232888318	MONDO:excludeNonDisease
icd11.foundation:232894476	MONDO:excludeNonDisease
icd11.foundation:232933937	MONDO:excludeNonDisease
icd11.foundation:232989862	MONDO:excludeNonDisease
icd11.foundation:233046437	MONDO:excludeNonDisease
icd11.foundation:233156563	MONDO:excludeNonDisease
icd11.foundation:233191695	MONDO:excludeNonDisease
icd11.foundation:233228731	MONDO:excludeNonDisease
icd11.foundation:233733394	MONDO:excludeNonDisease
icd11.foundation:233735479	MONDO:excludeNonDisease
icd11.foundation:233864300	MONDO:excludeNonDisease
icd11.foundation:233899498	MONDO:excludeNonDisease
icd11.foundation:233902843	MONDO:excludeNonDisease
icd11.foundation:23392174	MONDO:excludeNonDisease
icd11.foundation:233922583	MONDO:excludeNonDisease
icd11.foundation:233928235	MONDO:excludeNonDisease
icd11.foundation:234031485	MONDO:excludeNonDisease
icd11.foundation:234049580	MONDO:excludeNonDisease
icd11.foundation:234074139	MONDO:excludeNonDisease
icd11.foundation:23408826	MONDO:excludeNonDisease
icd11.foundation:234255150	MONDO:excludeNonDisease
icd11.foundation:234279090	MONDO:excludeNonDisease
icd11.foundation:23433689	MONDO:excludeNonDisease
icd11.foundation:234395926	MONDO:excludeNonDisease
icd11.foundation:234546412	MONDO:excludeNonDisease
icd11.foundation:234801061	MONDO:excludeNonDisease
icd11.foundation:234817177	MONDO:excludeNonDisease
icd11.foundation:23483470	MONDO:excludeNonDisease
icd11.foundation:234980072	MONDO:excludeNonDisease
icd11.foundation:235072373	MONDO:excludeNonDisease
icd11.foundation:235092116	MONDO:excludeNonDisease
icd11.foundation:235145545	MONDO:excludeNonDisease
icd11.foundation:23516602	MONDO:excludeNonDisease
icd11.foundation:235175557	MONDO:excludeNonDisease
icd11.foundation:235212439	MONDO:excludeNonDisease
icd11.foundation:235212470	MONDO:excludeNonDisease
icd11.foundation:23528549	MONDO:excludeNonDisease
icd11.foundation:235300099	MONDO:excludeNonDisease
icd11.foundation:235586877	MONDO:excludeNonDisease
icd11.foundation:235607558	MONDO:excludeNonDisease
icd11.foundation:235648869	MONDO:excludeNonDisease
icd11.foundation:23585408	MONDO:excludeNonDisease
icd11.foundation:235880418	MONDO:excludeNonDisease
icd11.foundation:235923055	MONDO:excludeNonDisease
icd11.foundation:235937182	MONDO:excludeNonDisease
icd11.foundation:236051778	MONDO:excludeNonDisease
icd11.foundation:236185430	MONDO:excludeNonDisease
icd11.foundation:236197002	MONDO:excludeNonDisease
icd11.foundation:236213086	MONDO:excludeNonDisease
icd11.foundation:236332209	MONDO:excludeNonDisease
icd11.foundation:236451968	MONDO:excludeNonDisease
icd11.foundation:236524752	MONDO:excludeNonDisease
icd11.foundation:236640122	MONDO:excludeNonDisease
icd11.foundation:236697910	MONDO:excludeNonDisease
icd11.foundation:236756354	MONDO:excludeNonDisease
icd11.foundation:236799898	MONDO:excludeNonDisease
icd11.foundation:236834487	MONDO:excludeNonDisease
icd11.foundation:236844788	MONDO:excludeNonDisease
icd11.foundation:236846005	MONDO:excludeNonDisease
icd11.foundation:236946319	MONDO:excludeNonDisease
icd11.foundation:23708454	MONDO:excludeNonDisease
icd11.foundation:237195880	MONDO:excludeNonDisease
icd11.foundation:237289223	MONDO:excludeNonDisease
icd11.foundation:237323163	MONDO:excludeNonDisease
icd11.foundation:237343916	MONDO:excludeNonDisease
icd11.foundation:237419259	MONDO:excludeNonDisease
icd11.foundation:237428438	MONDO:excludeNonDisease
icd11.foundation:237449042	MONDO:excludeNonDisease
icd11.foundation:237517933	MONDO:excludeNonDisease
icd11.foundation:237610017	MONDO:excludeNonDisease
icd11.foundation:237617166	MONDO:excludeNonDisease
icd11.foundation:237704804	MONDO:excludeNonDisease
icd11.foundation:237720941	MONDO:excludeNonDisease
icd11.foundation:237738342	MONDO:excludeNonDisease
icd11.foundation:237839086	MONDO:excludeNonDisease
icd11.foundation:237866880	MONDO:excludeNonDisease
icd11.foundation:237896190	MONDO:excludeNonDisease
icd11.foundation:2379888	MONDO:excludeNonDisease
icd11.foundation:238005091	MONDO:excludeNonDisease
icd11.foundation:238100801	MONDO:excludeNonDisease
icd11.foundation:238324825	MONDO:excludeNonDisease
icd11.foundation:238332627	MONDO:excludeNonDisease
icd11.foundation:238396704	MONDO:excludeNonDisease
icd11.foundation:238434895	MONDO:excludeNonDisease
icd11.foundation:238489491	MONDO:excludeNonDisease
icd11.foundation:238529958	MONDO:excludeNonDisease
icd11.foundation:238594031	MONDO:excludeNonDisease
icd11.foundation:238696369	MONDO:excludeNonDisease
icd11.foundation:238825167	MONDO:excludeNonDisease
icd11.foundation:238960883	MONDO:excludeNonDisease
icd11.foundation:239035999	MONDO:excludeNonDisease
icd11.foundation:239105128	MONDO:excludeNonDisease
icd11.foundation:239194570	MONDO:excludeNonDisease
icd11.foundation:239311859	MONDO:excludeNonDisease
icd11.foundation:239485226	MONDO:excludeNonDisease
icd11.foundation:239485353	MONDO:excludeNonDisease
icd11.foundation:239507920	MONDO:excludeNonDisease
icd11.foundation:239644297	MONDO:excludeNonDisease
icd11.foundation:239716904	MONDO:excludeNonDisease
icd11.foundation:239722573	MONDO:excludeNonDisease
icd11.foundation:239723323	MONDO:excludeNonDisease
icd11.foundation:239736991	MONDO:excludeNonDisease
icd11.foundation:239911955	MONDO:excludeNonDisease
icd11.foundation:239913172	MONDO:excludeNonDisease
icd11.foundation:239929449	MONDO:excludeNonDisease
icd11.foundation:239936001	MONDO:excludeNonDisease
icd11.foundation:240052167	MONDO:excludeNonDisease
icd11.foundation:240090729	MONDO:excludeNonDisease
icd11.foundation:240097656	MONDO:excludeNonDisease
icd11.foundation:240220602	MONDO:excludeNonDisease
icd11.foundation:24022253	MONDO:excludeNonDisease
icd11.foundation:240235627	MONDO:excludeNonDisease
icd11.foundation:240293842	MONDO:excludeNonDisease
icd11.foundation:240431373	MONDO:excludeNonDisease
icd11.foundation:24053165	MONDO:excludeNonDisease
icd11.foundation:240592658	MONDO:excludeNonDisease
icd11.foundation:240644581	MONDO:excludeNonDisease
icd11.foundation:240736650	MONDO:excludeNonDisease
icd11.foundation:240899432	MONDO:excludeNonDisease
icd11.foundation:240923709	MONDO:excludeNonDisease
icd11.foundation:240969828	MONDO:excludeNonDisease
icd11.foundation:240988763	MONDO:excludeNonDisease
icd11.foundation:241049115	MONDO:excludeNonDisease
icd11.foundation:241067086	MONDO:excludeNonDisease
icd11.foundation:241213153	MONDO:excludeNonDisease
icd11.foundation:24132731	MONDO:excludeNonDisease
icd11.foundation:241428836	MONDO:excludeNonDisease
icd11.foundation:241500809	MONDO:excludeNonDisease
icd11.foundation:241548322	MONDO:excludeNonDisease
icd11.foundation:241641599	MONDO:excludeNonDisease
icd11.foundation:241666037	MONDO:excludeNonDisease
icd11.foundation:241692479	MONDO:excludeNonDisease
icd11.foundation:241753752	MONDO:excludeNonDisease
icd11.foundation:241769869	MONDO:excludeNonDisease
icd11.foundation:241782822	MONDO:excludeNonDisease
icd11.foundation:24197924	MONDO:excludeNonDisease
icd11.foundation:242008074	MONDO:excludeNonDisease
icd11.foundation:242019532	MONDO:excludeNonDisease
icd11.foundation:242024440	MONDO:excludeNonDisease
icd11.foundation:242185355	MONDO:excludeNonDisease
icd11.foundation:242256761	MONDO:excludeNonDisease
icd11.foundation:242316262	MONDO:excludeNonDisease
icd11.foundation:242341820	MONDO:excludeNonDisease
icd11.foundation:242387224	MONDO:excludeNonDisease
icd11.foundation:242480458	MONDO:excludeNonDisease
icd11.foundation:2425890	MONDO:excludeNonDisease
icd11.foundation:242642021	MONDO:excludeNonDisease
icd11.foundation:242757692	MONDO:excludeNonDisease
icd11.foundation:242768981	MONDO:excludeNonDisease
icd11.foundation:242825851	MONDO:excludeNonDisease
icd11.foundation:24285789	MONDO:excludeNonDisease
icd11.foundation:24286525	MONDO:excludeNonDisease
icd11.foundation:242935698	MONDO:excludeNonDisease
icd11.foundation:243018210	MONDO:excludeNonDisease
icd11.foundation:243030529	MONDO:excludeNonDisease
icd11.foundation:243135449	MONDO:excludeNonDisease
icd11.foundation:243285386	MONDO:excludeNonDisease
icd11.foundation:243337979	MONDO:excludeNonDisease
icd11.foundation:243374207	MONDO:excludeNonDisease
icd11.foundation:243435968	MONDO:excludeNonDisease
icd11.foundation:243491616	MONDO:excludeNonDisease
icd11.foundation:243507176	MONDO:excludeNonDisease
icd11.foundation:24355086	MONDO:excludeNonDisease
icd11.foundation:2435660	MONDO:excludeNonDisease
icd11.foundation:243586836	MONDO:excludeNonDisease
icd11.foundation:243615227	MONDO:excludeNonDisease
icd11.foundation:243650498	MONDO:excludeNonDisease
icd11.foundation:243767493	MONDO:excludeNonDisease
icd11.foundation:243861352	MONDO:excludeNonDisease
icd11.foundation:24387554	MONDO:excludeNonDisease
icd11.foundation:243989336	MONDO:excludeNonDisease
icd11.foundation:243989463	MONDO:excludeNonDisease
icd11.foundation:244114717	MONDO:excludeNonDisease
icd11.foundation:244221910	MONDO:excludeNonDisease
icd11.foundation:244250262	MONDO:excludeNonDisease
icd11.foundation:244261261	MONDO:excludeNonDisease
icd11.foundation:244367331	MONDO:excludeNonDisease
icd11.foundation:24437247	MONDO:excludeNonDisease
icd11.foundation:244381799	MONDO:excludeNonDisease
icd11.foundation:24439166	MONDO:excludeNonDisease
icd11.foundation:244559394	MONDO:excludeNonDisease
icd11.foundation:244594988	MONDO:excludeNonDisease
icd11.foundation:244616054	MONDO:excludeNonDisease
icd11.foundation:24465430	MONDO:excludeNonDisease
icd11.foundation:244730967	MONDO:excludeNonDisease
icd11.foundation:244767946	MONDO:excludeNonDisease
icd11.foundation:244779987	MONDO:excludeNonDisease
icd11.foundation:244840861	MONDO:excludeNonDisease
icd11.foundation:244871462	MONDO:excludeNonDisease
icd11.foundation:244913930	MONDO:excludeNonDisease
icd11.foundation:244925662	MONDO:excludeNonDisease
icd11.foundation:245100929	MONDO:excludeNonDisease
icd11.foundation:245153504	MONDO:excludeNonDisease
icd11.foundation:245183189	MONDO:excludeNonDisease
icd11.foundation:245215939	MONDO:excludeNonDisease
icd11.foundation:245220292	MONDO:excludeNonDisease
icd11.foundation:245438847	MONDO:excludeNonDisease
icd11.foundation:24545935	MONDO:excludeNonDisease
icd11.foundation:245492722	MONDO:excludeNonDisease
icd11.foundation:245516350	MONDO:excludeNonDisease
icd11.foundation:24571722	MONDO:excludeNonDisease
icd11.foundation:24577765	MONDO:excludeNonDisease
icd11.foundation:245785443	MONDO:excludeNonDisease
icd11.foundation:245867136	MONDO:excludeNonDisease
icd11.foundation:245882936	MONDO:excludeNonDisease
icd11.foundation:24614855	MONDO:excludeNonDisease
icd11.foundation:246160299	MONDO:excludeNonDisease
icd11.foundation:24619893	MONDO:excludeNonDisease
icd11.foundation:246219942	MONDO:excludeNonDisease
icd11.foundation:246290911	MONDO:excludeNonDisease
icd11.foundation:246291168	MONDO:excludeNonDisease
icd11.foundation:24629157	MONDO:excludeNonDisease
icd11.foundation:246320977	MONDO:excludeNonDisease
icd11.foundation:246342590	MONDO:excludeNonDisease
icd11.foundation:246360399	MONDO:excludeNonDisease
icd11.foundation:246546743	MONDO:excludeNonDisease
icd11.foundation:246570414	MONDO:excludeNonDisease
icd11.foundation:24666012	MONDO:excludeNonDisease
icd11.foundation:24668216	MONDO:excludeNonDisease
icd11.foundation:246717568	MONDO:excludeNonDisease
icd11.foundation:246722870	MONDO:excludeNonDisease
icd11.foundation:24680257	MONDO:excludeNonDisease
icd11.foundation:246837387	MONDO:excludeNonDisease
icd11.foundation:246896818	MONDO:excludeNonDisease
icd11.foundation:246900331	MONDO:excludeNonDisease
icd11.foundation:246902594	MONDO:excludeNonDisease
icd11.foundation:246982804	MONDO:excludeNonDisease
icd11.foundation:246999899	MONDO:excludeNonDisease
icd11.foundation:247035443	MONDO:excludeNonDisease
icd11.foundation:2470911	MONDO:excludeNonDisease
icd11.foundation:247103175	MONDO:excludeNonDisease
icd11.foundation:247207253	MONDO:excludeNonDisease
icd11.foundation:247310960	MONDO:excludeNonDisease
icd11.foundation:247460431	MONDO:excludeNonDisease
icd11.foundation:247477663	MONDO:excludeNonDisease
icd11.foundation:247545284	MONDO:excludeNonDisease
icd11.foundation:24755469	MONDO:excludeNonDisease
icd11.foundation:247610156	MONDO:excludeNonDisease
icd11.foundation:247650242	MONDO:excludeNonDisease
icd11.foundation:247684113	MONDO:excludeNonDisease
icd11.foundation:247713250	MONDO:excludeNonDisease
icd11.foundation:247764543	MONDO:excludeNonDisease
icd11.foundation:247926043	MONDO:excludeNonDisease
icd11.foundation:24807281	MONDO:excludeNonDisease
icd11.foundation:248083549	MONDO:excludeNonDisease
icd11.foundation:248100073	MONDO:excludeNonDisease
icd11.foundation:248116386	MONDO:excludeNonDisease
icd11.foundation:24817368	MONDO:excludeNonDisease
icd11.foundation:248222422	MONDO:excludeNonDisease
icd11.foundation:248260403	MONDO:excludeNonDisease
icd11.foundation:248274097	MONDO:excludeNonDisease
icd11.foundation:248366667	MONDO:excludeNonDisease
icd11.foundation:248397154	MONDO:excludeNonDisease
icd11.foundation:248402187	MONDO:excludeNonDisease
icd11.foundation:248409851	MONDO:excludeNonDisease
icd11.foundation:248430707	MONDO:excludeNonDisease
icd11.foundation:248456022	MONDO:excludeNonDisease
icd11.foundation:248640748	MONDO:excludeNonDisease
icd11.foundation:248654437	MONDO:excludeNonDisease
icd11.foundation:248837648	MONDO:excludeNonDisease
icd11.foundation:248898618	MONDO:excludeNonDisease
icd11.foundation:249060472	MONDO:excludeNonDisease
icd11.foundation:249081588	MONDO:excludeNonDisease
icd11.foundation:249100197	MONDO:excludeNonDisease
icd11.foundation:249149793	MONDO:excludeNonDisease
icd11.foundation:249178780	MONDO:excludeNonDisease
icd11.foundation:249208527	MONDO:excludeNonDisease
icd11.foundation:249226402	MONDO:excludeNonDisease
icd11.foundation:249266868	MONDO:excludeNonDisease
icd11.foundation:249272720	MONDO:excludeNonDisease
icd11.foundation:249346092	MONDO:excludeNonDisease
icd11.foundation:24941694	MONDO:excludeNonDisease
icd11.foundation:249425252	MONDO:excludeNonDisease
icd11.foundation:24942658	MONDO:excludeNonDisease
icd11.foundation:249433660	MONDO:excludeNonDisease
icd11.foundation:249454785	MONDO:excludeNonDisease
icd11.foundation:24961302	MONDO:excludeNonDisease
icd11.foundation:249624071	MONDO:excludeNonDisease
icd11.foundation:249640194	MONDO:excludeNonDisease
icd11.foundation:249675579	MONDO:excludeNonDisease
