class,exact_match
http://purl.obolibrary.org/obo/MONDO_0031949,http://www.orpha.net/ORDO/Orphanet_371436
http://purl.obolibrary.org/obo/MONDO_0020131,http://www.orpha.net/ORDO/Orphanet_98516
http://purl.obolibrary.org/obo/MONDO_0000169,https://omim.org/phenotypicSeries/PS156850
http://purl.obolibrary.org/obo/MONDO_0016399,http://www.orpha.net/ORDO/Orphanet_225689
http://purl.obolibrary.org/obo/MONDO_0020092,http://www.orpha.net/ORDO/Orphanet_98345
http://purl.obolibrary.org/obo/MONDO_0010859,https://omim.org/entry/600309
http://purl.obolibrary.org/obo/MONDO_0020241,http://www.orpha.net/ORDO/Orphanet_98662
http://purl.obolibrary.org/obo/MONDO_0018387,http://www.orpha.net/ORDO/Orphanet_399584
http://purl.obolibrary.org/obo/MONDO_0017673,http://www.orpha.net/ORDO/Orphanet_307846
http://purl.obolibrary.org/obo/MONDO_0018520,http://www.orpha.net/ORDO/Orphanet_424033
http://purl.obolibrary.org/obo/MONDO_0016327,http://www.orpha.net/ORDO/Orphanet_217587
http://purl.obolibrary.org/obo/MONDO_0018497,http://www.orpha.net/ORDO/Orphanet_423662
http://purl.obolibrary.org/obo/MONDO_0044234,https://omim.org/entry/139450
http://purl.obolibrary.org/obo/MONDO_0019301,http://www.orpha.net/ORDO/Orphanet_79387
http://purl.obolibrary.org/obo/MONDO_0008068,https://omim.org/entry/161600
http://purl.obolibrary.org/obo/MONDO_0008068,http://identifiers.org/mesh/C536002
http://purl.obolibrary.org/obo/MONDO_0015111,http://www.orpha.net/ORDO/Orphanet_101936
http://purl.obolibrary.org/obo/MONDO_0017120,http://www.orpha.net/ORDO/Orphanet_269531
http://purl.obolibrary.org/obo/MONDO_0018558,http://www.orpha.net/ORDO/Orphanet_434809
http://purl.obolibrary.org/obo/MONDO_0035267,http://www.orpha.net/ORDO/Orphanet_542568
http://purl.obolibrary.org/obo/MONDO_0020029,http://www.orpha.net/ORDO/Orphanet_98054
http://purl.obolibrary.org/obo/MONDO_0015223,http://www.orpha.net/ORDO/Orphanet_108997
http://purl.obolibrary.org/obo/MONDO_0004268,http://purl.obolibrary.org/obo/DOID_7533
http://purl.obolibrary.org/obo/MONDO_0017954,http://www.orpha.net/ORDO/Orphanet_324927
http://purl.obolibrary.org/obo/MONDO_0009628,http://identifiers.org/snomedct/18389004
http://purl.obolibrary.org/obo/MONDO_0009628,http://purl.obolibrary.org/obo/NCIT_C98987
http://purl.obolibrary.org/obo/MONDO_0009628,http://identifiers.org/mesh/C562563
http://purl.obolibrary.org/obo/MONDO_0009628,https://omim.org/entry/251400
http://purl.obolibrary.org/obo/MONDO_0016409,http://www.orpha.net/ORDO/Orphanet_226295
http://purl.obolibrary.org/obo/MONDO_0035340,http://www.orpha.net/ORDO/Orphanet_557866
http://purl.obolibrary.org/obo/MONDO_0019765,http://identifiers.org/snomedct/44518003
http://purl.obolibrary.org/obo/MONDO_0019765,http://www.orpha.net/ORDO/Orphanet_93942
http://purl.obolibrary.org/obo/MONDO_0001679,http://purl.obolibrary.org/obo/DOID_13295
http://purl.obolibrary.org/obo/MONDO_0018291,http://www.orpha.net/ORDO/Orphanet_371188
http://purl.obolibrary.org/obo/MONDO_0015575,http://www.orpha.net/ORDO/Orphanet_163582
http://purl.obolibrary.org/obo/MONDO_0015412,http://www.orpha.net/ORDO/Orphanet_141234
http://purl.obolibrary.org/obo/MONDO_0000802,http://purl.obolibrary.org/obo/DOID_0060527
http://purl.obolibrary.org/obo/MONDO_0019714,http://www.orpha.net/ORDO/Orphanet_93458
http://purl.obolibrary.org/obo/MONDO_0005196,http://identifiers.org/snomedct/236817003
http://purl.obolibrary.org/obo/MONDO_0044271,https://omim.org/entry/601884
http://purl.obolibrary.org/obo/MONDO_0006315,http://purl.obolibrary.org/obo/NCIT_C37005
http://purl.obolibrary.org/obo/MONDO_0014978,https://omim.org/entry/617234
http://purl.obolibrary.org/obo/MONDO_0017644,http://www.orpha.net/ORDO/Orphanet_306712
http://purl.obolibrary.org/obo/MONDO_0019987,http://www.orpha.net/ORDO/Orphanet_97556
http://purl.obolibrary.org/obo/MONDO_0016274,http://www.orpha.net/ORDO/Orphanet_213761
http://purl.obolibrary.org/obo/MONDO_0013538,https://omim.org/entry/614036
http://purl.obolibrary.org/obo/MONDO_0013538,http://identifiers.org/mesh/C566304
http://purl.obolibrary.org/obo/MONDO_0015879,http://www.orpha.net/ORDO/Orphanet_180776
http://purl.obolibrary.org/obo/MONDO_0001494,http://purl.obolibrary.org/obo/NCIT_C94359
http://purl.obolibrary.org/obo/MONDO_0001494,http://purl.obolibrary.org/obo/DOID_1233
http://purl.obolibrary.org/obo/MONDO_0001494,http://identifiers.org/mesh/D014190
http://purl.obolibrary.org/obo/MONDO_0001494,http://identifiers.org/snomedct/472981000
http://purl.obolibrary.org/obo/MONDO_0020178,http://www.orpha.net/ORDO/Orphanet_98587
http://purl.obolibrary.org/obo/MONDO_0018529,http://www.orpha.net/ORDO/Orphanet_424925
http://purl.obolibrary.org/obo/MONDO_0018040,http://purl.obolibrary.org/obo/mondo/sources/icd11foundation/769068598
http://purl.obolibrary.org/obo/MONDO_0018040,http://www.orpha.net/ORDO/Orphanet_331240
http://purl.obolibrary.org/obo/MONDO_0020288,http://www.orpha.net/ORDO/Orphanet_98720
http://purl.obolibrary.org/obo/MONDO_0016815,http://www.orpha.net/ORDO/Orphanet_255241
http://purl.obolibrary.org/obo/MONDO_0044221,https://omim.org/entry/111150
http://purl.obolibrary.org/obo/MONDO_0800093,http://www.orpha.net/ORDO/Orphanet_498451
http://purl.obolibrary.org/obo/MONDO_0020251,http://www.orpha.net/ORDO/Orphanet_98681
http://purl.obolibrary.org/obo/MONDO_0017057,http://www.orpha.net/ORDO/Orphanet_268322
http://purl.obolibrary.org/obo/MONDO_0018262,http://www.orpha.net/ORDO/Orphanet_370068
http://purl.obolibrary.org/obo/MONDO_0019595,http://www.orpha.net/ORDO/Orphanet_90786
http://purl.obolibrary.org/obo/MONDO_0016135,http://www.orpha.net/ORDO/Orphanet_207025
http://purl.obolibrary.org/obo/MONDO_0015939,http://www.orpha.net/ORDO/Orphanet_182228
http://purl.obolibrary.org/obo/MONDO_0015107,http://www.orpha.net/ORDO/Orphanet_101435
http://purl.obolibrary.org/obo/MONDO_0017130,http://www.orpha.net/ORDO/Orphanet_271844
http://purl.obolibrary.org/obo/MONDO_0044683,http://www.orpha.net/ORDO/Orphanet_498700
http://purl.obolibrary.org/obo/MONDO_0010086,http://purl.obolibrary.org/obo/NCIT_C85173
http://purl.obolibrary.org/obo/MONDO_0010086,https://icd.who.int/browse10/2019/en#/R95
http://purl.obolibrary.org/obo/MONDO_0010086,https://omim.org/entry/272120
http://purl.obolibrary.org/obo/MONDO_0010086,http://identifiers.org/mesh/D013398
http://purl.obolibrary.org/obo/MONDO_0010086,http://identifiers.org/snomedct/51178009
http://purl.obolibrary.org/obo/MONDO_0010086,http://purl.obolibrary.org/obo/DOID_9007
http://purl.obolibrary.org/obo/MONDO_0020039,http://www.orpha.net/ORDO/Orphanet_98078
http://purl.obolibrary.org/obo/MONDO_0016756,http://www.orpha.net/ORDO/Orphanet_252190
http://purl.obolibrary.org/obo/MONDO_0015219,http://www.orpha.net/ORDO/Orphanet_108989
http://purl.obolibrary.org/obo/MONDO_0035786,http://www.orpha.net/ORDO/Orphanet_600998
http://purl.obolibrary.org/obo/MONDO_0017240,http://www.orpha.net/ORDO/Orphanet_280651
http://purl.obolibrary.org/obo/MONDO_0010705,https://omim.org/entry/311350
http://purl.obolibrary.org/obo/MONDO_0015893,http://www.orpha.net/ORDO/Orphanet_181396
http://purl.obolibrary.org/obo/MONDO_0020149,http://www.orpha.net/ORDO/Orphanet_98558
http://purl.obolibrary.org/obo/MONDO_0015329,http://identifiers.org/snomedct/205808005
http://purl.obolibrary.org/obo/MONDO_0015329,http://www.orpha.net/ORDO/Orphanet_139021
http://purl.obolibrary.org/obo/MONDO_0015560,http://www.orpha.net/ORDO/Orphanet_158796
http://purl.obolibrary.org/obo/MONDO_0016998,http://www.orpha.net/ORDO/Orphanet_263708
http://purl.obolibrary.org/obo/MONDO_0000780,http://purl.obolibrary.org/obo/DOID_0060505
http://purl.obolibrary.org/obo/MONDO_0017631,http://www.orpha.net/ORDO/Orphanet_306633
http://purl.obolibrary.org/obo/MONDO_0018287,http://www.orpha.net/ORDO/Orphanet_371071
http://purl.obolibrary.org/obo/MONDO_0018455,http://www.orpha.net/ORDO/Orphanet_404571
http://purl.obolibrary.org/obo/MONDO_0005741,http://identifiers.org/snomedct/91930004
http://purl.obolibrary.org/obo/MONDO_0005741,http://identifiers.org/mesh/D021181
http://purl.obolibrary.org/obo/MONDO_0005741,http://purl.obolibrary.org/obo/DOID_4377
http://purl.obolibrary.org/obo/MONDO_0010387,https://omim.org/entry/300640
http://purl.obolibrary.org/obo/MONDO_0018397,http://www.orpha.net/ORDO/Orphanet_399831
http://purl.obolibrary.org/obo/MONDO_0017028,http://www.orpha.net/ORDO/Orphanet_264745
http://purl.obolibrary.org/obo/MONDO_0018404,http://www.orpha.net/ORDO/Orphanet_399980
http://purl.obolibrary.org/obo/MONDO_0017669,http://www.orpha.net/ORDO/Orphanet_307711
http://purl.obolibrary.org/obo/MONDO_0016507,http://www.orpha.net/ORDO/Orphanet_231637
http://purl.obolibrary.org/obo/MONDO_0015976,http://www.orpha.net/ORDO/Orphanet_183666
http://purl.obolibrary.org/obo/MONDO_0043707,http://identifiers.org/mesh/D008477
http://purl.obolibrary.org/obo/MONDO_0043707,http://purl.obolibrary.org/obo/NCIT_C26826
http://purl.obolibrary.org/obo/MONDO_0043707,http://identifiers.org/snomedct/49483002
http://purl.obolibrary.org/obo/MONDO_0020615,https://omim.org/entry/111250
http://purl.obolibrary.org/obo/MONDO_0026192,http://www.orpha.net/ORDO/Orphanet_183586
http://purl.obolibrary.org/obo/MONDO_0029014,http://www.orpha.net/ORDO/Orphanet_280342
http://purl.obolibrary.org/obo/MONDO_0016793,http://www.orpha.net/ORDO/Orphanet_254776
http://purl.obolibrary.org/obo/MONDO_0017912,http://www.orpha.net/ORDO/Orphanet_320332
http://purl.obolibrary.org/obo/MONDO_0044268,https://omim.org/entry/600952
http://purl.obolibrary.org/obo/MONDO_0017742,http://www.orpha.net/ORDO/Orphanet_309450
http://purl.obolibrary.org/obo/MONDO_0017430,http://www.orpha.net/ORDO/Orphanet_294951
http://purl.obolibrary.org/obo/MONDO_0034733,http://www.orpha.net/ORDO/Orphanet_502318
http://purl.obolibrary.org/obo/MONDO_0019723,http://www.orpha.net/ORDO/Orphanet_93550
http://purl.obolibrary.org/obo/MONDO_0005042,http://identifiers.org/snomedct/118934005
http://purl.obolibrary.org/obo/MONDO_0035557,http://www.orpha.net/ORDO/Orphanet_576242
http://purl.obolibrary.org/obo/MONDO_0020164,http://www.orpha.net/ORDO/Orphanet_98573
http://purl.obolibrary.org/obo/MONDO_0015145,http://www.orpha.net/ORDO/Orphanet_102006
http://purl.obolibrary.org/obo/MONDO_0019833,http://www.orpha.net/ORDO/Orphanet_95503
http://purl.obolibrary.org/obo/MONDO_0015615,http://www.orpha.net/ORDO/Orphanet_165652
http://purl.obolibrary.org/obo/MONDO_0007141,https://omim.org/entry/107440
http://purl.obolibrary.org/obo/MONDO_0018928,http://www.orpha.net/ORDO/Orphanet_57146
http://purl.obolibrary.org/obo/MONDO_0020274,http://www.orpha.net/ORDO/Orphanet_98704
http://purl.obolibrary.org/obo/MONDO_0015255,http://www.orpha.net/ORDO/Orphanet_1256
http://purl.obolibrary.org/obo/MONDO_0015255,http://identifiers.org/mesh/C536292
http://purl.obolibrary.org/obo/MONDO_0016232,http://www.orpha.net/ORDO/Orphanet_211252
http://purl.obolibrary.org/obo/MONDO_0020024,http://www.orpha.net/ORDO/Orphanet_98047
http://purl.obolibrary.org/obo/MONDO_0015837,http://www.orpha.net/ORDO/Orphanet_180114
http://purl.obolibrary.org/obo/MONDO_0019252,http://www.orpha.net/ORDO/Orphanet_79217
http://purl.obolibrary.org/obo/MONDO_0015497,http://www.orpha.net/ORDO/Orphanet_156212
http://purl.obolibrary.org/obo/MONDO_0015497,http://purl.obolibrary.org/obo/mondo/sources/icd11foundation/2087939516
http://purl.obolibrary.org/obo/MONDO_0020136,http://www.orpha.net/ORDO/Orphanet_98534
http://purl.obolibrary.org/obo/MONDO_0018119,http://www.orpha.net/ORDO/Orphanet_352309
http://purl.obolibrary.org/obo/MONDO_0016172,http://www.orpha.net/ORDO/Orphanet_208984
http://purl.obolibrary.org/obo/MONDO_0020097,http://www.orpha.net/ORDO/Orphanet_98357
http://purl.obolibrary.org/obo/MONDO_0017153,http://identifiers.org/snomedct/697904001
http://purl.obolibrary.org/obo/MONDO_0017153,http://www.orpha.net/ORDO/Orphanet_275808
http://purl.obolibrary.org/obo/MONDO_0018775,http://www.orpha.net/ORDO/Orphanet_476109
http://purl.obolibrary.org/obo/MONDO_0014424,https://omim.org/entry/615969
http://purl.obolibrary.org/obo/MONDO_0014424,http://www.orpha.net/ORDO/Orphanet_168612
http://purl.obolibrary.org/obo/MONDO_0014424,http://identifiers.org/mesh/C566300
http://purl.obolibrary.org/obo/MONDO_0007506,https://omim.org/entry/129150
http://purl.obolibrary.org/obo/MONDO_0007506,http://identifiers.org/mesh/C565071
http://purl.obolibrary.org/obo/MONDO_0006361,http://www.ebi.ac.uk/efo/EFO_1000466
http://purl.obolibrary.org/obo/MONDO_0022405,http://www.orpha.net/ORDO/Orphanet_156180
http://purl.obolibrary.org/obo/MONDO_0044239,https://omim.org/entry/155150
http://purl.obolibrary.org/obo/MONDO_0015668,http://www.orpha.net/ORDO/Orphanet_167759
http://purl.obolibrary.org/obo/MONDO_0018701,http://www.orpha.net/ORDO/Orphanet_457074
http://purl.obolibrary.org/obo/MONDO_0015778,http://www.orpha.net/ORDO/Orphanet_177107
http://purl.obolibrary.org/obo/MONDO_0019277,http://www.orpha.net/ORDO/Orphanet_79362
http://purl.obolibrary.org/obo/MONDO_0005562,http://www.ebi.ac.uk/efo/EFO_0005782
http://purl.obolibrary.org/obo/MONDO_0018296,http://www.orpha.net/ORDO/Orphanet_371235
http://purl.obolibrary.org/obo/MONDO_0010123,https://omim.org/entry/274190
http://purl.obolibrary.org/obo/MONDO_0010123,http://identifiers.org/mesh/C564770
http://purl.obolibrary.org/obo/MONDO_0010123,http://www.orpha.net/ORDO/Orphanet_2951
http://purl.obolibrary.org/obo/MONDO_0009125,https://omim.org/entry/223380
http://purl.obolibrary.org/obo/MONDO_0002176,http://purl.obolibrary.org/obo/DOID_201
http://purl.obolibrary.org/obo/MONDO_0005251,http://purl.bioontology.org/ontology/ICD10CM/M08.4
http://purl.obolibrary.org/obo/MONDO_0005251,http://identifiers.org/snomedct/74391003
http://purl.obolibrary.org/obo/MONDO_0018413,http://www.orpha.net/ORDO/Orphanet_400022
http://purl.obolibrary.org/obo/MONDO_0019590,http://www.orpha.net/ORDO/Orphanet_90692
http://purl.obolibrary.org/obo/MONDO_0002125,http://purl.obolibrary.org/obo/DOID_1824
http://purl.obolibrary.org/obo/MONDO_0002125,http://identifiers.org/mesh/D013226
http://purl.obolibrary.org/obo/MONDO_0002125,http://www.ebi.ac.uk/efo/EFO_0008526
http://purl.obolibrary.org/obo/MONDO_0002125,http://identifiers.org/snomedct/230456007
http://purl.obolibrary.org/obo/MONDO_0002125,http://purl.obolibrary.org/obo/NCIT_C85079
http://purl.obolibrary.org/obo/MONDO_0002125,http://purl.obolibrary.org/obo/mondo/sources/icd11foundation/906174792
http://purl.obolibrary.org/obo/MONDO_0015822,http://www.orpha.net/ORDO/Orphanet_178996
http://purl.obolibrary.org/obo/MONDO_0015822,http://purl.obolibrary.org/obo/mondo/sources/icd11foundation/348671706
http://purl.obolibrary.org/obo/MONDO_0044254,https://omim.org/entry/221780
http://purl.obolibrary.org/obo/MONDO_0001254,http://purl.obolibrary.org/obo/DOID_11283
http://purl.obolibrary.org/obo/MONDO_0019138,http://www.orpha.net/ORDO/Orphanet_73271
http://purl.obolibrary.org/obo/MONDO_0015934,http://www.orpha.net/ORDO/Orphanet_182124
http://purl.obolibrary.org/obo/MONDO_0026166,http://www.orpha.net/ORDO/Orphanet_183494
http://purl.obolibrary.org/obo/MONDO_0035781,http://www.orpha.net/ORDO/Orphanet_600961
http://purl.obolibrary.org/obo/MONDO_0020061,http://www.orpha.net/ORDO/Orphanet_98158
http://purl.obolibrary.org/obo/MONDO_0020061,http://purl.obolibrary.org/obo/mondo/sources/icd11foundation/1096926039
http://purl.obolibrary.org/obo/MONDO_0000651,http://identifiers.org/mesh/D013896
http://purl.obolibrary.org/obo/MONDO_0000651,http://purl.obolibrary.org/obo/DOID_0060118
http://purl.obolibrary.org/obo/MONDO_0000651,http://purl.obolibrary.org/obo/NCIT_C35742
http://purl.obolibrary.org/obo/MONDO_0000651,http://identifiers.org/snomedct/118946009
http://purl.obolibrary.org/obo/MONDO_0016679,http://www.orpha.net/ORDO/Orphanet_251558
http://purl.obolibrary.org/obo/MONDO_0018340,http://www.orpha.net/ORDO/Orphanet_397692
http://purl.obolibrary.org/obo/MONDO_0034668,http://www.orpha.net/ORDO/Orphanet_498461
http://purl.obolibrary.org/obo/MONDO_0032011,http://www.orpha.net/ORDO/Orphanet_377790
http://purl.obolibrary.org/obo/MONDO_0008432,https://omim.org/entry/182270
http://purl.obolibrary.org/obo/MONDO_0015593,http://www.orpha.net/ORDO/Orphanet_163914
http://purl.obolibrary.org/obo/MONDO_0020232,http://www.orpha.net/ORDO/Orphanet_98648
http://purl.obolibrary.org/obo/MONDO_0035470,http://www.orpha.net/ORDO/Orphanet_568044
http://purl.obolibrary.org/obo/MONDO_0008677,https://omim.org/entry/194000
http://purl.obolibrary.org/obo/MONDO_0100189,http://www.orpha.net/ORDO/Orphanet_425
http://purl.obolibrary.org/obo/MONDO_0016169,http://www.orpha.net/ORDO/Orphanet_208974
http://purl.obolibrary.org/obo/MONDO_0007822,https://omim.org/entry/147300
http://purl.obolibrary.org/obo/MONDO_0018488,http://www.orpha.net/ORDO/Orphanet_420755
http://purl.obolibrary.org/obo/MONDO_0011467,https://omim.org/entry/604474
http://purl.obolibrary.org/obo/MONDO_0011467,http://identifiers.org/mesh/C565771
http://purl.obolibrary.org/obo/MONDO_0017001,http://www.orpha.net/ORDO/Orphanet_263720
http://purl.obolibrary.org/obo/MONDO_0015654,http://www.orpha.net/ORDO/Orphanet_166475
http://purl.obolibrary.org/obo/MONDO_0000049,https://omim.org/phenotypicSeries/PS610799
http://purl.obolibrary.org/obo/MONDO_0016118,http://www.orpha.net/ORDO/Orphanet_206959
http://purl.obolibrary.org/obo/MONDO_0026152,http://www.orpha.net/ORDO/Orphanet_183444
http://purl.obolibrary.org/obo/MONDO_0016228,http://www.orpha.net/ORDO/Orphanet_211237
http://purl.obolibrary.org/obo/MONDO_0017996,https://omim.org/entry/615057
http://purl.obolibrary.org/obo/MONDO_0017996,http://www.orpha.net/ORDO/Orphanet_329255
http://purl.obolibrary.org/obo/MONDO_0007645,https://omim.org/entry/137130
http://purl.obolibrary.org/obo/MONDO_0007645,http://identifiers.org/mesh/C564990
http://purl.obolibrary.org/obo/MONDO_0020315,http://www.orpha.net/ORDO/Orphanet_98827
http://purl.obolibrary.org/obo/MONDO_0020315,http://purl.obolibrary.org/obo/mondo/sources/icd11foundation/1684468291
http://purl.obolibrary.org/obo/MONDO_0013617,https://omim.org/entry/614192
http://purl.obolibrary.org/obo/MONDO_0018409,http://www.orpha.net/ORDO/Orphanet_400003
http://purl.obolibrary.org/obo/MONDO_0027929,http://www.orpha.net/ORDO/Orphanet_250165
http://purl.obolibrary.org/obo/MONDO_0019705,http://www.orpha.net/ORDO/Orphanet_93447
http://purl.obolibrary.org/obo/MONDO_0018392,http://www.orpha.net/ORDO/Orphanet_399786
http://purl.obolibrary.org/obo/MONDO_0018032,http://www.orpha.net/ORDO/Orphanet_331184
http://purl.obolibrary.org/obo/MONDO_0024505,http://identifiers.org/snomedct/123946008
http://purl.obolibrary.org/obo/MONDO_0019063,http://www.orpha.net/ORDO/Orphanet_68419
http://purl.obolibrary.org/obo/MONDO_0016805,http://www.orpha.net/ORDO/Orphanet_254846
http://purl.obolibrary.org/obo/MONDO_0015971,http://www.orpha.net/ORDO/Orphanet_183637
http://purl.obolibrary.org/obo/MONDO_0020610,https://omim.org/entry/110500
http://purl.obolibrary.org/obo/MONDO_0020057,http://identifiers.org/snomedct/726402006
http://purl.obolibrary.org/obo/MONDO_0020057,http://www.orpha.net/ORDO/Orphanet_98154
http://purl.obolibrary.org/obo/MONDO_0020057,http://purl.obolibrary.org/obo/mondo/sources/icd11foundation/2028476598
http://purl.obolibrary.org/obo/MONDO_0022921,http://www.orpha.net/ORDO/Orphanet_2861
http://purl.obolibrary.org/obo/MONDO_0017260,http://www.orpha.net/ORDO/Orphanet_280930
http://purl.obolibrary.org/obo/MONDO_0019285,http://www.orpha.net/ORDO/Orphanet_79370
http://purl.obolibrary.org/obo/MONDO_0015920,http://www.orpha.net/ORDO/Orphanet_182076
http://purl.obolibrary.org/obo/MONDO_0022400,http://www.orpha.net/ORDO/Orphanet_156174
http://purl.obolibrary.org/obo/MONDO_0020169,http://www.orpha.net/ORDO/Orphanet_98578
http://purl.obolibrary.org/obo/MONDO_0008220,https://omim.org/entry/169710
http://purl.obolibrary.org/obo/MONDO_0017370,http://www.orpha.net/ORDO/Orphanet_290842
http://purl.obolibrary.org/obo/MONDO_0002264,https://icd.who.int/browse10/2019/en#/N42.2
http://purl.obolibrary.org/obo/MONDO_0002264,http://purl.obolibrary.org/obo/DOID_2301
http://purl.obolibrary.org/obo/MONDO_0002264,http://identifiers.org/snomedct/29524003
http://purl.obolibrary.org/obo/MONDO_0033196,https://omim.org/phenotypicSeries/PS227220
http://purl.obolibrary.org/obo/MONDO_0020279,http://www.orpha.net/ORDO/Orphanet_98711
http://purl.obolibrary.org/obo/MONDO_0015089,http://www.orpha.net/ORDO/Orphanet_100981
http://purl.obolibrary.org/obo/MONDO_0014849,https://omim.org/entry/616958
http://purl.obolibrary.org/obo/MONDO_0015869,http://www.orpha.net/ORDO/Orphanet_180253
http://purl.obolibrary.org/obo/MONDO_0017158,http://www.orpha.net/ORDO/Orphanet_275844
http://purl.obolibrary.org/obo/MONDO_0015818,http://www.orpha.net/ORDO/Orphanet_178554
http://purl.obolibrary.org/obo/MONDO_0000770,http://purl.obolibrary.org/obo/DOID_0060495
http://purl.obolibrary.org/obo/MONDO_0000770,http://identifiers.org/snomedct/300913006
http://purl.obolibrary.org/obo/MONDO_0000770,http://identifiers.org/mesh/D000067208
http://purl.obolibrary.org/obo/MONDO_0000770,http://purl.obolibrary.org/obo/NCIT_C172320
http://purl.obolibrary.org/obo/MONDO_0015478,http://www.orpha.net/ORDO/Orphanet_155867
http://purl.obolibrary.org/obo/MONDO_0016637,http://www.orpha.net/ORDO/Orphanet_248404
http://purl.obolibrary.org/obo/MONDO_0034641,http://www.orpha.net/ORDO/Orphanet_496916
http://purl.obolibrary.org/obo/MONDO_0018114,http://www.orpha.net/ORDO/Orphanet_35099
http://purl.obolibrary.org/obo/MONDO_0020229,http://www.orpha.net/ORDO/Orphanet_98645
http://purl.obolibrary.org/obo/MONDO_0020339,http://www.orpha.net/ORDO/Orphanet_98888
http://purl.obolibrary.org/obo/MONDO_0015551,http://identifiers.org/snomedct/723163000
http://purl.obolibrary.org/obo/MONDO_0015551,http://www.orpha.net/ORDO/Orphanet_158665
http://purl.obolibrary.org/obo/MONDO_0019853,http://www.orpha.net/ORDO/Orphanet_95711
http://purl.obolibrary.org/obo/MONDO_0018336,http://www.orpha.net/ORDO/Orphanet_397590
http://purl.obolibrary.org/obo/MONDO_0019779,http://www.orpha.net/ORDO/Orphanet_93975
http://purl.obolibrary.org/obo/MONDO_0019779,http://identifiers.org/snomedct/723501008
http://purl.obolibrary.org/obo/MONDO_0017218,http://www.orpha.net/ORDO/Orphanet_280195
http://purl.obolibrary.org/obo/MONDO_0016252,http://www.orpha.net/ORDO/Orphanet_213564
http://purl.obolibrary.org/obo/MONDO_0015209,http://www.orpha.net/ORDO/Orphanet_108963
http://purl.obolibrary.org/obo/MONDO_0015385,http://www.orpha.net/ORDO/Orphanet_141074
http://purl.obolibrary.org/obo/MONDO_0015385,http://purl.obolibrary.org/obo/mondo/sources/icd11foundation/534621578
http://purl.obolibrary.org/obo/MONDO_0010527,https://omim.org/entry/301590
http://purl.obolibrary.org/obo/MONDO_0009531,https://omim.org/entry/247150
http://purl.obolibrary.org/obo/MONDO_0020154,http://www.orpha.net/ORDO/Orphanet_98563
http://purl.obolibrary.org/obo/MONDO_0016341,http://www.orpha.net/ORDO/Orphanet_217638
http://purl.obolibrary.org/obo/MONDO_0020266,http://www.orpha.net/ORDO/Orphanet_98696
http://purl.obolibrary.org/obo/MONDO_0018277,http://www.orpha.net/ORDO/Orphanet_370959
http://purl.obolibrary.org/obo/MONDO_0019602,http://www.orpha.net/ORDO/Orphanet_91088
http://purl.obolibrary.org/obo/MONDO_0009753,http://identifiers.org/mesh/C564944
http://purl.obolibrary.org/obo/MONDO_0009753,https://omim.org/entry/257000
http://purl.obolibrary.org/obo/MONDO_0017421,http://www.orpha.net/ORDO/Orphanet_294929
http://purl.obolibrary.org/obo/MONDO_0044259,https://omim.org/entry/266300
http://purl.obolibrary.org/obo/MONDO_0017033,http://www.orpha.net/ORDO/Orphanet_264935
http://purl.obolibrary.org/obo/MONDO_0003804,http://identifiers.org/mesh/D001796
http://purl.obolibrary.org/obo/MONDO_0003804,http://purl.obolibrary.org/obo/DOID_620
http://purl.obolibrary.org/obo/MONDO_0024345,http://identifiers.org/snomedct/200994002
http://purl.obolibrary.org/obo/MONDO_0015186,http://www.orpha.net/ORDO/Orphanet_104011
http://purl.obolibrary.org/obo/MONDO_0015136,http://www.orpha.net/ORDO/Orphanet_101992
http://purl.obolibrary.org/obo/MONDO_0015136,http://purl.obolibrary.org/obo/mondo/sources/icd11foundation/1222145690
http://purl.obolibrary.org/obo/MONDO_0015246,http://www.orpha.net/ORDO/Orphanet_117573
http://purl.obolibrary.org/obo/MONDO_0033331,http://www.orpha.net/ORDO/Orphanet_435564
http://purl.obolibrary.org/obo/MONDO_0015915,http://www.orpha.net/ORDO/Orphanet_182061
http://purl.obolibrary.org/obo/MONDO_0020015,http://www.orpha.net/ORDO/Orphanet_98028
http://purl.obolibrary.org/obo/MONDO_0015488,http://www.orpha.net/ORDO/Orphanet_156140
http://purl.obolibrary.org/obo/MONDO_0000795,http://purl.obolibrary.org/obo/DOID_0060520
http://purl.obolibrary.org/obo/MONDO_0000795,http://purl.obolibrary.org/obo/NCIT_C34911
http://purl.obolibrary.org/obo/MONDO_0000795,http://identifiers.org/snomedct/91936005
http://purl.obolibrary.org/obo/MONDO_0020670,http://identifiers.org/mesh/C537779
http://purl.obolibrary.org/obo/MONDO_0018138,http://www.orpha.net/ORDO/Orphanet_352740
http://purl.obolibrary.org/obo/MONDO_0018138,http://purl.obolibrary.org/obo/DOID_0090100
http://purl.obolibrary.org/obo/MONDO_0018138,https://omim.org/entry/103470
http://purl.obolibrary.org/obo/MONDO_0020237,http://www.orpha.net/ORDO/Orphanet_98655
http://purl.obolibrary.org/obo/MONDO_0019097,http://www.orpha.net/ORDO/Orphanet_71202
http://purl.obolibrary.org/obo/MONDO_0013701,https://omim.org/entry/614339
http://purl.obolibrary.org/obo/MONDO_0008548,https://omim.org/entry/187650
http://purl.obolibrary.org/obo/MONDO_0017006,http://www.orpha.net/ORDO/Orphanet_263749
http://purl.obolibrary.org/obo/MONDO_0015659,http://www.orpha.net/ORDO/Orphanet_166490
